Five-Year Age Groups,Gender,Deaths,Year
1-4 years,Male,37,2019
1-4 years,Male,21,2020
5-9 years,Female,28,1999
5-9 years,Female,12,2000
5-9 years,Female,20,2001
5-9 years,Female,24,2002
5-9 years,Female,16,2003
5-9 years,Female,25,2004
5-9 years,Female,10,2005
5-9 years,Female,13,2006
5-9 years,Female,18,2007
5-9 years,Female,18,2008
5-9 years,Female,18,2009
5-9 years,Female,15,2010
5-9 years,Female,28,2011
5-9 years,Female,15,2012
5-9 years,Female,2,2013
5-9 years,Female,13,2014
5-9 years,Female,17,2015
5-9 years,Female,21,2016
5-9 years,Female,18,2017
5-9 years,Female,11,2018
5-9 years,Female,14,2019
5-9 years,Female,4,2020
5-9 years,Male,21,1999
5-9 years,Male,31,2000
5-9 years,Male,20,2001
5-9 years,Male,17,2002
5-9 years,Male,16,2003
5-9 years,Male,25,2004
5-9 years,Male,12,2005
5-9 years,Male,18,2006
5-9 years,Male,22,2007
5-9 years,Male,24,2008
5-9 years,Male,17,2009
5-9 years,Male,20,2010
5-9 years,Male,26,2011
5-9 years,Male,19,2012
5-9 years,Male,19,2013
5-9 years,Male,21,2014
5-9 years,Male,25,2015
5-9 years,Male,25,2016
5-9 years,Male,23,2017
5-9 years,Male,17,2018
5-9 years,Male,17,2019
5-9 years,Male,16,2020
10-14 years,Female,19,1999
10-14 years,Female,23,2000
10-14 years,Female,18,2001
10-14 years,Female,16,2002
10-14 years,Female,26,2003
10-14 years,Female,20,2004
10-14 years,Female,12,2005
10-14 years,Female,18,2006
10-14 years,Female,11,2007
10-14 years,Female,15,2008
10-14 years,Female,24,2009
10-14 years,Female,20,2010
10-14 years,Female,17,2011
10-14 years,Female,18,2012
10-14 years,Female,14,2013
10-14 years,Female,22,2014
10-14 years,Female,15,2015
10-14 years,Female,15,2016
10-14 years,Female,20,2017
10-14 years,Female,16,2018
10-14 years,Female,14,2019
10-14 years,Female,12,2020
10-14 years,Male,31,1999
10-14 years,Male,23,2000
10-14 years,Male,29,2001
10-14 years,Male,24,2002
10-14 years,Male,34,2003
10-14 years,Male,24,2004
10-14 years,Male,21,2005
10-14 years,Male,16,2006
10-14 years,Male,27,2007
10-14 years,Male,23,2008
10-14 years,Male,26,2009
10-14 years,Male,14,2010
10-14 years,Male,24,2011
10-14 years,Male,24,2012
10-14 years,Male,12,2013
10-14 years,Male,20,2014
10-14 years,Male,18,2015
10-14 years,Male,16,2016
10-14 years,Male,18,2017
10-14 years,Male,19,2018
10-14 years,Male,18,2019
10-14 years,Male,24,2020
15-19 years,Female,37,1999
15-19 years,Female,32,2000
15-19 years,Female,35,2001
15-19 years,Female,28,2002
15-19 years,Female,28,2003
15-19 years,Female,36,2004
15-19 years,Female,32,2005
15-19 years,Female,35,2006
15-19 years,Female,32,2007
15-19 years,Female,28,2008
15-19 years,Female,34,2009
15-19 years,Female,24,2010
15-19 years,Female,31,2011
15-19 years,Female,29,2012
15-19 years,Female,32,2013
15-19 years,Female,32,2014
15-19 years,Female,29,2015
15-19 years,Female,24,2016
15-19 years,Female,27,2017
15-19 years,Female,21,2018
15-19 years,Female,23,2019
15-19 years,Female,20,2020
15-19 years,Male,43,1999
15-19 years,Male,29,2000
15-19 years,Male,37,2001
15-19 years,Male,44,2002
15-19 years,Male,32,2003
15-19 years,Male,46,2004
15-19 years,Male,35,2005
15-19 years,Male,34,2006
15-19 years,Male,39,2007
15-19 years,Male,38,2008
15-19 years,Male,38,2009
15-19 years,Male,49,2010
15-19 years,Male,35,2011
15-19 years,Male,30,2012
15-19 years,Male,27,2013
15-19 years,Male,23,2014
15-19 years,Male,32,2015
15-19 years,Male,41,2016
15-19 years,Male,28,2017
15-19 years,Male,33,2018
15-19 years,Male,38,2019
15-19 years,Male,28,2020
20-24 years,Female,52,1999
20-24 years,Female,46,2000
20-24 years,Female,44,2001
20-24 years,Female,48,2002
20-24 years,Female,55,2003
20-24 years,Female,49,2004
20-24 years,Female,53,2005
20-24 years,Female,44,2006
20-24 years,Female,41,2007
20-24 years,Female,35,2008
20-24 years,Female,44,2009
20-24 years,Female,42,2010
20-24 years,Female,34,2011
20-24 years,Female,43,2012
20-24 years,Female,46,2013
20-24 years,Female,42,2014
20-24 years,Female,38,2015
20-24 years,Female,32,2016
20-24 years,Female,50,2017
20-24 years,Female,32,2018
20-24 years,Female,35,2019
20-24 years,Female,38,2020
20-24 years,Male,64,1999
20-24 years,Male,48,2000
20-24 years,Male,52,2001
20-24 years,Male,63,2002
20-24 years,Male,59,2003
20-24 years,Male,57,2004
20-24 years,Male,54,2005
20-24 years,Male,52,2006
20-24 years,Male,55,2007
20-24 years,Male,62,2008
20-24 years,Male,62,2009
20-24 years,Male,66,2010
20-24 years,Male,70,2011
20-24 years,Male,51,2012
20-24 years,Male,62,2013
20-24 years,Male,59,2014
20-24 years,Male,58,2015
20-24 years,Male,48,2016
20-24 years,Male,45,2017
20-24 years,Male,42,2018
20-24 years,Male,47,2019
20-24 years,Male,53,2020
25-29 years,Female,52,1999
25-29 years,Female,59,2000
25-29 years,Female,46,2001
25-29 years,Female,52,2002
25-29 years,Female,66,2003
25-29 years,Female,73,2004
25-29 years,Female,61,2005
25-29 years,Female,58,2006
25-29 years,Female,57,2007
25-29 years,Female,56,2008
25-29 years,Female,56,2009
25-29 years,Female,67,2010
25-29 years,Female,55,2011
25-29 years,Female,56,2012
25-29 years,Female,43,2013
25-29 years,Female,53,2014
25-29 years,Female,54,2015
25-29 years,Female,71,2016
25-29 years,Female,52,2017
25-29 years,Female,60,2018
25-29 years,Female,56,2019
25-29 years,Female,57,2020
25-29 years,Male,70,1999
25-29 years,Male,60,2000
25-29 years,Male,66,2001
25-29 years,Male,84,2002
25-29 years,Male,54,2003
25-29 years,Male,72,2004
25-29 years,Male,70,2005
25-29 years,Male,81,2006
25-29 years,Male,76,2007
25-29 years,Male,70,2008
25-29 years,Male,75,2009
25-29 years,Male,61,2010
25-29 years,Male,74,2011
25-29 years,Male,75,2012
25-29 years,Male,65,2013
25-29 years,Male,67,2014
25-29 years,Male,58,2015
25-29 years,Male,68,2016
25-29 years,Male,66,2017
25-29 years,Male,76,2018
25-29 years,Male,67,2019
25-29 years,Male,74,2020
30-34 years,Female,101,1999
30-34 years,Female,99,2000
30-34 years,Female,98,2001
30-34 years,Female,86,2002
30-34 years,Female,93,2003
30-34 years,Female,75,2004
30-34 years,Female,72,2005
30-34 years,Female,73,2006
30-34 years,Female,60,2007
30-34 years,Female,75,2008
30-34 years,Female,73,2009
30-34 years,Female,71,2010
30-34 years,Female,92,2011
30-34 years,Female,73,2012
30-34 years,Female,87,2013
30-34 years,Female,72,2014
30-34 years,Female,81,2015
30-34 years,Female,85,2016
30-34 years,Female,77,2017
30-34 years,Female,81,2018
30-34 years,Female,74,2019
30-34 years,Female,90,2020
30-34 years,Male,109,1999
30-34 years,Male,95,2000
30-34 years,Male,120,2001
30-34 years,Male,107,2002
30-34 years,Male,99,2003
30-34 years,Male,93,2004
30-34 years,Male,76,2005
30-34 years,Male,70,2006
30-34 years,Male,81,2007
30-34 years,Male,77,2008
30-34 years,Male,76,2009
30-34 years,Male,80,2010
30-34 years,Male,95,2011
30-34 years,Male,81,2012
30-34 years,Male,91,2013
30-34 years,Male,100,2014
30-34 years,Male,94,2015
30-34 years,Male,86,2016
30-34 years,Male,98,2017
30-34 years,Male,87,2018
30-34 years,Male,74,2019
30-34 years,Male,105,2020
35-39 years,Female,122,1999
35-39 years,Female,146,2000
35-39 years,Female,118,2001
35-39 years,Female,134,2002
35-39 years,Female,125,2003
35-39 years,Female,106,2004
35-39 years,Female,122,2005
35-39 years,Female,113,2006
35-39 years,Female,100,2007
35-39 years,Female,114,2008
35-39 years,Female,95,2009
35-39 years,Female,99,2010
35-39 years,Female,84,2011
35-39 years,Female,98,2012
35-39 years,Female,84,2013
35-39 years,Female,102,2014
35-39 years,Female,109,2015
35-39 years,Female,112,2016
35-39 years,Female,99,2017
35-39 years,Female,95,2018
35-39 years,Female,103,2019
35-39 years,Female,112,2020
35-39 years,Male,159,1999
35-39 years,Male,140,2000
35-39 years,Male,142,2001
35-39 years,Male,136,2002
35-39 years,Male,131,2003
35-39 years,Male,128,2004
35-39 years,Male,135,2005
35-39 years,Male,95,2006
35-39 years,Male,119,2007
35-39 years,Male,101,2008
35-39 years,Male,112,2009
35-39 years,Male,119,2010
35-39 years,Male,98,2011
35-39 years,Male,101,2012
35-39 years,Male,105,2013
35-39 years,Male,126,2014
35-39 years,Male,101,2015
35-39 years,Male,106,2016
35-39 years,Male,110,2017
35-39 years,Male,104,2018
35-39 years,Male,130,2019
35-39 years,Male,135,2020
40-44 years,Female,187,1999
40-44 years,Female,185,2000
40-44 years,Female,231,2001
40-44 years,Female,209,2002
40-44 years,Female,175,2003
40-44 years,Female,183,2004
40-44 years,Female,182,2005
40-44 years,Female,169,2006
40-44 years,Female,155,2007
40-44 years,Female,135,2008
40-44 years,Female,171,2009
40-44 years,Female,133,2010
40-44 years,Female,139,2011
40-44 years,Female,144,2012
40-44 years,Female,114,2013
40-44 years,Female,143,2014
40-44 years,Female,132,2015
40-44 years,Female,116,2016
40-44 years,Female,128,2017
40-44 years,Female,120,2018
40-44 years,Female,110,2019
40-44 years,Female,118,2020
40-44 years,Male,173,1999
40-44 years,Male,170,2000
40-44 years,Male,186,2001
40-44 years,Male,181,2002
40-44 years,Male,201,2003
40-44 years,Male,193,2004
40-44 years,Male,173,2005
40-44 years,Male,177,2006
40-44 years,Male,171,2007
40-44 years,Male,145,2008
40-44 years,Male,135,2009
40-44 years,Male,119,2010
40-44 years,Male,129,2011
40-44 years,Male,144,2012
40-44 years,Male,119,2013
40-44 years,Male,137,2014
40-44 years,Male,137,2015
40-44 years,Male,119,2016
40-44 years,Male,117,2017
40-44 years,Male,117,2018
40-44 years,Male,119,2019
40-44 years,Male,123,2020
45-49 years,Female,196,1999
45-49 years,Female,198,2000
45-49 years,Female,233,2001
45-49 years,Female,252,2002
45-49 years,Female,205,2003
45-49 years,Female,210,2004
45-49 years,Female,226,2005
45-49 years,Female,225,2006
45-49 years,Female,209,2007
45-49 years,Female,196,2008
45-49 years,Female,212,2009
45-49 years,Female,186,2010
45-49 years,Female,217,2011
45-49 years,Female,188,2012
45-49 years,Female,194,2013
45-49 years,Female,177,2014
45-49 years,Female,181,2015
45-49 years,Female,182,2016
45-49 years,Female,180,2017
45-49 years,Female,192,2018
45-49 years,Female,155,2019
45-49 years,Female,186,2020
45-49 years,Male,211,1999
45-49 years,Male,219,2000
45-49 years,Male,214,2001
45-49 years,Male,222,2002
45-49 years,Male,240,2003
45-49 years,Male,228,2004
45-49 years,Male,222,2005
45-49 years,Male,193,2006
45-49 years,Male,202,2007
45-49 years,Male,185,2008
45-49 years,Male,197,2009
45-49 years,Male,201,2010
45-49 years,Male,178,2011
45-49 years,Male,187,2012
45-49 years,Male,221,2013
45-49 years,Male,210,2014
45-49 years,Male,187,2015
45-49 years,Male,184,2016
45-49 years,Male,163,2017
45-49 years,Male,194,2018
45-49 years,Male,165,2019
45-49 years,Male,210,2020
50-54 years,Female,187,1999
50-54 years,Female,233,2000
50-54 years,Female,231,2001
50-54 years,Female,250,2002
50-54 years,Female,255,2003
50-54 years,Female,241,2004
50-54 years,Female,269,2005
50-54 years,Female,269,2006
50-54 years,Female,243,2007
50-54 years,Female,253,2008
50-54 years,Female,256,2009
50-54 years,Female,255,2010
50-54 years,Female,271,2011
50-54 years,Female,261,2012
50-54 years,Female,252,2013
50-54 years,Female,240,2014
50-54 years,Female,270,2015
50-54 years,Female,260,2016
50-54 years,Female,247,2017
50-54 years,Female,216,2018
50-54 years,Female,220,2019
50-54 years,Female,222,2020
50-54 years,Male,173,1999
50-54 years,Male,207,2000
50-54 years,Male,216,2001
50-54 years,Male,234,2002
50-54 years,Male,233,2003
50-54 years,Male,232,2004
50-54 years,Male,250,2005
50-54 years,Male,229,2006
50-54 years,Male,259,2007
50-54 years,Male,253,2008
50-54 years,Male,262,2009
50-54 years,Male,247,2010
50-54 years,Male,281,2011
50-54 years,Male,287,2012
50-54 years,Male,289,2013
50-54 years,Male,250,2014
50-54 years,Male,243,2015
50-54 years,Male,254,2016
50-54 years,Male,250,2017
50-54 years,Male,263,2018
50-54 years,Male,242,2019
50-54 years,Male,239,2020
55-59 years,Female,205,1999
55-59 years,Female,233,2000
55-59 years,Female,246,2001
55-59 years,Female,234,2002
55-59 years,Female,259,2003
55-59 years,Female,230,2004
55-59 years,Female,262,2005
55-59 years,Female,281,2006
55-59 years,Female,274,2007
55-59 years,Female,305,2008
55-59 years,Female,288,2009
55-59 years,Female,294,2010
55-59 years,Female,311,2011
55-59 years,Female,372,2012
55-59 years,Female,288,2013
55-59 years,Female,348,2014
55-59 years,Female,334,2015
55-59 years,Female,362,2016
55-59 years,Female,352,2017
55-59 years,Female,336,2018
55-59 years,Female,320,2019
55-59 years,Female,355,2020
55-59 years,Male,171,1999
55-59 years,Male,191,2000
55-59 years,Male,186,2001
55-59 years,Male,222,2002
55-59 years,Male,218,2003
55-59 years,Male,263,2004
55-59 years,Male,280,2005
55-59 years,Male,270,2006
55-59 years,Male,247,2007
55-59 years,Male,283,2008
55-59 years,Male,320,2009
55-59 years,Male,282,2010
55-59 years,Male,315,2011
55-59 years,Male,311,2012
55-59 years,Male,339,2013
55-59 years,Male,345,2014
55-59 years,Male,360,2015
55-59 years,Male,355,2016
55-59 years,Male,351,2017
55-59 years,Male,335,2018
55-59 years,Male,344,2019
55-59 years,Male,357,2020
60-64 years ,Female,230,1999
60-64 years ,Female,252,2000
60-64 years ,Female,254,2001
60-64 years ,Female,250,2002
60-64 years ,Female,256,2003
60-64 years ,Female,272,2004
60-64 years ,Female,285,2005
60-64 years ,Female,287,2006
60-64 years ,Female,327,2007
60-64 years ,Female,324,2008
60-64 years ,Female,325,2009
60-64 years ,Female,327,2010
60-64 years ,Female,359,2011
60-64 years ,Female,360,2012
60-64 years ,Female,376,2013
60-64 years ,Female,424,2014
60-64 years ,Female,387,2015
60-64 years ,Female,408,2016
60-64 years ,Female,425,2017
60-64 years ,Female,453,2018
60-64 years ,Female,386,2019
60-64 years ,Female,471,2020
60-64 years ,Male,185,1999
60-64 years ,Male,215,2000
60-64 years ,Male,219,2001
60-64 years ,Male,249,2002
60-64 years ,Male,243,2003
60-64 years ,Male,261,2004
60-64 years ,Male,240,2005
60-64 years ,Male,256,2006
60-64 years ,Male,260,2007
60-64 years ,Male,304,2008
60-64 years ,Male,302,2009
60-64 years ,Male,330,2010
60-64 years ,Male,377,2011
60-64 years ,Male,351,2012
60-64 years ,Male,371,2013
60-64 years ,Male,376,2014
60-64 years ,Male,441,2015
60-64 years ,Male,419,2016
60-64 years ,Male,418,2017
60-64 years ,Male,428,2018
60-64 years ,Male,418,2019
60-64 years ,Male,499,2020
65-69 years,Female,278,1999
65-69 years,Female,323,2000
65-69 years,Female,318,2001
65-69 years,Female,327,2002
65-69 years,Female,293,2003
65-69 years,Female,291,2004
65-69 years,Female,323,2005
65-69 years,Female,308,2006
65-69 years,Female,342,2007
65-69 years,Female,357,2008
65-69 years,Female,352,2009
65-69 years,Female,356,2010
65-69 years,Female,380,2011
65-69 years,Female,448,2012
65-69 years,Female,429,2013
65-69 years,Female,491,2014
65-69 years,Female,509,2015
65-69 years,Female,523,2016
65-69 years,Female,541,2017
65-69 years,Female,527,2018
65-69 years,Female,504,2019
65-69 years,Female,588,2020
65-69 years,Male,239,1999
65-69 years,Male,288,2000
65-69 years,Male,259,2001
65-69 years,Male,244,2002
65-69 years,Male,274,2003
65-69 years,Male,278,2004
65-69 years,Male,283,2005
65-69 years,Male,254,2006
65-69 years,Male,304,2007
65-69 years,Male,324,2008
65-69 years,Male,325,2009
65-69 years,Male,333,2010
65-69 years,Male,325,2011
65-69 years,Male,424,2012
65-69 years,Male,407,2013
65-69 years,Male,437,2014
65-69 years,Male,502,2015
65-69 years,Male,485,2016
65-69 years,Male,514,2017
65-69 years,Male,515,2018
65-69 years,Male,531,2019
65-69 years,Male,553,2020
70-74 years,Female,438,1999
70-74 years,Female,400,2000
70-74 years,Female,430,2001
70-74 years,Female,423,2002
70-74 years,Female,399,2003
70-74 years,Female,393,2004
70-74 years,Female,420,2005
70-74 years,Female,395,2006
70-74 years,Female,450,2007
70-74 years,Female,418,2008
70-74 years,Female,401,2009
70-74 years,Female,405,2010
70-74 years,Female,434,2011
70-74 years,Female,451,2012
70-74 years,Female,488,2013
70-74 years,Female,518,2014
70-74 years,Female,494,2015
70-74 years,Female,543,2016
70-74 years,Female,558,2017
70-74 years,Female,607,2018
70-74 years,Female,632,2019
70-74 years,Female,657,2020
70-74 years,Male,384,1999
70-74 years,Male,381,2000
70-74 years,Male,336,2001
70-74 years,Male,392,2002
70-74 years,Male,385,2003
70-74 years,Male,339,2004
70-74 years,Male,338,2005
70-74 years,Male,301,2006
70-74 years,Male,350,2007
70-74 years,Male,341,2008
70-74 years,Male,387,2009
70-74 years,Male,353,2010
70-74 years,Male,408,2011
70-74 years,Male,404,2012
70-74 years,Male,404,2013
70-74 years,Male,441,2014
70-74 years,Male,483,2015
70-74 years,Male,507,2016
70-74 years,Male,504,2017
70-74 years,Male,556,2018
70-74 years,Male,568,2019
70-74 years,Male,651,2020
75-79 years,Female,588,1999
75-79 years,Female,615,2000
75-79 years,Female,646,2001
75-79 years,Female,577,2002
75-79 years,Female,556,2003
75-79 years,Female,559,2004
75-79 years,Female,577,2005
75-79 years,Female,488,2006
75-79 years,Female,546,2007
75-79 years,Female,580,2008
75-79 years,Female,473,2009
75-79 years,Female,506,2010
75-79 years,Female,546,2011
75-79 years,Female,559,2012
75-79 years,Female,552,2013
75-79 years,Female,564,2014
75-79 years,Female,555,2015
75-79 years,Female,597,2016
75-79 years,Female,575,2017
75-79 years,Female,623,2018
75-79 years,Female,649,2019
75-79 years,Female,675,2020
75-79 years,Male,474,1999
75-79 years,Male,433,2000
75-79 years,Male,468,2001
75-79 years,Male,455,2002
75-79 years,Male,459,2003
75-79 years,Male,422,2004
75-79 years,Male,444,2005
75-79 years,Male,418,2006
75-79 years,Male,454,2007
75-79 years,Male,452,2008
75-79 years,Male,444,2009
75-79 years,Male,428,2010
75-79 years,Male,454,2011
75-79 years,Male,483,2012
75-79 years,Male,446,2013
75-79 years,Male,478,2014
75-79 years,Male,488,2015
75-79 years,Male,509,2016
75-79 years,Male,529,2017
75-79 years,Male,536,2018
75-79 years,Male,567,2019
75-79 years,Male,624,2020
80-84 years,Female,701,1999
80-84 years,Female,779,2000
80-84 years,Female,735,2001
80-84 years,Female,806,2002
80-84 years,Female,736,2003
80-84 years,Female,744,2004
80-84 years,Female,700,2005
80-84 years,Female,692,2006
80-84 years,Female,742,2007
80-84 years,Female,749,2008
80-84 years,Female,709,2009
80-84 years,Female,709,2010
80-84 years,Female,682,2011
80-84 years,Female,720,2012
80-84 years,Female,677,2013
80-84 years,Female,693,2014
80-84 years,Female,648,2015
80-84 years,Female,664,2016
80-84 years,Female,646,2017
80-84 years,Female,634,2018
80-84 years,Female,646,2019
80-84 years,Female,638,2020
80-84 years,Male,457,1999
80-84 years,Male,501,2000
80-84 years,Male,527,2001
80-84 years,Male,504,2002
80-84 years,Male,512,2003
80-84 years,Male,522,2004
80-84 years,Male,575,2005
80-84 years,Male,481,2006
80-84 years,Male,564,2007
80-84 years,Male,574,2008
80-84 years,Male,455,2009
80-84 years,Male,497,2010
80-84 years,Male,567,2011
80-84 years,Male,553,2012
80-84 years,Male,543,2013
80-84 years,Male,576,2014
80-84 years,Male,525,2015
80-84 years,Male,504,2016
80-84 years,Male,563,2017
80-84 years,Male,546,2018
80-84 years,Male,565,2019
80-84 years,Male,565,2020
< 1 year,Female,31,2021
1-4 years,Female,19,2021
5-9 years,Female,10,2021
10-14 years,Female,12,2021
15-19 years,Female,30,2021
20-24 years,Female,44,2021
25-29 years,Female,51,2021
30-34 years,Female,82,2021
35-39 years,Female,125,2021
40-44 years,Female,163,2021
45-49 years,Female,183,2021
50-54 years,Female,274,2021
55-59 years,Female,363,2021
60-64 years ,Female,498,2021
65-69 years,Female,615,2021
70-74 years,Female,694,2021
75-79 years,Female,723,2021
80-84 years,Female,694,2021
< 1 year,Female,53,2022
1-4 years,Female,19,2022
5-9 years,Female,24,2022
10-14 years,Female,19,2022
15-19 years,Female,27,2022
20-24 years,Female,55,2022
25-29 years,Female,53,2022
30-34 years,Female,88,2022
35-39 years,Female,130,2022
40-44 years,Female,153,2022
45-49 years,Female,172,2022
50-54 years,Female,255,2022
55-59 years,Female,329,2022
60-64 years ,Female,480,2022
65-69 years,Female,575,2022
70-74 years,Female,735,2022
75-79 years,Female,797,2022
80-84 years,Female,713,2022
< 1 year,Male,45,2021
1-4 years,Male,21,2021
5-9 years,Male,12,2021
10-14 years,Male,10,2021
15-19 years,Male,36,2021
20-24 years,Male,50,2021
25-29 years,Male,73,2021
30-34 years,Male,88,2021
35-39 years,Male,124,2021
40-44 years,Male,141,2021
45-49 years,Male,184,2021
50-54 years,Male,245,2021
55-59 years,Male,361,2021
60-64 years ,Male,471,2021
65-69 years,Male,612,2021
70-74 years,Male,651,2021
75-79 years,Male,649,2021
80-84 years,Male,636,2021
< 1 year,Male,41,2022
1-4 years,Male,33,2022
5-9 years,Male,16,2022
10-14 years,Male,18,2022
15-19 years,Male,35,2022
20-24 years,Male,58,2022
25-29 years,Male,60,2022
30-34 years,Male,116,2022
35-39 years,Male,128,2022
40-44 years,Male,150,2022
45-49 years,Male,187,2022
50-54 years,Male,243,2022
55-59 years,Male,367,2022
60-64 years ,Male,493,2022
65-69 years,Male,571,2022
70-74 years,Male,686,2022
75-79 years,Male,736,2022
80-84 years,Male,632,2022
