age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
1-4 years,163.4300937905458,0.3422048086135343,1.2492946858032405,1.7148967595507656,1.3726919509372313,2000-2005,2
10-14 years,62.425852305749174,0.09609883068408348,1.258412801624612,0.46797990654379695,0.3718810758597135,2000-2005,4
15-19 years,506.53413846558055,0.7891333126582093,1.8243487070228506,1.7464142617703609,0.9572809491121516,2000-2005,5
20-24 years,1183.2107327316683,1.9088445810345462,2.1918045165690425,3.5104869263158958,1.6016423452813495,2000-2005,6
25-29 years,1392.0322914891162,2.413690111034307,2.256383449441877,4.334831393265094,1.921141282230787,2000-2005,7
30-34 years,1475.8016656364196,2.4042256745865807,2.000408983157576,4.807468463348991,2.4032427887624106,2000-2005,8
35-39 years,1919.702538649417,2.968307875710274,1.870890872175304,6.3766658807678525,3.4083580050575786,2000-2005,9
40-44 years,2422.4620076947513,3.5752066703979546,1.8025282484003868,8.03013604830349,4.454929377905535,2000-2005,10
45-49 years,2853.7484016731646,4.515761439097768,1.904730746014975,9.50703808022899,4.991276641131221,2000-2005,11
5-9 years,16.599790320224088,0.02724367695849078,1.08121219810014,0.3627065457863675,0.33546286882787674,2000-2005,3
50-54 years,2614.223584479287,4.697959923610027,1.9618979580328777,9.582012212500997,4.88405228889097,2000-2005,12
55-59 years,1978.7159436302227,4.41317381571175,1.863960930141824,9.52124486585438,5.108071050142629,2000-2005,13
60-64 years,1695.259915918769,4.971093391992339,1.79824265154941,11.198640093917268,6.227546701924929,2000-2005,14
65-69 years,1483.920638159159,5.417375775409431,1.6169944583547422,14.197642278702236,8.780266503292806,2000-2005,15
70-74 years,1329.708706922102,5.702659633741726,1.39975714384644,19.96796976396496,14.265310130223233,2000-2005,16
75-79 years,1254.7025076073278,6.72410417237321,1.26407576238201,32.186888457158,25.46278428478479,2000-2005,17
80-84 years,791.4166737873311,6.551660491292431,1.1246407257182005,59.116024614982166,52.564364123689735,2000-2005,18
< 1 year,3479.929371404718,28.64072925554089,1.3917484749251638,101.75072479799235,73.10999554245146,2000-2005,1
1-4 years,207.9789864394612,0.3611245534507854,1.2527019152763865,1.7901780414538904,1.429053488003105,2006-2012,2
10-14 years,63.55939349415803,0.08549102857403229,1.3078822261276364,0.363165481072602,0.2776744524985697,2006-2012,4
15-19 years,429.04462032624406,0.544982233173828,1.8668349470391525,1.1736858116755062,0.6287035785016782,2006-2012,5
20-24 years,1006.4752636810804,1.3029265779412236,2.070120991841514,2.520477292182505,1.2175507142412814,2006-2012,6
25-29 years,1145.1817831958265,1.5523360395168067,1.98398681740906,3.1299344504429505,1.5775984109261438,2006-2012,7
30-34 years,1094.094677969451,1.572399479148871,1.8488557377091186,3.424774870275334,1.8523753911264629,2006-2012,8
35-39 years,1019.4884055486216,1.435372239617025,1.6027084939250922,3.8169086773554,2.381536437738375,2006-2012,9
40-44 years,1402.789324524143,1.8890143693899324,1.6267458822775478,4.9030180075556835,3.014003638165751,2006-2012,10
45-49 years,1932.0411845554922,2.4799820291849564,1.6598594127636932,6.238331127818,3.758349098633044,2006-2012,11
5-9 years,-6.873726055506523,-0.009575391038122327,0.9630193777174625,0.24935456868415873,0.25892995972228106,2006-2012,3
50-54 years,2419.782756311859,3.231904383660983,1.7312251140136687,7.651753102916774,4.419848719255791,2006-2012,12
55-59 years,2563.527598693599,3.9004485379182645,1.795515765365232,8.803492208118207,4.903043670199943,2006-2012,13
60-64 years,2300.387095450589,4.2783961828446015,1.691094807782099,10.469147632092318,6.190751449247716,2006-2012,14
65-69 years,1805.9678842246567,4.543121135007199,1.5263628620440777,13.174279338996824,8.631158203989624,2006-2012,15
70-74 years,1571.726601777942,5.357181488461196,1.3462507022365198,20.82915440824972,15.471972919788525,2006-2012,16
75-79 years,1095.1886391429025,4.892260990639091,1.1582228382206723,35.81232945645622,30.920068465817128,2006-2012,17
80-84 years,296.6795412577321,1.863681086520785,1.0264459855955115,72.33490931093193,70.47122822441115,2006-2012,18
< 1 year,3405.4623257265866,23.62341416480291,1.3449778988942818,92.1014651950873,68.47805103028439,2006-2012,1
1-4 years,241.79527134159082,0.4242691533002878,1.3083318201297331,1.8002839711084955,1.3760148178082077,2013-2019,2
10-14 years,25.972756357367132,0.0350864492767442,1.1324956463945222,0.2998985410814058,0.2648120918046616,2013-2019,4
15-19 years,319.33098974221343,0.4226698219185615,1.7591027196097164,0.9794717026124841,0.5568018806939226,2013-2019,5
20-24 years,871.6537414492759,1.0869482836170483,1.9638495578520556,2.2146639885859014,1.127715704968853,2013-2019,6
25-29 years,1256.366319328377,1.5493904689736007,2.022571934249429,3.064580175515721,1.5151897065421203,2013-2019,7
30-34 years,1209.2586919520127,1.5707911710752933,1.810635654739885,3.508518881287257,1.9377277102119637,2013-2019,8
35-39 years,1061.6845191597772,1.4630587965419397,1.6500180348585303,3.7138560330530153,2.2507972365110755,2013-2019,9
40-44 years,1038.340242389256,1.486666476416512,1.5766443316126568,4.06480068309269,2.578134206676178,2013-2019,10
45-49 years,1368.7028891955952,1.8932981222340057,1.5934633845672252,5.083550750228345,3.1902526279943393,2013-2019,11
5-9 years,45.9004344857814,0.06297794195245143,1.3163375046859362,0.26206259369166496,0.19908465173921353,2013-2019,3
50-54 years,2059.9282797272945,2.756620649385677,1.6930950776444533,6.733882555146577,3.9772619057609,2013-2019,12
55-59 years,2853.5286155472,3.8550945560669083,1.780191644882581,8.796309424686914,4.941214868620006,2013-2019,13
60-64 years,3321.7844932765224,5.100344649171057,1.8258594020444394,11.276147257393477,6.17580260822242,2013-2019,14
65-69 years,2806.7309897174264,5.211174039125179,1.621058623271008,13.601966540610514,8.390792501485334,2013-2019,15
70-74 years,1935.0091299152682,4.912052288956746,1.3554394516986306,18.731712052334863,13.819659763378118,2013-2019,16
75-79 years,1431.7072843932074,5.382676518401663,1.2201849942800678,29.82883160722249,24.446155088820827,2013-2019,17
80-84 years,814.5877130574136,4.682332155360207,1.093133925812473,54.95759022606763,50.27525807070742,2013-2019,18
< 1 year,2655.8872314459622,18.94495537364778,1.3219993840980864,77.78033304591322,58.835377672265444,2013-2019,1
1-4 years,114.82468247948083,0.49179467274493915,1.327906270757511,1.991597258431459,1.4998025856865198,2020-2022,2
10-14 years,10.394162924389732,0.03219497834473983,1.103315704401704,0.34381244764603697,0.31161746930129713,2020-2022,4
15-19 years,180.41796443829654,0.5500612093699406,1.8254016116862744,1.2164776563237814,0.6664164469538407,2020-2022,5
