Five-Year Age Groups,Gender,Deaths,Year
15-19 years,Female,3037,2017
15-19 years,Female,3000,2018
15-19 years,Female,2897,2019
15-19 years,Female,3327,2020
15-19 years,Male,9780,1999
15-19 years,Male,9697,2000
15-19 years,Male,9766,2001
15-19 years,Male,9844,2002
15-19 years,Male,9706,2003
15-19 years,Male,9678,2004
15-19 years,Male,9886,2005
15-19 years,Male,9918,2006
15-19 years,Male,9558,2007
15-19 years,Male,8958,2008
15-19 years,Male,8176,2009
15-19 years,Male,7866,2010
15-19 years,Male,7618,2011
15-19 years,Male,7224,2012
15-19 years,Male,6759,2013
15-19 years,Male,6828,2014
15-19 years,Male,7187,2015
15-19 years,Male,7713,2016
15-19 years,Male,7849,2017
15-19 years,Male,7380,2018
15-19 years,Male,7361,2019
15-19 years,Male,8951,2020
20-24 years,Female,4244,1999
20-24 years,Female,4370,2000
20-24 years,Female,4500,2001
20-24 years,Female,4662,2002
20-24 years,Female,5009,2003
20-24 years,Female,4806,2004
20-24 years,Female,4908,2005
20-24 years,Female,4996,2006
20-24 years,Female,4925,2007
20-24 years,Female,4722,2008
20-24 years,Female,4760,2009
20-24 years,Female,4740,2010
20-24 years,Female,4767,2011
20-24 years,Female,4876,2012
20-24 years,Female,4901,2013
20-24 years,Female,4916,2014
20-24 years,Female,5149,2015
20-24 years,Female,5463,2016
20-24 years,Female,5485,2017
20-24 years,Female,5146,2018
20-24 years,Female,5126,2019
20-24 years,Female,6005,2020
20-24 years,Male,12634,1999
20-24 years,Male,13374,2000
20-24 years,Male,14197,2001
20-24 years,Male,14572,2002
20-24 years,Male,14964,2003
20-24 years,Male,14909,2004
20-24 years,Male,15623,2005
20-24 years,Male,16152,2006
20-24 years,Male,15758,2007
20-24 years,Male,15069,2008
20-24 years,Male,14136,2009
20-24 years,Male,13924,2010
20-24 years,Male,14306,2011
20-24 years,Male,14232,2012
20-24 years,Male,14105,2013
20-24 years,Male,14289,2014
20-24 years,Male,15159,2015
20-24 years,Male,16300,2016
20-24 years,Male,15654,2017
20-24 years,Male,14628,2018
20-24 years,Male,14387,2019
20-24 years,Male,17533,2020
25-29 years,Female,5161,1999
25-29 years,Female,5062,2000
25-29 years,Female,5205,2001
25-29 years,Female,5005,2002
25-29 years,Female,5207,2003
25-29 years,Female,5217,2004
25-29 years,Female,5326,2005
25-29 years,Female,5716,2006
25-29 years,Female,5824,2007
25-29 years,Female,5786,2008
25-29 years,Female,6041,2009
25-29 years,Female,5834,2010
25-29 years,Female,5880,2011
25-29 years,Female,6041,2012
25-29 years,Female,6033,2013
25-29 years,Female,6306,2014
25-29 years,Female,6725,2015
25-29 years,Female,7542,2016
25-29 years,Female,7891,2017
25-29 years,Female,7832,2018
25-29 years,Female,7527,2019
25-29 years,Female,9142,2020
25-29 years,Male,12542,1999
25-29 years,Male,12619,2000
25-29 years,Male,13006,2001
25-29 years,Male,12954,2002
25-29 years,Male,13043,2003
25-29 years,Male,13554,2004
25-29 years,Male,14242,2005
25-29 years,Male,15181,2006
25-29 years,Male,15107,2007
25-29 years,Male,15000,2008
25-29 years,Male,14571,2009
25-29 years,Male,14429,2010
25-29 years,Male,14692,2011
25-29 years,Male,14951,2012
25-29 years,Male,15023,2013
25-29 years,Male,15619,2014
25-29 years,Male,17173,2015
25-29 years,Male,19511,2016
25-29 years,Male,20385,2017
25-29 years,Male,19629,2018
25-29 years,Male,19442,2019
25-29 years,Male,23554,2020
30-34 years,Female,7629,1999
30-34 years,Female,7499,2000
30-34 years,Female,7721,2001
30-34 years,Female,7614,2002
30-34 years,Female,7491,2003
30-34 years,Female,7292,2004
30-34 years,Female,7316,2005
30-34 years,Female,7048,2006
30-34 years,Female,6956,2007
30-34 years,Female,6854,2008
30-34 years,Female,7262,2009
30-34 years,Female,7233,2010
30-34 years,Female,7783,2011
30-34 years,Female,7767,2012
30-34 years,Female,7968,2013
30-34 years,Female,8174,2014
30-34 years,Female,9011,2015
30-34 years,Female,9817,2016
30-34 years,Female,10175,2017
30-34 years,Female,10148,2018
30-34 years,Female,10300,2019
30-34 years,Female,12512,2020
30-34 years,Male,15734,1999
30-34 years,Male,15271,2000
30-34 years,Male,15751,2001
30-34 years,Male,15782,2002
30-34 years,Male,15559,2003
30-34 years,Male,14805,2004
30-34 years,Male,15041,2005
30-34 years,Male,15007,2006
30-34 years,Male,14685,2007
30-34 years,Male,14635,2008
30-34 years,Male,14628,2009
30-34 years,Male,14763,2010
30-34 years,Male,15393,2011
30-34 years,Male,15832,2012
30-34 years,Male,16439,2013
30-34 years,Male,17078,2014
30-34 years,Male,18608,2015
30-34 years,Male,20746,2016
30-34 years,Male,21764,2017
30-34 years,Male,21235,2018
30-34 years,Male,21909,2019
30-34 years,Male,28278,2020
35-39 years,Female,13123,1999
35-39 years,Female,12888,2000
35-39 years,Female,13168,2001
35-39 years,Female,12721,2002
35-39 years,Female,12314,2003
35-39 years,Female,11459,2004
35-39 years,Female,11409,2005
35-39 years,Female,11368,2006
35-39 years,Female,11126,2007
35-39 years,Female,10760,2008
35-39 years,Female,10729,2009
35-39 years,Female,10398,2010
35-39 years,Female,10125,2011
35-39 years,Female,10004,2012
35-39 years,Female,10277,2013
35-39 years,Female,10825,2014
35-39 years,Female,11227,2015
35-39 years,Female,12468,2016
35-39 years,Female,12796,2017
35-39 years,Female,13094,2018
35-39 years,Female,13397,2019
35-39 years,Female,16015,2020
35-39 years,Male,23681,1999
35-39 years,Male,23252,2000
35-39 years,Male,23727,2001
35-39 years,Male,22626,2002
35-39 years,Male,21741,2003
35-39 years,Male,20485,2004
35-39 years,Male,20011,2005
35-39 years,Male,20131,2006
35-39 years,Male,19755,2007
35-39 years,Male,19104,2008
35-39 years,Male,18781,2009
35-39 years,Male,17614,2010
35-39 years,Male,17353,2011
35-39 years,Male,17368,2012
35-39 years,Male,17544,2013
35-39 years,Male,18500,2014
35-39 years,Male,20190,2015
35-39 years,Male,22809,2016
35-39 years,Male,24105,2017
35-39 years,Male,24523,2018
35-39 years,Male,25241,2019
35-39 years,Male,32066,2020
40-44 years,Female,19015,1999
40-44 years,Female,19613,2000
40-44 years,Female,20342,2001
40-44 years,Female,20826,2002
40-44 years,Female,20712,2003
40-44 years,Female,20226,2004
40-44 years,Female,20067,2005
40-44 years,Female,19525,2006
40-44 years,Female,18375,2007
40-44 years,Female,17924,2008
40-44 years,Female,17381,2009
40-44 years,Female,16201,2010
40-44 years,Female,16553,2011
40-44 years,Female,16229,2012
40-44 years,Female,16224,2013
40-44 years,Female,16478,2014
40-44 years,Female,16191,2015
40-44 years,Female,16109,2016
40-44 years,Female,16208,2017
40-44 years,Female,15910,2018
40-44 years,Female,16153,2019
40-44 years,Female,19981,2020
40-44 years,Male,33437,1999
40-44 years,Male,34045,2000
40-44 years,Male,34437,2001
40-44 years,Male,34967,2002
40-44 years,Male,34694,2003
40-44 years,Male,33192,2004
40-44 years,Male,33298,2005
40-44 years,Male,32019,2006
40-44 years,Male,30350,2007
40-44 years,Male,28582,2008
40-44 years,Male,27774,2009
40-44 years,Male,25820,2010
40-44 years,Male,25862,2011
40-44 years,Male,25561,2012
40-44 years,Male,25528,2013
40-44 years,Male,25193,2014
40-44 years,Male,25480,2015
40-44 years,Male,26406,2016
40-44 years,Male,26687,2017
40-44 years,Male,26853,2018
40-44 years,Male,28195,2019
40-44 years,Male,36428,2020
45-49 years,Female,24817,1999
45-49 years,Female,25711,2000
45-49 years,Female,27117,2001
45-49 years,Female,28364,2002
45-49 years,Female,29034,2003
45-49 years,Female,29413,2004
45-49 years,Female,30104,2005
45-49 years,Female,30250,2006
45-49 years,Female,29834,2007
45-49 years,Female,30078,2008
45-49 years,Female,30034,2009
45-49 years,Female,28623,2010
45-49 years,Female,28160,2011
45-49 years,Female,27092,2012
45-49 years,Female,26302,2013
45-49 years,Female,25735,2014
45-49 years,Female,25570,2015
45-49 years,Female,25816,2016
45-49 years,Female,25475,2017
45-49 years,Female,24904,2018
45-49 years,Female,24381,2019
45-49 years,Female,28277,2020
45-49 years,Male,43303,1999
45-49 years,Male,45121,2000
45-49 years,Male,46567,2001
45-49 years,Male,47701,2002
45-49 years,Male,49139,2003
45-49 years,Male,48514,2004
45-49 years,Male,49279,2005
45-49 years,Male,49018,2006
45-49 years,Male,47904,2007
45-49 years,Male,47339,2008
45-49 years,Male,46373,2009
45-49 years,Male,44946,2010
45-49 years,Male,43514,2011
45-49 years,Male,41387,2012
45-49 years,Male,40531,2013
45-49 years,Male,39281,2014
45-49 years,Male,38807,2015
45-49 years,Male,39769,2016
45-49 years,Male,40223,2017
45-49 years,Male,39969,2018
45-49 years,Male,39358,2019
45-49 years,Male,48154,2020
50-54 years,Female,32498,1999
50-54 years,Female,34232,2000
50-54 years,Female,36100,2001
50-54 years,Female,36299,2002
50-54 years,Female,37065,2003
50-54 years,Female,37121,2004
50-54 years,Female,38954,2005
50-54 years,Female,39609,2006
50-54 years,Female,40396,2007
50-54 years,Female,41426,2008
50-54 years,Female,42714,2009
50-54 years,Female,42566,2010
50-54 years,Female,43378,2011
50-54 years,Female,43157,2012
50-54 years,Female,43425,2013
50-54 years,Female,43805,2014
50-54 years,Female,43377,2015
50-54 years,Female,42614,2016
50-54 years,Female,40863,2017
50-54 years,Female,38903,2018
50-54 years,Female,37165,2019
50-54 years,Female,43021,2020
50-54 years,Male,52356,1999
50-54 years,Male,55277,2000
50-54 years,Male,58281,2001
50-54 years,Male,60021,2002
50-54 years,Male,61543,2003
50-54 years,Male,62649,2004
50-54 years,Male,65193,2005
50-54 years,Male,66154,2006
50-54 years,Male,66552,2007
50-54 years,Male,67699,2008
50-54 years,Male,68447,2009
50-54 years,Male,67072,2010
50-54 years,Male,68195,2011
50-54 years,Male,67827,2012
50-54 years,Male,67466,2013
50-54 years,Male,67096,2014
50-54 years,Male,66740,2015
50-54 years,Male,65317,2016
50-54 years,Male,63581,2017
50-54 years,Male,61061,2018
50-54 years,Male,59489,2019
50-54 years,Male,71690,2020
55-59 years,Female,41443,1999
55-59 years,Female,42326,2000
55-59 years,Female,43722,2001
55-59 years,Female,45611,2002
55-59 years,Female,47151,2003
55-59 years,Female,47763,2004
55-59 years,Female,49490,2005
55-59 years,Female,51680,2006
55-59 years,Female,50868,2007
55-59 years,Female,51285,2008
55-59 years,Female,52499,2009
55-59 years,Female,53186,2010
55-59 years,Female,55143,2011
55-59 years,Female,57235,2012
55-59 years,Female,58985,2013
55-59 years,Female,61178,2014
55-59 years,Female,62417,2015
55-59 years,Female,63496,2016
55-59 years,Female,63711,2017
55-59 years,Female,62702,2018
55-59 years,Female,61398,2019
55-59 years,Female,69568,2020
55-59 years,Male,63441,1999
55-59 years,Male,64425,2000
55-59 years,Male,65801,2001
55-59 years,Male,69830,2002
55-59 years,Male,72188,2003
55-59 years,Male,73400,2004
55-59 years,Male,77988,2005
55-59 years,Male,81373,2006
55-59 years,Male,81590,2007
55-59 years,Male,83423,2008
55-59 years,Male,85207,2009
55-59 years,Male,86775,2010
55-59 years,Male,89129,2011
55-59 years,Male,91743,2012
55-59 years,Male,93996,2013
55-59 years,Male,95992,2014
55-59 years,Male,97172,2015
55-59 years,Male,98650,2016
55-59 years,Male,98387,2017
55-59 years,Male,98261,2018
55-59 years,Male,97055,2019
55-59 years,Male,113660,2020
60-64 years ,Female,54812,1999
60-64 years ,Female,55199,2000
60-64 years ,Female,55459,2001
60-64 years ,Female,56368,2002
60-64 years ,Female,58907,2003
60-64 years ,Female,58902,2004
60-64 years ,Female,60382,2005
60-64 years ,Female,60734,2006
60-64 years ,Female,62624,2007
60-64 years ,Female,65347,2008
60-64 years ,Female,66666,2009
60-64 years ,Female,68321,2010
60-64 years ,Female,71531,2011
60-64 years ,Female,71420,2012
60-64 years ,Female,72817,2013
60-64 years ,Female,75432,2014
60-64 years ,Female,77742,2015
60-64 years ,Female,80565,2016
60-64 years ,Female,82960,2017
60-64 years ,Female,83861,2018
60-64 years ,Female,85614,2019
60-64 years ,Female,99854,2020
60-64 years ,Male,79283,1999
60-64 years ,Male,78896,2000
60-64 years ,Male,79157,2001
60-64 years ,Male,81533,2002
60-64 years ,Male,84273,2003
60-64 years ,Male,84632,2004
60-64 years ,Male,87441,2005
60-64 years ,Male,87614,2006
60-64 years ,Male,92028,2007
60-64 years ,Male,96127,2008
60-64 years ,Male,98935,2009
60-64 years ,Male,102520,2010
60-64 years ,Male,107512,2011
60-64 years ,Male,109208,2012
60-64 years ,Male,112329,2013
60-64 years ,Male,116206,2014
60-64 years ,Male,120454,2015
60-64 years ,Male,123734,2016
60-64 years ,Male,126948,2017
60-64 years ,Male,130012,2018
60-64 years ,Male,130870,2019
60-64 years ,Male,157467,2020
65-69 years,Female,79166,1999
65-69 years,Female,77804,2000
65-69 years,Female,76122,2001
65-69 years,Female,75001,2002
65-69 years,Female,74502,2003
65-69 years,Female,73529,2004
65-69 years,Female,73824,2005
65-69 years,Female,73162,2006
65-69 years,Female,74499,2007
65-69 years,Female,78047,2008
65-69 years,Female,78573,2009
65-69 years,Female,80443,2010
65-69 years,Female,82102,2011
65-69 years,Female,86575,2012
65-69 years,Female,90185,2013
65-69 years,Female,93032,2014
65-69 years,Female,97852,2015
65-69 years,Female,102266,2016
65-69 years,Female,102829,2017
65-69 years,Female,102698,2018
65-69 years,Female,103474,2019
65-69 years,Female,123652,2020
65-69 years,Male,107529,1999
65-69 years,Male,103935,2000
65-69 years,Male,102110,2001
65-69 years,Male,100590,2002
65-69 years,Male,100315,2003
65-69 years,Male,98455,2004
65-69 years,Male,98412,2005
65-69 years,Male,98721,2006
65-69 years,Male,100492,2007
65-69 years,Male,105403,2008
65-69 years,Male,107198,2009
65-69 years,Male,109519,2010
65-69 years,Male,111373,2011
65-69 years,Male,118915,2012
65-69 years,Male,124324,2013
65-69 years,Male,129802,2014
65-69 years,Male,137630,2015
65-69 years,Male,144389,2016
65-69 years,Male,145258,2017
65-69 years,Male,148548,2018
65-69 years,Male,150938,2019
65-69 years,Male,182736,2020
70-74 years,Female,118514,1999
70-74 years,Female,115997,2000
70-74 years,Female,113257,2001
70-74 years,Female,110968,2002
70-74 years,Female,107574,2003
70-74 years,Female,103246,2004
70-74 years,Female,101724,2005
70-74 years,Female,98766,2006
70-74 years,Female,96395,2007
70-74 years,Female,98132,2008
70-74 years,Female,96665,2009
70-74 years,Female,97004,2010
70-74 years,Female,98674,2011
70-74 years,Female,100836,2012
70-74 years,Female,106346,2013
70-74 years,Female,109861,2014
70-74 years,Female,114817,2015
70-74 years,Female,117072,2016
70-74 years,Female,124850,2017
70-74 years,Female,128169,2018
70-74 years,Female,131838,2019
70-74 years,Female,158856,2020
70-74 years,Male,147391,1999
70-74 years,Male,143473,2000
70-74 years,Male,139471,2001
70-74 years,Male,136431,2002
70-74 years,Male,131106,2003
70-74 years,Male,124436,2004
70-74 years,Male,124395,2005
70-74 years,Male,119444,2006
70-74 years,Male,117852,2007
70-74 years,Male,119997,2008
70-74 years,Male,118596,2009
70-74 years,Male,120185,2010
70-74 years,Male,122903,2011
70-74 years,Male,126020,2012
70-74 years,Male,133574,2013
70-74 years,Male,138846,2014
70-74 years,Male,144717,2015
70-74 years,Male,148353,2016
70-74 years,Male,158673,2017
70-74 years,Male,164363,2018
70-74 years,Male,169309,2019
70-74 years,Male,209263,2020
75-79 years,Female,163496,1999
75-79 years,Female,164373,2000
75-79 years,Female,162366,2001
75-79 years,Female,160515,2002
75-79 years,Female,157831,2003
75-79 years,Female,150438,2004
75-79 years,Female,148774,2005
75-79 years,Female,143483,2006
75-79 years,Female,139360,2007
75-79 years,Female,138166,2008
75-79 years,Female,131754,2009
75-79 years,Female,130342,2010
75-79 years,Female,129905,2011
75-79 years,Female,129512,2012
75-79 years,Female,131148,2013
75-79 years,Female,132813,2014
75-79 years,Female,136686,2015
75-79 years,Female,138044,2016
75-79 years,Female,143993,2017
75-79 years,Female,149773,2018
75-79 years,Female,152997,2019
75-79 years,Female,182440,2020
75-79 years,Male,174853,1999
75-79 years,Male,173327,2000
75-79 years,Male,171311,2001
75-79 years,Male,169625,2002
75-79 years,Male,167354,2003
75-79 years,Male,160308,2004
75-79 years,Male,159114,2005
75-79 years,Male,154227,2006
75-79 years,Male,149669,2007
75-79 years,Male,149204,2008
75-79 years,Male,143233,2009
75-79 years,Male,143006,2010
75-79 years,Male,142371,2011
75-79 years,Male,142424,2012
75-79 years,Male,146166,2013
75-79 years,Male,149259,2014
75-79 years,Male,153719,2015
75-79 years,Male,156851,2016
75-79 years,Male,163505,2017
75-79 years,Male,171972,2018
75-79 years,Male,176496,2019
75-79 years,Male,215751,2020
80-84 years,Female,194124,1999
80-84 years,Female,195853,2000
80-84 years,Female,198821,2001
80-84 years,Female,203635,2002
80-84 years,Female,202861,2003
80-84 years,Female,200123,2004
80-84 years,Female,202656,2005
80-84 years,Female,196540,2006
80-84 years,Female,192519,2007
80-84 years,Female,193498,2008
80-84 years,Female,184941,2009
80-84 years,Female,183479,2010
80-84 years,Female,183627,2011
80-84 years,Female,180235,2012
80-84 years,Female,178525,2013
80-84 years,Female,175261,2014
80-84 years,Female,177034,2015
80-84 years,Female,174053,2016
80-84 years,Female,177095,2017
80-84 years,Female,178244,2018
80-84 years,Female,179930,2019
80-84 years,Female,210786,2020
80-84 years,Male,166117,1999
80-84 years,Male,166892,2000
80-84 years,Male,169431,2001
80-84 years,Male,173879,2002
80-84 years,Male,174978,2003
80-84 years,Male,173361,2004
80-84 years,Male,176121,2005
80-84 years,Male,173088,2006
80-84 years,Male,171134,2007
80-84 years,Male,172692,2008
80-84 years,Male,167799,2009
80-84 years,Male,168824,2010
80-84 years,Male,170322,2011
80-84 years,Male,168257,2012
80-84 years,Male,169174,2013
80-84 years,Male,167171,2014
80-84 years,Male,170127,2015
80-84 years,Male,167968,2016
80-84 years,Male,173166,2017
80-84 years,Male,175216,2018
80-84 years,Male,178604,2019
80-84 years,Male,213107,2020
< 1 year,Female,9011,2021
1-4 years,Female,1711,2021
5-9 years,Female,1031,2021
10-14 years,Female,1450,2021
15-19 years,Female,3703,2021
20-24 years,Female,6693,2021
25-29 years,Female,9802,2021
30-34 years,Female,14562,2021
35-39 years,Female,18923,2021
40-44 years,Female,24427,2021
45-49 years,Female,31921,2021
50-54 years,Female,48342,2021
55-59 years,Female,75317,2021
60-64 years ,Female,109893,2021
65-69 years,Female,134816,2021
70-74 years,Female,170509,2021
75-79 years,Female,188622,2021
80-84 years,Female,208642,2021
< 1 year,Female,9182,2022
1-4 years,Female,1803,2022
5-9 years,Female,1144,2022
10-14 years,Female,1508,2022
15-19 years,Female,3565,2022
20-24 years,Female,6030,2022
25-29 years,Female,8818,2022
30-34 years,Female,13040,2022
35-39 years,Female,16595,2022
40-44 years,Female,21524,2022
45-49 years,Female,27018,2022
50-54 years,Female,41419,2022
55-59 years,Female,64801,2022
60-64 years ,Female,98462,2022
65-69 years,Female,125440,2022
70-74 years,Female,158156,2022
75-79 years,Female,189383,2022
80-84 years,Female,208013,2022
< 1 year,Male,10909,2021
1-4 years,Male,2105,2021
5-9 years,Male,1375,2021
10-14 years,Male,2119,2021
15-19 years,Male,9704,2021
20-24 years,Male,18207,2021
25-29 years,Male,25393,2021
30-34 years,Male,32517,2021
35-39 years,Male,37480,2021
40-44 years,Male,44109,2021
45-49 years,Male,54223,2021
50-54 years,Male,81551,2021
55-59 years,Male,122291,2021
60-64 years ,Male,170670,2021
65-69 years,Male,196168,2021
70-74 years,Male,222773,2021
75-79 years,Male,220245,2021
80-84 years,Male,212144,2021
< 1 year,Male,11371,2022
1-4 years,Male,2353,2022
5-9 years,Male,1423,2022
10-14 years,Male,2164,2022
15-19 years,Male,9180,2022
20-24 years,Male,16457,2022
25-29 years,Male,22477,2022
30-34 years,Male,30034,2022
35-39 years,Male,33877,2022
40-44 years,Male,39609,2022
45-49 years,Male,46125,2022
50-54 years,Male,68722,2022
55-59 years,Male,103522,2022
60-64 years ,Male,150756,2022
65-69 years,Male,180725,2022
70-74 years,Male,204260,2022
75-79 years,Male,218209,2022
80-84 years,Male,209298,2022
