age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
75-79 years,127065.24933232288,477.7171572300981,1.567996633791563,1318.7734748374405,841.0563176073424,2013-2019,17
80-84 years,114495.9340704229,658.1341519917539,1.3999759226854873,2303.568576076486,1645.434424084732,2013-2019,18
< 1 year,213.3681724206665,1.5219962868926338,1.1458796180948643,11.955230941393118,10.433234654500485,2013-2019,1
1-4 years,37.49052637384938,0.16057210654475407,1.1545940693089962,1.1992413599157172,1.0386692533709632,2020-2022,2
10-14 years,48.62181285929739,0.15060166205533865,1.1798289032613234,0.9880736108025747,0.8374719487472361,2020-2022,4
15-19 years,260.1309523304663,0.7930914567123781,1.5214413552928725,2.314051481578321,1.5209600248659427,2020-2022,5
20-24 years,560.728595994985,1.6684342856531162,1.6066709340625045,4.418581345576741,2.750147059923625,2020-2022,6
25-29 years,1481.157287281122,4.279944677204564,1.7883349027858408,9.709039167477632,5.4290944902730685,2020-2022,7
30-34 years,3030.929147417863,8.639956028459624,1.8198190589993637,19.178813272160674,10.53885724370105,2020-2022,8
35-39 years,5987.719779459046,17.87180528234176,1.9826759254028634,36.05868136258656,18.1868760802448,2020-2022,9
40-44 years,10119.121450263028,32.10386365239053,1.989947337079584,64.53373385851609,32.42987020612556,2020-2022,10
45-49 years,16875.085679594275,57.02265749440936,2.0871781232170323,109.47280920062244,52.45015170621308,2020-2022,11
5-9 years,3.7690821369693595,0.012176060567714253,1.0230904915950545,0.53949530440408755,0.5273192438363733,2020-2022,3
50-54 years,30947.11883211437,100.07919064879822,2.231633907341733,181.33644578949315,81.25725514069494,2020-2022,12
55-59 years,50512.19024286945,160.2752078009788,2.2416101676462032,289.36178584086576,129.08657803988697,2020-2022,13
60-64 years,72606.02125477392,237.20678928448035,2.1716699935185053,439.6586661753038,202.45187689082343,2020-2022,14
65-69 years,79660.6215466752,306.24018733586075,2.0129091259183522,608.5774646885637,302.337277352703,2020-2022,15
70-74 years,76878.6358063647,366.94787174507434,1.7517710414923893,855.0590804671108,488.11120872203645,2020-2022,16
75-79 years,66602.35130262957,480.6828002655179,1.5573481543820602,1343.1290046464364,862.4462043809185,2020-2022,17
80-84 years,56131.875470372994,678.6708539453484,1.4196207105971714,2296.014413989172,1617.3435600438238,2020-2022,18
< 1 year,45.76007847889775,0.8153228854629706,1.0815338979359779,10.815125496435641,9.99980261097267,2020-2022,1
