Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2007	3	7813088	0.038397110079907
1-4 years	F	2008	5	7891294	0.063360964627601
1-4 years	F	2009	6	7943260	0.0755357372162059
1-4 years	F	2010	1	7952058	0.0125753609946004
1-4 years	F	2011	9	7909731	0.113783894799962
1-4 years	F	2012	9	7856870	0.114549432534839
1-4 years	M	2006	6	8122053	0.073872948132695
1-4 years	M	2007	4	8164877	0.048990327717123
1-4 years	M	2008	7	8247098	0.084878341448107
1-4 years	M	2009	5	8297671	0.0602578723596055
10-14 years	F	2006	6	10261944	0.0584684539303664
10-14 years	F	2007	8	10170082	0.0786620992829753
10-14 years	F	2008	8	10108474	0.0791415202729908
10-14 years	F	2009	7	10088732	0.0693843388842126
10-14 years	F	2010	3	10097332	0.0297108186598202
10-14 years	F	2012	6	10102004	0.0593941558526407
10-14 years	M	2006	5	10771194	0.046420109042693
10-14 years	M	2007	8	10670960	0.0749698246455801
10-14 years	M	2009	9	10571832	0.0851318863182843
10-14 years	M	2010	5	10579862	0.0472595956355574
10-14 years	M	2011	1	10587030	0.00944551965943234
10-14 years	M	2012	6	10567214	0.056779393319753
15-19 years	F	2006	3	10597293	0.0283091162997947
15-19 years	F	2007	5	10731326	0.0465925646094434
15-19 years	F	2008	3	10805148	0.0277645433454498
15-19 years	F	2009	9	10804571	0.0832980781930166
15-19 years	F	2010	3	10736677	0.027941606141267
15-19 years	F	2011	4	10525097	0.0380044003394933
15-19 years	M	2006	5	11210416	0.044601377861446
15-19 years	M	2007	2	11336490	0.0176421449672694
15-19 years	M	2008	7	11405732	0.0613726501727377
15-19 years	M	2009	3	11388239	0.0263429666342619
15-19 years	M	2010	1	11303666	0.00884668743750921
15-19 years	M	2011	1	11118946	0.0089936582118485
15-19 years	M	2012	1	10962861	0.00912170645965501
20-24 years	F	2006	8	10238784	0.0781342784455654
20-24 years	F	2007	5	10270163	0.0486847190253942
20-24 years	F	2008	8	10339566	0.0773726866292067
20-24 years	F	2009	6	10459413	0.0573645958908019
20-24 years	F	2010	11	10571823	0.104050171857777
20-24 years	F	2011	1	10841132	0.00922412899317156
20-24 years	F	2012	12	11033747	0.108757251729625
20-24 years	M	2006	7	10797351	0.0648307163488526
20-24 years	M	2007	5	10807836	0.0462627301154459
20-24 years	M	2008	9	10841046	0.0830178194982292
20-24 years	M	2009	3	10924709	0.0274606856805065
20-24 years	M	2010	9	11014176	0.081712876206082
20-24 years	M	2011	3	11312700	0.0265188681747063
20-24 years	M	2012	1	11549456	0.00865841646567596
25-29 years	F	2006	3	10014422	0.0299567963083641
25-29 years	F	2007	6	10229259	0.0586552750301855
25-29 years	F	2008	3	10393532	0.0288641050992098
25-29 years	F	2009	15	10466871	0.143309304184603
25-29 years	F	2010	15	10466258	0.143317697690999
25-29 years	F	2011	5	10518279	0.0475362937225757
25-29 years	F	2012	12	10553440	0.113706999802908
25-29 years	M	2006	7	10095589	0.0693372125192497
25-29 years	M	2007	8	10313439	0.0775686945935299
25-29 years	M	2008	4	10509136	0.0380621204255041
25-29 years	M	2009	10	10611357	0.0942386539252237
25-29 years	M	2010	14	10635591	0.131633493615917
25-29 years	M	2011	7	10761515	0.0650466035683638
25-29 years	M	2012	6	10844886	0.0553256161475556
30-34 years	F	2006	18	9611918	0.187267515182714
30-34 years	F	2007	14	9559334	0.146453717382403
30-34 years	F	2008	16	9625879	0.166218586375333
30-34 years	F	2009	17	9800559	0.173459493483994
30-34 years	F	2010	12	9965599	0.120414237016761
30-34 years	F	2011	20	10228056	0.195540579754354
30-34 years	F	2012	24	10417089	0.23039065904112
30-34 years	M	2006	11	9673250	0.113715659163156
30-34 years	M	2007	10	9611431	0.104042779894066
30-34 years	M	2008	3	9678926	0.0309951744646049
30-34 years	M	2009	18	9844555	0.182842190429126
