agegroup,Year,expected_deaths_male,hypothetical_excess,expected_rate_male
1-4 years,2000,38.74090016639955,31.25909983360046,0.4927791867119029
1-4 years,2001,48.14639147484861,23.853608525151387,0.615917229293666
1-4 years,2002,57.53241597729246,16.467584022707545,0.7270601613201085
1-4 years,2003,59.561550267897374,13.438449732102626,0.7463963786419069
1-4 years,2004,49.10393502027375,24.89606497972626,0.6093469939421833
1-4 years,2005,53.24541230755121,26.754587692448787,0.6550956227666538
1-4 years,2006,54.32048341035707,2.679516589642926,0.6688023755860381
1-4 years,2007,70.01671541393108,0.9832845860689152,0.8575354584512551
1-4 years,2008,56.43476114310277,20.565238856897228,0.6842984179780909
1-4 years,2009,33.427770462001746,9.572229537998245,0.4028572651530984
1-4 years,2010,36.55409517888325,-0.554095178883254,0.4401376348110137
1-4 years,2011,34.4437844978546,2.5562155021453954,0.41720761426652814
1-4 years,2012,27.13349234491598,12.86650765508402,0.3309205828784236
1-4 years,2013,21.930172769437686,24.06982723056231,0.26955513390857255
1-4 years,2014,25.069615906838212,12.930384093161782,0.3080611121365553
1-4 years,2015,27.187650190528146,14.812349809471856,0.3338994212752492
1-4 years,2016,34.50545329239075,2.4945467076092505,0.4230488825291965
1-4 years,2017,20.926161186696536,16.073838813303464,0.2557954618559726
1-4 years,2018,26.17116461516958,1.828835384830417,0.32057981347384135
1-4 years,2019,26.148219175207437,-6.148219175207438,0.32385345190860443
1-4 years,2020,26.115651285532387,-0.1156512855323868,0.328374182643822
1-4 years,2021,26.148978652130467,2.851021347869536,0.33512086804347724
1-4 years,2022,41.81311004305101,-2.8131100430510076,0.550735700285226
10-14 years,2000,37.842907910020855,-8.842907910020854,0.359716723080574
10-14 years,2001,33.6130313252183,6.386968674781701,0.31276056253505724
10-14 years,2002,38.8500210482227,-7.850021048222707,0.3567495373344176
10-14 years,2003,29.40900527770797,6.590994722292028,0.26807405545782026
10-14 years,2004,35.70678033257543,-13.706780332575429,0.3255549323200021
10-14 years,2005,24.1464347759872,11.8535652240128,0.22225696732107492
10-14 years,2006,30.439127907928558,-0.43912790792855855,0.28259752733010435
10-14 years,2007,27.28050373635139,6.719496263648613,0.25565182266966974
10-14 years,2008,26.211129889635174,-3.2111298896351714,0.24731725085309614
10-14 years,2009,22.005587223448895,2.994412776551107,0.20815301665263783
10-14 years,2010,24.09912103514077,2.900878964859233,0.22778294305862182
10-14 years,2011,23.02023696404226,5.979763035957734,0.2174381008086523
10-14 years,2012,26.151281468508625,-5.151281468508626,0.24747564938600303
10-14 years,2013,24.035421612605592,6.96457838739441,0.2277694311834771
10-14 years,2014,13.553553076113356,15.446446923886642,0.12845485508464335
10-14 years,2015,28.118402976378206,-4.1184029763782055,0.2672753417115244
10-14 years,2016,33.32832226067407,-5.328322260674069,0.3168473373090413
10-14 years,2017,21.89109894821604,8.108901051783958,0.20642103088235556
10-14 years,2018,17.72877694033679,9.271223059663209,0.16632932796004807
10-14 years,2019,18.77490830801983,7.225091691980169,0.17681716721805793
10-14 years,2020,16.68588403610233,18.314115963897667,0.1574887629306887
10-14 years,2021,24.16249869377883,4.83750130622117,0.21989450608873545
10-14 years,2022,24.160086105340152,7.839913894659848,0.22575610135310356
15-19 years,2000,31.71571223839609,10.284287761603911,0.30522278923572826
15-19 years,2001,34.061953010511665,7.9380469894883365,0.32294209940823887
15-19 years,2002,46.85025775207253,-4.850257752072527,0.44079877145375135
15-19 years,2003,44.59844048029424,19.40155951970577,0.4163953900271519
15-19 years,2004,53.011707841796664,-10.011707841796666,0.4881481056973425
15-19 years,2005,47.65924112121482,-3.6592411212148135,0.4312497358595368
15-19 years,2006,34.909266734438695,9.090733265561312,0.31140027929774144
15-19 years,2007,46.48126056369921,8.518739436300802,0.41001456856310203
15-19 years,2008,42.22332540007782,8.776674599922183,0.37019391127266377
15-19 years,2009,31.620614090092054,19.379385909907942,0.27766026064338883
15-19 years,2010,38.95391861001313,16.04608138998686,0.3446131424089595
15-19 years,2011,35.918354386662656,6.081645613337343,0.3230374028856931
15-19 years,2012,30.575863681700845,19.424136318299155,0.27890405325490164
15-19 years,2013,32.60343822137477,16.39656177862523,0.3005980738063299
15-19 years,2014,38.80041228656357,-7.800412286563571,0.3597953406308904
15-19 years,2015,30.36922216157523,14.630777838424768,0.28125204877570015
15-19 years,2016,40.78870578311533,7.2112942168846725,0.37760865858590587
15-19 years,2017,34.49911650849967,0.5008834915003305,0.31942174210875846
15-19 years,2018,43.84154365402405,-0.8415436540240444,0.40688554977939534
15-19 years,2019,23.97418256327043,23.025817436729568,0.22310682461465814
15-19 years,2020,34.37661094536978,14.623389054630222,0.32143904950667873
15-19 years,2021,28.232698172683886,23.76730182731611,0.25612591529441675
15-19 years,2022,43.05235637118146,7.947643628818541,0.3884875412519285
20-24 years,2000,78.32809429132898,29.67190570867104,0.8085218635631214
20-24 years,2001,66.66785547099035,11.332144529009657,0.6613654095556968
20-24 years,2002,82.27651495097186,13.723485049028136,0.796672530781561
20-24 years,2003,68.64322411066759,21.356775889332408,0.6538717180964844
20-24 years,2004,87.82697732164247,10.173022678357535,0.824285734332119
20-24 years,2005,72.47161699048186,17.528383009518137,0.6749614538317561
20-24 years,2006,88.58253909839293,13.417460901607068,0.8204099236784368
20-24 years,2007,90.50235093639702,-0.502350936396999,0.8373771672367809
20-24 years,2008,85.97708762630849,11.022912373691513,0.7930700379493685
20-24 years,2009,85.64784065797957,37.352159342020435,0.7839828105076261
20-24 years,2010,78.13819811398659,27.861801886013424,0.7094329899393889
20-24 years,2011,77.21885500517843,40.78114499482156,0.6825855454946955
20-24 years,2012,73.27174712271362,37.72825287728637,0.6344173017561487
20-24 years,2013,85.09858882399121,16.901411176008807,0.7286483761531197
20-24 years,2014,74.60110902001092,28.39889097998909,0.6354748747107581
20-24 years,2015,69.55527397066638,35.444726029333616,0.5961273938692272
20-24 years,2016,88.63661520245753,11.363384797542475,0.7713524830157825
20-24 years,2017,70.60615704007607,29.393842959923933,0.6221277083331592
20-24 years,2018,54.58008784081607,49.41991215918393,0.48725491077987776
20-24 years,2019,65.96016043620723,33.03983956379276,0.5961286835548346
20-24 years,2020,75.21035373434859,47.78964626565141,0.6816949473811977
20-24 years,2021,85.28348680886371,73.7165131911363,0.777195270975292
20-24 years,2022,80.45478125443825,71.54521874556177,0.6934568563115067
25-29 years,2000,98.16577087413657,80.83422912586343,1.0018183002148902
25-29 years,2001,115.58866822320658,42.41133177679343,1.214647183152564
25-29 years,2002,122.51932133193117,19.48067866806883,1.297495638792784
25-29 years,2003,126.09675834717223,48.903241652827774,1.3323156161143144
25-29 years,2004,96.49223606088356,62.50776393911644,1.0022069652329129
25-29 years,2005,123.37697023560459,46.623029764395405,1.2561075656388274
25-29 years,2006,111.89965621580556,88.10034378419446,1.1084014634094708
25-29 years,2007,139.13564824196945,75.86435175803054,1.3490713256942661
25-29 years,2008,137.51268538933635,74.48731461066365,1.3085060978308432
25-29 years,2009,164.23626831743698,88.76373168256305,1.5477404851937124
25-29 years,2010,159.54009417692552,63.45990582307446,1.5000585691657897
25-29 years,2011,157.56126168549056,60.43873831450939,1.4641178466553322
25-29 years,2012,169.55667441137675,77.44332558862324,1.563471247289983
25-29 years,2013,176.46732729967903,82.53267270032096,1.6101211272467426
25-29 years,2014,185.56698168548445,68.43301831451552,1.662579645647011
25-29 years,2015,217.8202521589681,50.17974784103191,1.909129938912366
25-29 years,2016,183.88195935666258,122.11804064333744,1.580899887294272
25-29 years,2017,216.9093286409498,91.09067135905018,1.822425954135904
25-29 years,2018,222.8233217978331,96.1766782021669,1.8539506214979609
25-29 years,2019,194.08583603243477,145.91416396756523,1.6167662484573357
25-29 years,2020,312.6652071302189,188.33479286978115,2.6329422284043043
25-29 years,2021,302.7274267872674,207.2725732127326,2.6603909285572445
25-29 years,2022,320.46160675294743,176.53839324705254,2.822768338723345
30-34 years,2000,259.3455368190723,164.65446318092765,2.512607449547382
30-34 years,2001,253.02795810181868,162.9720418981814,2.435714195244901
30-34 years,2002,239.72117963119098,197.27882036880902,2.307648940969269
30-34 years,2003,234.93310710471778,186.06689289528225,2.285699038377966
30-34 years,2004,200.53020288024922,201.46979711975084,1.981845695884284
30-34 years,2005,222.20506592982682,113.7949340701732,2.2470415816569824
30-34 years,2006,230.4612097190176,117.53879028098238,2.382458943157859
30-34 years,2007,207.1226704705579,159.87732952944216,2.154961841483936
30-34 years,2008,274.5044684230915,150.49553157690852,2.8361046300291117
30-34 years,2009,251.12228292284146,166.87771707715856,2.5508749041763843
30-34 years,2010,263.8155017074237,175.1844982925763,2.639078694617353
30-34 years,2011,290.54253046717776,138.45746953282224,2.8255613774504167
30-34 years,2012,304.2269881729915,178.7730118270086,2.899082459600758
30-34 years,2013,337.1193031847879,207.88069681521208,3.1560714167935315
30-34 years,2014,350.8919758415805,189.10802415841948,3.2463470899156985
30-34 years,2015,413.94684397949214,247.05315602050788,3.8012558793143905
30-34 years,2016,443.06611912725856,228.93388087274144,4.039528216381904
30-34 years,2017,461.5766751161734,185.42332488382667,4.162424225272236
30-34 years,2018,513.362918279515,175.63708172048493,4.586926692413762
30-34 years,2019,527.9213835895996,291.0786164104004,4.649401288019576
30-34 years,2020,721.721235319434,413.278764680566,6.238269967122631
30-34 years,2021,827.4342099506455,431.5657900493546,7.087653447697143
30-34 years,2022,738.8134996891376,531.1865003108622,6.241655273030575
35-39 years,2000,653.9974443201808,503.0025556798194,5.77802817851262
35-39 years,2001,668.1632712262522,472.8367287737479,6.022522979380713
35-39 years,2002,606.8852837900972,388.1147162099028,5.594561572552385
35-39 years,2003,595.8508969098885,367.14910309011145,5.619083721627028
35-39 years,2004,525.3871863675846,422.6128136324154,5.04146051206698
35-39 years,2005,484.8523128965522,334.1476871034478,4.667861485532511
35-39 years,2006,498.2047196382498,350.79528036175003,4.766695063458059
35-39 years,2007,508.96691570726733,313.0330842927327,4.865351168384091
35-39 years,2008,504.1752132080593,340.82478679194065,4.85734122937103
35-39 years,2009,501.24435723898426,340.75564276101574,4.90664309923399
35-39 years,2010,513.1152475630374,364.8847524369626,5.109680575914267
35-39 years,2011,492.38393580472604,338.616064195274,5.044239813737376
35-39 years,2012,467.1640593329818,321.8359406670181,4.808879770434312
35-39 years,2013,557.1079914337229,298.8920085662771,5.693333432465913
35-39 years,2014,574.573456487969,298.426543512031,5.780512439923244
35-39 years,2015,653.2190522235655,310.7809477764344,6.420837785032508
35-39 years,2016,730.5200839858722,354.47991601412775,7.0401789359577425
35-39 years,2017,754.9980797874005,362.00192021259966,7.1118985170702524
35-39 years,2018,758.1799714611834,427.8200285388166,7.026567386312784
35-39 years,2019,850.528627109867,485.4713728901332,7.813810172327686
35-39 years,2020,1179.0527190315127,774.9472809684875,10.779823842619713
35-39 years,2021,1383.0378741849586,845.9621258150412,12.278572260303918
35-39 years,2022,1263.6388233838234,780.3611766161765,11.18036880443647
40-44 years,2000,1156.9080220116025,1231.0919779883977,10.395340271044352
40-44 years,2001,1179.6086108423162,1090.3913891576838,10.425253842758131
40-44 years,2002,1281.3925027277633,1080.607497272237,11.286398961720645
40-44 years,2003,1238.8133015236863,1028.1866984763135,10.92096185527136
40-44 years,2004,1145.9116748457545,1007.088325154245,10.084399330451237
40-44 years,2005,1127.8978875253051,910.1021124746946,10.022941885359023
40-44 years,2006,1129.265746990856,791.7342530091438,10.206294391707969
40-44 years,2007,1032.1847624223772,894.8152375776227,9.527997721281157
40-44 years,2008,1081.6529754253702,772.3470245746298,10.187839215075325
40-44 years,2009,1057.9436559719136,698.0563440280862,10.142717514605751
40-44 years,2010,942.6577458846048,802.3422541153953,9.069269115032723
40-44 years,2011,1006.4825042572065,627.5174957427936,9.62021800908595
40-44 years,2012,1023.2157750041702,687.7842249958297,9.783118481607028
40-44 years,2013,954.1253664816844,719.8746335183154,9.20971142141504
40-44 years,2014,1064.1003346480795,577.8996653519206,10.412559088862514
40-44 years,2015,1105.921654641683,602.0783453583169,11.025969939258982
