Five-Year Age Groups,Gender,Deaths,Year
75-79 years,Female,6559,2012
75-79 years,Female,6890,2013
75-79 years,Female,6396,2014
75-79 years,Female,5633,2015
75-79 years,Female,5362,2016
75-79 years,Female,5611,2017
75-79 years,Female,6026,2018
75-79 years,Female,6180,2019
75-79 years,Female,7003,2020
75-79 years,Male,1712,1999
75-79 years,Male,1807,2000
75-79 years,Male,1934,2001
75-79 years,Male,2094,2002
75-79 years,Male,2267,2003
75-79 years,Male,2268,2004
75-79 years,Male,2548,2005
75-79 years,Male,3390,2006
75-79 years,Male,3318,2007
75-79 years,Male,3823,2008
75-79 years,Male,3804,2009
75-79 years,Male,4315,2010
75-79 years,Male,4669,2011
75-79 years,Male,5133,2012
75-79 years,Male,5191,2013
75-79 years,Male,5053,2014
75-79 years,Male,4606,2015
75-79 years,Male,4557,2016
75-79 years,Male,4686,2017
75-79 years,Male,4898,2018
75-79 years,Male,5034,2019
75-79 years,Male,5704,2020
80-84 years,Female,3874,1999
80-84 years,Female,4528,2000
80-84 years,Female,5024,2001
80-84 years,Female,5599,2002
80-84 years,Female,6097,2003
80-84 years,Female,6333,2004
80-84 years,Female,7452,2005
80-84 years,Female,9578,2006
80-84 years,Female,9669,2007
80-84 years,Female,11276,2008
80-84 years,Female,11055,2009
80-84 years,Female,12220,2010
80-84 years,Female,13676,2011
80-84 years,Female,14605,2012
80-84 years,Female,14913,2013
80-84 years,Female,13974,2014
80-84 years,Female,11828,2015
80-84 years,Female,11253,2016
80-84 years,Female,11258,2017
80-84 years,Female,11259,2018
80-84 years,Female,11096,2019
80-84 years,Female,12432,2020
80-84 years,Male,2404,1999
80-84 years,Male,2578,2000
80-84 years,Male,2920,2001
80-84 years,Male,3338,2002
80-84 years,Male,3611,2003
80-84 years,Male,3698,2004
80-84 years,Male,4505,2005
80-84 years,Male,6036,2006
80-84 years,Male,5857,2007
80-84 years,Male,6915,2008
80-84 years,Male,6864,2009
80-84 years,Male,7788,2010
80-84 years,Male,8761,2011
80-84 years,Male,9219,2012
80-84 years,Male,9749,2013
80-84 years,Male,9376,2014
80-84 years,Male,7980,2015
80-84 years,Male,7647,2016
80-84 years,Male,7792,2017
80-84 years,Male,7722,2018
80-84 years,Male,7706,2019
80-84 years,Male,8016,2020
1-4 years,Female,5,2021
5-9 years,Female,1,2021
10-14 years,Female,1,2021
15-19 years,Female,18,2021
20-24 years,Female,74,2021
25-29 years,Female,188,2021
30-34 years,Female,388,2021
35-39 years,Female,487,2021
40-44 years,Female,535,2021
45-49 years,Female,602,2021
50-54 years,Female,747,2021
55-59 years,Female,1016,2021
60-64 years ,Female,1339,2021
65-69 years,Female,1978,2021
70-74 years,Female,3610,2021
75-79 years,Female,6694,2021
80-84 years,Female,11195,2021
< 1 year,Female,7,2022
1-4 years,Female,4,2022
5-9 years,Female,6,2022
10-14 years,Female,4,2022
15-19 years,Female,19,2022
20-24 years,Female,72,2022
25-29 years,Female,189,2022
30-34 years,Female,372,2022
35-39 years,Female,463,2022
40-44 years,Female,528,2022
45-49 years,Female,545,2022
50-54 years,Female,664,2022
55-59 years,Female,1026,2022
60-64 years ,Female,1387,2022
65-69 years,Female,1934,2022
70-74 years,Female,3704,2022
75-79 years,Female,7186,2022
80-84 years,Female,11711,2022
< 1 year,Male,3,2021
1-4 years,Male,5,2021
5-9 years,Male,7,2021
10-14 years,Male,8,2021
15-19 years,Male,15,2021
20-24 years,Male,102,2021
25-29 years,Male,368,2021
30-34 years,Male,754,2021
35-39 years,Male,1042,2021
40-44 years,Male,1300,2021
45-49 years,Male,1530,2021
50-54 years,Male,2071,2021
55-59 years,Male,2756,2021
60-64 years ,Male,3257,2021
65-69 years,Male,3267,2021
70-74 years,Male,3954,2021
75-79 years,Male,5358,2021
80-84 years,Male,7523,2021
1-4 years,Male,5,2022
5-9 years,Male,8,2022
10-14 years,Male,6,2022
15-19 years,Male,17,2022
20-24 years,Male,101,2022
25-29 years,Male,341,2022
30-34 years,Male,723,2022
35-39 years,Male,1051,2022
40-44 years,Male,1268,2022
45-49 years,Male,1452,2022
50-54 years,Male,1837,2022
55-59 years,Male,2567,2022
60-64 years ,Male,3281,2022
65-69 years,Male,3258,2022
70-74 years,Male,4010,2022
75-79 years,Male,5845,2022
80-84 years,Male,8127,2022
