Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	91	7613266	1.19528202482351
1-4 years	F	2021	112	7459995	1.50134148883478
1-4 years	F	2022	132	7263012	1.81742781094125
1-4 years	M	2020	131	7953016	1.64717385203299
1-4 years	M	2021	161	7802850	2.06334864825032
1-4 years	M	2022	173	7592228	2.27864600483547
10-14 years	F	2020	21	10159455	0.206704001346529
10-14 years	F	2021	37	10459561	0.353743335881879
10-14 years	F	2022	38	10187986	0.372988341365997
10-14 years	M	2020	48	10594968	0.453045256955944
10-14 years	M	2021	33	10988223	0.300321535156321
10-14 years	M	2022	30	10701853	0.280325285723884
15-19 years	F	2020	63	10266332	0.613656367240023
15-19 years	F	2021	75	10541690	0.711460875817824
15-19 years	F	2022	71	10553749	0.67274671777773
15-19 years	M	2020	139	10694597	1.29972171929433
15-19 years	M	2021	129	11022976	1.17028287097786
15-19 years	M	2022	131	11082043	1.1820925076721
20-24 years	F	2020	116	10561909	1.09828630411415
20-24 years	F	2021	116	10550759	1.09944696869675
20-24 years	F	2022	132	11103791	1.1887831822483
20-24 years	M	2020	291	11032846	2.63757873535079
20-24 years	M	2021	283	10973238	2.57900174952917
20-24 years	M	2022	264	11601988	2.27547210012629
25-29 years	F	2020	216	11356117	1.90205859978371
25-29 years	F	2021	181	11013419	1.64344968624185
25-29 years	F	2022	182	10840422	1.67890143022107
25-29 years	M	2020	426	11875126	3.58733035758947
25-29 years	M	2021	408	11379058	3.58553405738858
25-29 years	M	2022	395	11352742	3.47933565300788
30-34 years	F	2020	244	11269150	2.16520323183204
30-34 years	F	2021	250	11428324	2.18754736040035
30-34 years	F	2022	237	11471316	2.06602276495565
30-34 years	M	2020	474	11569253	4.0970665953973
30-34 years	M	2021	535	11674304	4.58271430999227
30-34 years	M	2022	520	11836820	4.39307178786194
35-39 years	F	2020	271	10890716	2.48835797389263
35-39 years	F	2021	273	11035485	2.47383780595053
35-39 years	F	2022	244	10965649	2.22513049615212
35-39 years	M	2020	465	10937588	4.25139436592419
35-39 years	M	2021	633	11263833	5.61975661393417
35-39 years	M	2022	562	11302300	4.9724392380312
40-44 years	F	2020	269	10199608	2.63735625918173
40-44 years	F	2021	320	10510756	3.04450031948225
40-44 years	F	2022	327	10609527	3.08213551838833
40-44 years	M	2020	508	10108280	5.0255829874123
40-44 years	M	2021	625	10593780	5.89968830766733
40-44 years	M	2022	566	10817889	5.23207439085389
45-49 years	F	2020	366	10097702	3.62458705951116
45-49 years	F	2021	343	9905753	3.46263428938719
45-49 years	F	2022	312	9779109	3.19047471502772
45-49 years	M	2020	546	9872904	5.53028774512545
45-49 years	M	2021	570	9875757	5.77170944971611
45-49 years	M	2022	578	9844989	5.87100706765645
5-9 years	F	2020	30	9890958	0.3033073237193
5-9 years	F	2021	26	9915390	0.262218631844032
5-9 years	F	2022	35	9777249	0.357973904520587
5-9 years	M	2020	18	10346753	0.173967620566568
5-9 years	M	2021	44	10376158	0.424049055536741
5-9 years	M	2022	30	10231946	0.293199358167058
50-54 years	F	2020	380	10343739	3.6737199188804
50-54 years	F	2021	440	10470724	4.20219270415303
50-54 years	F	2022	435	10372906	4.1936174877127
50-54 years	M	2020	698	10051788	6.94403821489271
50-54 years	M	2021	812	10436202	7.78060830942138
50-54 years	M	2022	774	10434641	7.41760066302233
55-59 years	F	2020	535	11091171	4.82365658233923
55-59 years	F	2021	629	10937255	5.75098596494276
55-59 years	F	2022	573	10593091	5.40918604399792
55-59 years	M	2020	1003	10511928	9.54154176094052
55-59 years	M	2021	1133	10630059	10.658454482708
55-59 years	M	2022	992	10373923	9.56243843336797
60-64 years	F	2020	739	10823072	6.82800594877314
60-64 years	F	2021	779	10902491	7.14515609322677
60-64 years	F	2022	756	10820443	6.98677494073025
60-64 years	M	2020	1248	9977506	12.50813580067
60-64 years	M	2021	1275	10333259	12.338798437163
60-64 years	M	2022	1313	10297980	12.7500733153492
65-69 years	F	2020	843	9483316	8.88929568518016
65-69 years	F	2021	873	9646107	9.05028318678198
65-69 years	F	2022	892	9757521	9.14166620804608
65-69 years	M	2020	1321	8390351	15.7442757758287
65-69 years	M	2021	1404	8748213	16.0489919484128
65-69 years	M	2022	1452	8873901	16.362589575881
70-74 years	F	2020	1095	7882542	13.8914578571227
70-74 years	F	2021	1204	8150929	14.7713223854606
70-74 years	F	2022	1210	8120246	14.9010263974761
70-74 years	M	2020	1344	6793189	19.7845224091366
70-74 years	M	2021	1332	7120873	18.7055716342645
70-74 years	M	2022	1449	7036771	20.591831111173
75-79 years	F	2020	1355	5513149	24.5776052851102
75-79 years	F	2021	1340	5432359	24.6670001006929
75-79 years	F	2022	1399	5951314	23.5074136568832
75-79 years	M	2020	1358	4473684	30.3552955461316
75-79 years	M	2021	1353	4472410	30.2521459347421
75-79 years	M	2022	1426	4909686	29.044627293884
80-84 years	F	2020	1620	3715123	43.6055549170243
80-84 years	F	2021	1741	3605202	48.2913301390602
80-84 years	F	2022	1719	3834386	44.8311672325113
80-84 years	M	2020	1351	2749591	49.1345803794092
80-84 years	M	2021	1444	2696104	53.5587647954233
80-84 years	M	2022	1466	2825159	51.8908847254261
< 1 year	F	2020	1073	1826869	58.7343701163028
< 1 year	F	2021	1178	1742991	67.5849731868954
< 1 year	F	2022	1120	1800246	62.2137196805326
< 1 year	M	2020	1417	1908141	74.2607595560286
< 1 year	M	2021	1536	1821502	84.3260122689956
< 1 year	M	2022	1571	1882867	83.4365889890258
