Age_groups	Gender	Year	Deaths	Population	Crude Rate
< 1 year	F	2020	43	1826869	2.35375388164121
< 1 year	F	2021	31	1742991	1.77855192597093
< 1 year	F	2022	53	1800246	2.9440420920252
< 1 year	M	2000	40	1949017	2.05231662935726
< 1 year	M	2001	59	2049753	2.87839559205426
< 1 year	M	2002	52	2018522	2.57614234573614
< 1 year	M	2003	60	2033237	2.95095947988356
< 1 year	M	2004	59	2052042	2.87518481590533
< 1 year	M	2005	57	2047711	2.78359592735498
< 1 year	M	2006	58	2065819	2.8076031830475
< 1 year	M	2007	67	2120816	3.15916137939359
< 1 year	M	2008	43	2109846	2.03806344159716
< 1 year	M	2009	51	2044418	2.49459748446746
< 1 year	M	2010	53	2014276	2.6312183633226
< 1 year	M	2011	52	2043710	2.54439230614911
< 1 year	M	2012	43	2016738	2.13215598654857
< 1 year	M	2013	50	2016727	2.47926466993302
< 1 year	M	2014	47	2017857	2.32920370472239
< 1 year	M	2015	65	2035134	3.19389288371183
< 1 year	M	2016	64	2030478	3.1519671722619
< 1 year	M	2017	45	2015150	2.23308438577773
< 1 year	M	2018	44	1968505	2.23519879299265
< 1 year	M	2019	49	1935117	2.53214663506134
< 1 year	M	2020	40	1908141	2.09628114484202
< 1 year	M	2021	45	1821502	2.47048864069323
< 1 year	M	2022	41	1882867	2.17753033007642
