Age_groups	Gender	Year	Deaths	Population	Crude Rate
75-79 years	M	2001	3970	3077254	129.011124853522
75-79 years	M	2002	4117	3101769	132.730709475786
75-79 years	M	2003	4118	3131860	131.487358949634
75-79 years	M	2004	4119	3140080	131.175001910779
75-79 years	M	2005	4159	3164353	131.432871111409
75-79 years	M	2006	4161	3177898	130.935605862743
75-79 years	M	2007	4140	3175139	130.387992462692
75-79 years	M	2008	4003	3167246	126.387404072813
75-79 years	M	2009	3994	3159284	126.42104983281
75-79 years	M	2010	4012	3182388	126.068851441119
75-79 years	M	2011	3675	3232738	113.680725131452
75-79 years	M	2012	3723	3291452	113.111174035046
75-79 years	M	2013	3859	3390347	113.823157334633
75-79 years	M	2014	4016	3511566	114.364930062542
75-79 years	M	2015	4206	3610906	116.480462244102
75-79 years	M	2016	4368	3723619	117.305234504389
75-79 years	M	2017	4465	3898816	114.521947175758
75-79 years	M	2018	4944	4144674	119.285618120991
75-79 years	M	2019	4786	4318499	110.825543782689
75-79 years	M	2020	5182	4473684	115.832946627433
75-79 years	M	2021	5519	4472410	123.401029869802
75-79 years	M	2022	5845	4909686	119.050383262799
80-84 years	F	2000	5571	3110470	179.104765517751
80-84 years	F	2001	5718	3211574	178.043538775691
80-84 years	F	2002	6035	3295412	183.133398798087
80-84 years	F	2003	6076	3347175	181.526212402997
80-84 years	F	2004	6127	3417423	179.287141217227
80-84 years	F	2005	6375	3454579	184.537681726196
80-84 years	F	2006	6463	3463549	186.600507167648
80-84 years	F	2007	6290	3469267	181.306310526114
80-84 years	F	2008	5853	3477946	168.288984360309
80-84 years	F	2009	5891	3454860	170.513421672658
80-84 years	F	2010	5852	3448953	169.674680982895
80-84 years	F	2011	5332	3446248	154.718987141958
80-84 years	F	2012	5336	3426353	155.734099784815
80-84 years	F	2013	5253	3398468	154.569647264591
80-84 years	F	2014	5359	3378554	158.618154393862
80-84 years	F	2015	5442	3386676	160.688533535537
80-84 years	F	2016	5381	3412384	157.690342001369
80-84 years	F	2017	5510	3456231	159.422214545266
80-84 years	F	2018	5408	3536942	152.900443377358
80-84 years	F	2019	5638	3637483	154.997287959834
80-84 years	F	2020	5759	3715123	155.015056029101
80-84 years	F	2021	5883	3605202	163.18087030907
80-84 years	F	2022	6169	3834386	160.886254018244
80-84 years	M	2000	4461	1834897	243.119913542831
80-84 years	M	2001	4683	1926631	243.066783416233
80-84 years	M	2002	4960	1998991	248.125179152883
80-84 years	M	2003	5218	2051421	254.360270271192
80-84 years	M	2004	5220	2111081	247.266684698503
80-84 years	M	2005	5351	2156614	248.120433234691
80-84 years	M	2006	5282	2184568	241.78693453351
80-84 years	M	2007	5461	2217809	246.23400842904
80-84 years	M	2008	5330	2252413	236.635110878866
80-84 years	M	2009	5226	2272851	229.931482530091
80-84 years	M	2010	5494	2294374	239.455293687951
80-84 years	M	2011	5010	2340295	214.075575942349
80-84 years	M	2012	5034	2356698	213.603949254423
80-84 years	M	2013	4963	2370170	209.394262858782
80-84 years	M	2014	4952	2381812	207.908936557545
80-84 years	M	2015	5228	2412665	216.68984297447
80-84 years	M	2016	5215	2453255	212.574722154851
80-84 years	M	2017	5321	2509059	212.071537576438
80-84 years	M	2018	5316	2590366	205.221964772546
80-84 years	M	2019	5511	2679724	205.655507806028
80-84 years	M	2020	5642	2749591	205.19415433059
80-84 years	M	2021	5847	2696104	216.868488752659
80-84 years	M	2022	5954	2825159	210.749200310496
< 1 year	F	2000	73	1856631	3.93185290992125
< 1 year	F	2001	70	1962905	3.56614303799725
< 1 year	F	2002	71	1932939	3.67316299169296
< 1 year	F	2003	84	1942634	4.32402603887299
< 1 year	F	2004	79	1962216	4.02606033178814
< 1 year	F	2005	79	1956682	4.03744706600255
< 1 year	F	2006	64	1975919	3.23899916950037
< 1 year	F	2007	84	2027181	4.14368524566874
< 1 year	F	2008	88	2022889	4.35021397614995
< 1 year	F	2009	51	1959169	2.60314449646763
< 1 year	F	2010	54	1929877	2.79810578601641
< 1 year	F	2011	45	1952827	2.304351588748
< 1 year	F	2012	42	1926339	2.18030159800534
< 1 year	F	2013	38	1925056	1.97396854948635
< 1 year	F	2014	44	1930493	2.27921054362797
< 1 year	F	2015	49	1942904	2.52199799887179
< 1 year	F	2016	42	1939667	2.16532012969236
< 1 year	F	2017	46	1924145	2.39067222064865
< 1 year	F	2018	38	1879703	2.02159596489445
< 1 year	F	2019	36	1847935	1.94812046960526
< 1 year	F	2020	23	1826869	1.25898463436623
< 1 year	F	2021	28	1742991	1.60643399765116
< 1 year	F	2022	23	1800246	1.27760317201094
< 1 year	M	2000	118	1949017	6.05433405660392
< 1 year	M	2001	87	2049753	4.24441383913086
< 1 year	M	2002	116	2018522	5.74677907894985
< 1 year	M	2003	122	2033237	6.00028427576323
< 1 year	M	2004	121	2052042	5.89656546990754
< 1 year	M	2005	101	2047711	4.93233664320795
< 1 year	M	2006	116	2065819	5.615206366095
< 1 year	M	2007	85	2120816	4.00789130221575
< 1 year	M	2008	81	2109846	3.83914276207837
< 1 year	M	2009	76	2044418	3.71743938861818
< 1 year	M	2010	72	2014276	3.57448532375901
< 1 year	M	2011	47	2043710	2.29973919978862
< 1 year	M	2012	58	2016738	2.87593133069343
< 1 year	M	2013	62	2016727	3.07428819071694
< 1 year	M	2014	58	2017857	2.87433648667869
< 1 year	M	2015	52	2035134	2.55511430696947
< 1 year	M	2016	39	2030478	1.9207299955971
< 1 year	M	2017	55	2015150	2.72932536039501
< 1 year	M	2018	57	1968505	2.89559843637684
< 1 year	M	2019	43	1935117	2.22208786342118
< 1 year	M	2020	39	1908141	2.04387411622097
< 1 year	M	2021	47	1821502	2.58028813583515
< 1 year	M	2022	31	1882867	1.6464253715212
