age_cat,excess_yrs_lost,ratio_excess_yrs_lost,male_years_lost,female_years_lost,exc_pll_number,Year,age
55-59 years,11.437298697123254,1.0248395268566828,471.884825057561,460.44752636043773,7517.040817112355,2006-2012,13
60-64 years,20.757761525707224,1.034557589158273,621.4293370409168,600.6715755152096,11160.931504110786,2006-2012,14
65-69 years,52.53533026647642,1.0637895314738863,876.1082434486809,823.5729131822045,20883.68688153891,2006-2012,15
70-74 years,141.08173225320184,1.107804708257619,1449.7604953000002,1308.6787630467984,41391.52501831029,2006-2012,16
75-79 years,136.51273751015196,1.0570049903932082,2531.2633824715194,2394.7506449613675,30559.939362492012,2006-2012,17
80-84 years,-99.64359967612427,0.9749571762513116,3879.284682376851,3978.928282052975,-15862.272603930198,2006-2012,18
< 1 year,86.4499890356359,1.1311832543389182,745.4516998202165,659.0017107845806,12462.304502918607,2006-2012,1
1-4 years,5.615271422191469,1.0538096067736,109.96971217878951,104.35444075659804,3200.199841595568,2013-2019,2
10-14 years,14.316853131751145,1.1869680323049594,90.8906553761864,76.57380224443526,10598.055541677382,2013-2019,4
15-19 years,60.93780060075862,1.741586732349551,143.10998349255723,82.17218289179861,46039.076294174745,2013-2019,5
20-24 years,71.30135596410332,1.6871721957108305,175.06189285594766,103.76053689184434,57178.51956093059,2013-2019,6
25-29 years,56.038939984245076,1.4792799801086813,172.9621212352911,116.92318125104603,45440.73180836729,2013-2019,7
30-34 years,38.45736067790861,1.2827825877257106,174.4535724220734,135.99621174416478,29606.03454210872,2013-2019,8
35-39 years,29.17274187642451,1.1785593525010165,192.55114501136214,163.37840313493763,21169.517250331643,2013-2019,9
40-44 years,25.67841834244581,1.125192061944647,230.79061110910393,205.11219276665813,17934.712021042356,2013-2019,10
45-49 years,32.63642730867099,1.1149565867131306,316.53862240527576,283.90219509660477,23593.522766341703,2013-2019,11
5-9 years,12.678486205089527,1.1974199437258572,76.89938489349775,64.22089868840823,9240.50560234198,2013-2019,3
50-54 years,42.084276674266846,1.1136750577865013,412.29984985046354,370.2155731761967,31448.139834731825,2013-2019,12
55-59 years,40.711435677669385,1.0798982019248795,550.2527607245883,509.54132504691887,30134.474004902357,2013-2019,13
60-64 years,54.840987798676906,1.0788219279622135,750.5989985005606,695.7580107018837,35717.18293492567,2013-2019,14
65-69 years,72.03872662789422,1.0720922170650427,1071.2967542024917,999.2580275745975,38799.95658717929,2013-2019,15
70-74 years,130.8172836267604,1.0788079517464422,1790.7675897539125,1659.950306127152,51532.96896647215,2013-2019,16
75-79 years,141.31646686224303,1.0469656969276342,3150.2458793222927,3008.9294124600497,37587.957277332906,2013-2019,17
80-84 years,-218.79558987835117,0.9577686695206283,4962.087593170404,5180.883183048755,-38063.980356887594,2013-2019,18
< 1 year,63.52416328440506,1.1187603640336947,598.4178022629957,534.8936389785906,8905.432123108494,2013-2019,1
1-4 years,15.344855777744357,1.1703665364340994,105.41451440275256,90.0696586250082,3582.731351152184,2020-2022,2
10-14 years,15.469515973762796,1.1964260167046168,94.2244397526514,78.75492377888861,4994.340038716347,2020-2022,4
15-19 years,56.22995425648878,1.6118421892237673,148.13266258038954,91.90270832390075,18443.20907310398,2020-2022,5
20-24 years,68.1449206201813,1.5515106498278484,191.70540062442495,123.56048000424366,22902.19398637338,2020-2022,6
25-29 years,66.4291863764006,1.5153633656713261,195.32695211081239,128.8977657344118,22989.099371683038,2020-2022,7
30-34 years,55.18343527669933,1.362749889063667,207.3087341131491,152.12529883644976,19358.557136617117,2020-2022,8
35-39 years,39.7957172535489,1.221654783008405,219.3348939562681,179.5391767027192,13333.046078577887,2020-2022,9
40-44 years,37.87318022988089,1.1721424876318178,257.88382810017816,220.01064787029728,11937.607093136541,2020-2022,10
45-49 years,16.35600531079058,1.0560835810326603,307.9922562353822,291.6362509245916,4840.338965656776,2020-2022,11
