agegroup,Year,expected_deaths_male,hypothetical_excess,expected_rate_male
1-4 years,2000,153.91654930974954,15.08345069025045,1.9577983904499927
1-4 years,2001,147.57915647725338,26.42084352274663,1.8879202028349331
1-4 years,2002,135.98571049178219,56.01428950821785,1.7185058358475294
1-4 years,2003,142.11176906024636,1.888230939753629,1.780875570092971
1-4 years,2004,165.07280283411177,-1.0728028341117823,2.0484430860184037
1-4 years,2005,131.54748923042064,36.45251076957936,1.6184715385999682
1-4 years,2006,121.176462992335,21.82353700766498,1.4919437609227004
1-4 years,2007,122.26799557358115,23.732004426418854,1.4974872931163707
1-4 years,2008,123.32040397937271,32.679596020627294,1.4953187652113835
1-4 years,2009,141.02340663656986,-0.023406636569850297,1.6995540873646335
1-4 years,2010,107.57348009785643,43.42651990214356,1.2952621824438404
1-4 years,2011,110.63761081129054,22.362389188709447,1.3401214276439994
1-4 years,2012,112.7083528173433,8.291647182656709,1.3745931904180673
1-4 years,2013,115.91662749559919,-1.916627495599184,1.424791422088169
1-4 years,2014,106.54586760406241,3.4541323959375854,1.30925972658036
1-4 years,2015,129.6641778317496,-2.6641778317496088,1.5924433937742655
1-4 years,2016,110.83569845434603,0.1643015456539701,1.3588842893362068
1-4 years,2017,92.07510922146477,29.92489077853523,1.1255000321662794
1-4 years,2018,93.16934603000371,34.83065396999629,1.1412641359668751
1-4 years,2019,90.99580272972189,25.004197270278105,1.1270100126419433
1-4 years,2020,80.43620595943975,20.56379404056026,1.0113924825429716
1-4 years,2021,106.68783290069229,-9.687832900692282,1.367293141617387
1-4 years,2022,78.39958133072065,55.600418669279335,1.032629438034799
10-14 years,2000,128.24541013951512,40.754589860484884,1.2190400059952786
10-14 years,2001,115.54479518043793,37.45520481956206,1.0751144337142595
10-14 years,2002,121.80006598902253,39.199934010977486,1.1184580089403362
10-14 years,2003,122.88762919613686,56.112370803863115,1.1201665888773202
10-14 years,2004,128.124329428653,54.875670571346994,1.1681676983247133
10-14 years,2005,124.93155384097726,29.06844615902273,1.1499382222264312
10-14 years,2006,113.35951082952704,43.64048917047297,1.0524321707465953
10-14 years,2007,118.56526623875796,71.43473376124206,1.1111021523720261
10-14 years,2008,124.76497827466342,26.235021725336587,1.1772301140607375
10-14 years,2009,122.60255738778669,7.39744261221332,1.1597096642075535
10-14 years,2010,104.77878710930769,26.221212890692303,0.990360621994008
10-14 years,2011,96.26644548599491,58.73355451400509,0.9092866033816368
10-14 years,2012,94.14461328663104,32.855386713368965,0.8909123377896108
10-14 years,2013,109.72692475319944,23.27307524680059,1.0398169684463083
10-14 years,2014,91.74712851522887,30.252871484771127,0.8695405574960473
10-14 years,2015,119.763568232722,55.23643176727801,1.1383949739564927
10-14 years,2016,112.48308762977499,26.516912370225004,1.0693597634180145
10-14 years,2017,104.2433283248383,54.75667167516169,0.9829572899159789
10-14 years,2018,128.2729155094956,14.727084490504435,1.2034416081815242
10-14 years,2019,126.2091058483555,9.7908941516445,1.1886042907436114
10-14 years,2020,106.37251073015236,46.62748926984764,1.0039908636831405
10-14 years,2021,128.16629741917467,30.833702580825324,1.166396945340249
10-14 years,2022,127.10306168461558,28.896938315384407,1.1876734027706752
15-19 years,2000,139.5491338489428,90.45086615105723,1.3429802726372042
15-19 years,2001,129.86119585257572,152.13880414742428,1.2312167539939107
15-19 years,2002,125.64387306237634,118.35612693762366,1.1821421598077877
15-19 years,2003,136.98092433233228,133.01907566766775,1.2789286979405379
15-19 years,2004,122.98716219296827,152.01283780703173,1.1325036052178348
15-19 years,2005,137.6822521279539,180.3177478720461,1.245832570260884
15-19 years,2006,159.73634172424977,136.26365827575023,1.4248921870896654
15-19 years,2007,158.45884283079278,103.54115716920727,1.3977769382833025
15-19 years,2008,158.3374702502918,135.66252974970817,1.388227167272489
15-19 years,2009,160.21111138979973,104.78888861020025,1.4068119872598364
15-19 years,2010,144.23477971815674,111.76522028184324,1.2760000137845258
15-19 years,2011,148.95552848586573,101.04447151413422,1.3396551119671392
15-19 years,2012,138.1185566311314,115.88144336886857,1.259876930220418
15-19 years,2013,119.89651474957175,144.10348525042826,1.1054251746426325
15-19 years,2014,143.6663914394381,106.33360856056191,1.3322151801738376
15-19 years,2015,138.2323215630321,101.76767843696796,1.280181739254911
15-19 years,2016,142.2375381154791,96.76246188452087,1.3167891684021336
15-19 years,2017,130.6784716231048,102.3215283768952,1.2099308413210548
15-19 years,2018,135.7000160719792,134.2999839280208,1.2594076540790808
15-19 years,2019,121.95562434359304,129.04437565640694,1.1349347165180435
15-19 years,2020,139.58987474786514,93.41012525213488,1.305237352542271
15-19 years,2021,176.7157774512436,95.28422254875642,1.603158506842831
15-19 years,2022,144.90793120056202,160.09206879943798,1.3075922120186867
20-24 years,2000,129.50244922833056,119.49755077166941,1.336756147757694
20-24 years,2001,148.96098956799406,142.03901043200594,1.4777383369760102
20-24 years,2002,161.42860528355237,130.57139471644763,1.5630916743182524
20-24 years,2003,177.84835337763874,147.15164662236126,1.6941221787045275
20-24 years,2004,174.60839538945586,103.39160461054409,1.6387585432555225
20-24 years,2005,169.1004396444577,138.89956035554232,1.5749100589407643
20-24 years,2006,185.6015104918709,158.3984895081291,1.718954125802439
20-24 years,2007,187.31881937998452,151.68118062001548,1.733175997304035
20-24 years,2008,190.82719448766034,187.17280551233972,1.760228620814452
20-24 years,2009,198.45231371970874,142.54768628029126,1.8165455365420602
20-24 years,2010,189.61536075660743,147.38463924339254,1.7215573889195837
20-24 years,2011,190.96014143172502,105.039858568275,1.6880156057503957
20-24 years,2012,219.81524136814085,113.18475863185914,1.903251905268446
20-24 years,2013,190.15857502644948,147.84142497355055,1.6282142726384528
20-24 years,2014,213.2961286065101,159.70387139348986,1.8169211206518863
20-24 years,2015,210.77355748686782,145.2264425131322,1.8064466480885673
20-24 years,2016,185.7148128051491,195.28518719485092,1.6161671072711634
20-24 years,2017,185.4728901351252,166.5271098648748,1.6342459203975526
20-24 years,2018,175.28605133492854,159.71394866507146,1.564837886543069
20-24 years,2019,189.50458791989695,135.49541208010305,1.7126871702130961
20-24 years,2020,215.1851787399418,164.81482126005818,1.9504049883406493
20-24 years,2021,225.68922728687102,152.31077271312898,2.056724070751687
20-24 years,2022,245.54381291938944,162.45618708061053,2.116394301729923
25-29 years,2000,145.20353608466033,82.79646391533969,1.4818562357345249
25-29 years,2001,151.39046811535022,88.60953188464978,1.5908653372263672
25-29 years,2002,158.25412338707775,91.74587661292223,1.6759318667740128
25-29 years,2003,179.99295344717325,80.00704655282675,1.9017730971954327
25-29 years,2004,166.57607067352527,96.4239293264747,1.7301257084020811
25-29 years,2005,173.94130229937699,100.05869770062301,1.7709057482776913
25-29 years,2006,191.53995208110862,101.46004791889136,1.8972637661963916
25-29 years,2007,167.36606962439802,104.63393037560196,1.6227959425017981
25-29 years,2008,200.20229196388678,80.79770803611319,1.9050309365478455
25-29 years,2009,204.78843333408807,126.2115666659119,1.9298986296859872
25-29 years,2010,185.9607467157794,130.03925328422056,1.748475911830188
25-29 years,2011,211.78689070712042,103.2131092928796,1.9680025601146347
25-29 years,2012,234.2964955502661,45.7035044497339,2.1604329962552495
25-29 years,2013,203.29861683062438,154.70138316937565,1.8549348658924463
25-29 years,2014,230.9277994308251,118.07220056917494,2.0689880034718358
25-29 years,2015,251.8869266672427,114.11307333275727,2.207714242154584
25-29 years,2016,240.69941870844033,148.30058129155967,2.0693801895481205
25-29 years,2017,252.1960136830182,127.80398631698182,2.118897161985764
25-29 years,2018,257.1839274956298,161.81607250437023,2.13984020331774
25-29 years,2019,233.73778102830852,184.26221897169142,1.9470733314755007
25-29 years,2020,260.3800554362023,134.61994456379767,2.1926508858617777
25-29 years,2021,250.03425693692392,210.96574306307613,2.197319470002912
25-29 years,2022,289.04380216932515,186.95619783067488,2.54602634473086
30-34 years,2000,216.79665968469328,50.20334031530671,2.1003827898560146
30-34 years,2001,236.83416878330232,5.165831216697652,2.279828486749228
30-34 years,2002,193.1930181837868,103.80698181621318,1.8597508342832505
30-34 years,2003,215.7754717614146,63.22452823858542,2.0993115631454278
30-34 years,2004,218.66861319102551,59.33138680897449,2.1611081206376364
30-34 years,2005,188.01967117139193,83.9803288286081,1.9013428767866778
30-34 years,2006,221.40378226281163,62.59621773718834,2.288825185566502
30-34 years,2007,256.3897134465644,15.61028655343563,2.667549852322348
30-34 years,2008,218.19585951579072,100.80414048420927,2.2543395777154482
30-34 years,2009,237.0594350791623,81.94056492083769,2.4080259095425065
30-34 years,2010,205.6356572244177,128.36434277558226,2.05707654903634
30-34 years,2011,234.24363182993915,87.75636817006081,2.2780477541382256
30-34 years,2012,216.5854385999774,116.41456140002268,2.0639163205766984
30-34 years,2013,257.3815039285057,89.61849607149429,2.409575482881289
30-34 years,2014,269.2188435336264,105.78115646637352,2.4907318189870447
30-34 years,2015,273.608767605957,117.39123239404302,2.51253742266878
30-34 years,2016,285.91452080980986,111.08547919019011,2.6067436087407256
30-34 years,2017,310.7745825837371,121.225417416263,2.8025152068609978
30-34 years,2018,301.6774121363684,117.3225878636316,2.695504729605697
30-34 years,2019,316.75283015375976,136.24716984624018,2.789640772811746
30-34 years,2020,327.4951266954473,197.50487330455275,2.830737012108278
