Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
75-79 years	F	2001	6947	4378159	158.673999733678
75-79 years	F	2002	7292	4368692	166.914948455968
75-79 years	F	2003	7619	4365982	174.508277862804
75-79 years	F	2004	7591	4321319	175.66395815722
75-79 years	F	2005	7699	4299256	179.077496199342
75-79 years	M	2000	6038	3044456	198.327714376559
75-79 years	M	2001	6299	3077254	204.695485000588
75-79 years	M	2002	6449	3101769	207.913613167196
75-79 years	M	2003	6775	3131860	216.325123089793
75-79 years	M	2004	6550	3140080	208.593411632825
75-79 years	M	2005	6974	3164353	220.392604744161
80-84 years	F	2000	10421	3110470	335.029754345806
80-84 years	F	2001	11185	3211574	348.271595174204
80-84 years	F	2002	12179	3295412	369.5744265057
80-84 years	F	2003	12701	3347175	379.454315953005
80-84 years	F	2004	13179	3417423	385.64146141698
80-84 years	F	2005	14125	3454579	408.877608530591
80-84 years	M	2000	7477	1834897	407.488812723548
80-84 years	M	2001	8125	1926631	421.720609706789
80-84 years	M	2002	8484	1998991	424.414116921987
80-84 years	M	2003	8964	2051421	436.965401056146
80-84 years	M	2004	9360	2111081	443.374744976626
80-84 years	M	2005	10118	2156614	469.161379829678
< 1 year	F	2000	164	1856631	8.8332037976313
< 1 year	F	2001	153	1962905	7.79456978305114
< 1 year	F	2002	154	1932939	7.96714226367206
< 1 year	F	2003	176	1942634	9.05986408144818
< 1 year	F	2004	159	1962216	8.10308345258626
< 1 year	F	2005	138	1956682	7.05275563428293
< 1 year	M	2000	225	1949017	11.5442810401346
< 1 year	M	2001	207	2049753	10.0987777551734
< 1 year	M	2002	228	2018522	11.2953933620738
< 1 year	M	2003	224	2033237	11.0169153915653
< 1 year	M	2004	218	2052042	10.62356423504
< 1 year	M	2005	216	2047711	10.5483635141873
