Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
60-64 years	M	2017	3511	9557283	36.7363820868337
60-64 years	M	2018	3547	9729536	36.4560036573173
60-64 years	M	2019	3707	9856730	37.6088215868752
65-69 years	F	2013	3332	7695527	43.2978794044904
65-69 years	F	2014	3600	8076160	44.5756399080751
65-69 years	F	2015	3980	8471278	46.9822853175164
65-69 years	F	2016	4378	8883164	49.2842415157482
65-69 years	F	2017	4605	8906513	51.703736355631
65-69 years	F	2018	4744	9052080	52.4078443849369
65-69 years	F	2019	4871	9255228	52.629713714238
65-69 years	M	2013	3537	6913190	51.1630665438097
65-69 years	M	2014	3940	7249106	54.3515296920751
65-69 years	M	2015	4311	7596190	56.752134951864
65-69 years	M	2016	4787	7936919	60.3130761445342
65-69 years	M	2017	4897	7929868	61.7538652598
65-69 years	M	2018	5263	8034813	65.5024578667854
65-69 years	M	2019	5439	8199773	66.3311045317962
70-74 years	F	2013	4801	5723597	83.8808183035948
70-74 years	F	2014	5300	5973085	88.731367459194
70-74 years	F	2015	6098	6186891	98.5632363654055
70-74 years	F	2016	6680	6356057	105.096603129896
70-74 years	F	2017	7275	6899793	105.437945747068
70-74 years	F	2018	7744	7194151	107.64300054308
70-74 years	F	2019	8361	7528626	111.056120997377
70-74 years	M	2013	5274	4884452	107.975265188398
70-74 years	M	2014	5757	5099939	112.883703118802
70-74 years	M	2015	6451	5296158	121.805278467901
70-74 years	M	2016	6862	5454190	125.811532051505
70-74 years	M	2017	7659	5947272	128.781733877314
70-74 years	M	2018	8333	6211272	134.159315515405
70-74 years	M	2019	8744	6499806	134.527092039362
75-79 years	F	2013	8127	4287534	189.549517274965
75-79 years	F	2014	8988	4410758	203.774498623593
75-79 years	F	2015	10297	4512927	228.166775132857
75-79 years	F	2016	11006	4644276	236.979886638951
75-79 years	F	2017	12322	4842445	254.458233392429
75-79 years	F	2018	12920	5122392	252.225913206174
75-79 years	F	2019	13774	5334166	258.222185061357
75-79 years	M	2013	8242	3390347	243.1019597699
75-79 years	M	2014	8862	3511566	252.366038399962
75-79 years	M	2015	9859	3610906	273.03396986795
75-79 years	M	2016	10710	3723619	287.623411525186
75-79 years	M	2017	11497	3898816	294.884395672943
75-79 years	M	2018	12588	4144674	303.71508108961
75-79 years	M	2019	13419	4318499	310.732965319663
80-84 years	F	2013	14478	3398468	426.01548697825
80-84 years	F	2014	15817	3378554	468.158863229654
80-84 years	F	2015	17937	3386676	529.634367149382
80-84 years	F	2016	18632	3412384	546.01123437456
80-84 years	F	2017	19921	3456231	576.379298721642
80-84 years	F	2018	20822	3536942	588.700634616004
80-84 years	F	2019	21894	3637483	601.899720218624
80-84 years	M	2013	11758	2370170	496.082559478856
80-84 years	M	2014	12463	2381812	523.257083262659
80-84 years	M	2015	14400	2412665	596.850370855465
80-84 years	M	2016	14929	2453255	608.538451975029
80-84 years	M	2017	16037	2509059	639.163925599199
80-84 years	M	2018	16665	2590366	643.345380536959
80-84 years	M	2019	17702	2679724	660.590419013301
< 1 year	F	2013	138	1925056	7.16862262708202
< 1 year	F	2014	116	1930493	6.00882779683739
< 1 year	F	2015	154	1942904	7.92627942502563
< 1 year	F	2016	128	1939667	6.5990708714434
< 1 year	F	2017	125	1924145	6.49639190393655
< 1 year	F	2018	113	1879703	6.01158800087035
< 1 year	F	2019	110	1847935	5.95259032379386
< 1 year	M	2013	196	2016727	9.71871750613742
< 1 year	M	2014	181	2017857	8.96991213946281
< 1 year	M	2015	165	2035134	8.1075742432685
< 1 year	M	2016	165	2030478	8.12616536598771
< 1 year	M	2017	127	2015150	6.30226037763938
< 1 year	M	2018	152	1968505	7.72159583033825
< 1 year	M	2019	115	1935117	5.94279312310315
