agegroup,Year,expected_deaths_male,hypothetical_excess,expected_rate_male
1-4 years,2000,1.0470513558486363,-0.04705135584863628,0.013318356397618997
1-4 years,2001,5.2333034211791976,-4.233303421179197,0.06694752492322457
1-4 years,2002,7.32230748801904,1.67769251198096,0.09253492962255928
1-4 years,2003,7.314576348689151,-1.3145763486891517,0.09166271316654998
1-4 years,2004,7.313352024296091,-5.3133520242960905,0.09075380760841029
1-4 years,2005,1.0440276923049256,0.9559723076950742,0.012845012211110857
1-4 years,2006,1.0446246809684052,4.955375319031594,0.012861584145885346
1-4 years,2007,7.315179222351008,-1.3151792223510081,0.0895932568531162
1-4 years,2008,5.22544084658359,0.774559153416411,0.063360964627601
1-4 years,2009,9.401560442437992,-4.40156044243799,0.1133036058243089
1-4 years,2010,4.177610877586657,1.8223891224133426,0.05030144397840157
1-4 years,2011,6.262506272337201,-0.26250627233720114,0.07585592986664148
1-4 years,2013,7.310057589812562,1.6899424101874378,0.08985171130285752
1-4 years,2014,9.40110596506433,-8.40110596506433,0.11552291705120823
1-4 years,2015,3.1370365604455555,-1.1370365604455552,0.03852685630099029
1-4 years,2017,4.185232237339308,-1.1852322373393074,0.051159092371194516
1-4 years,2018,4.187386338427133,3.812613661572867,0.05129277015581461
1-4 years,2019,3.1377863010248928,-1.1377863010248925,0.03886241422903253
1-4 years,2021,5.229795730426092,-0.22979573042609308,0.06702417360869545
1-4 years,2022,4.181311004305101,0.8186889956948986,0.0550735700285226
10-14 years,2000,10.511918863894683,-4.511918863894683,0.09992131196682613
10-14 years,2001,11.554479518043793,-6.554479518043793,0.10751144337142596
10-14 years,2002,10.500005688708837,1.4999943112911636,0.09641879387416691
10-14 years,2003,10.503216170609988,-3.5032161706099885,0.09574073409207866
10-14 years,2004,10.501994215463363,3.498005784536638,0.09575145068235356
10-14 years,2005,12.598139883123757,-6.598139883123757,0.11596015686316952
10-14 years,2006,9.446625902460585,-2.446625902460585,0.0877026808955496
10-14 years,2007,4.19700057482329,8.80299942517671,0.03933104964148765
10-14 years,2008,2.0968903911708137,6.903109608829186,0.01978538006824769
10-14 years,2009,10.478851058785187,-5.478851058785188,0.09912048412030372
10-14 years,2010,12.573454453116923,-8.573454453116923,0.11884327463928096
10-14 years,2011,9.417369667108197,-7.417369667108198,0.0889519503308123
