age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
55-59 years,216.9340812562541,0.29307622538629774,1.098068542812437,3.281559759263479,2.988483533877181,2013-2019,13
60-64 years,248.53383495497792,0.3816045916934998,1.094771035854608,4.408199724397695,4.0265951327041956,2013-2019,14
65-69 years,245.45309258625502,0.4557254644618638,1.0780319288857991,6.29596895157115,5.840243487109286,2013-2019,15
70-74 years,164.65273885683655,0.41797366755584164,1.0499197706671342,8.790882075787456,8.372908408231615,2013-2019,16
75-79 years,251.7125817739725,0.9463438637704851,1.0762467940186897,13.357932783017581,12.411588919247096,2013-2019,17
80-84 years,510.29352356356276,2.933218529758655,1.1540877874275455,21.969240648889286,19.03602211913063,2013-2019,18
< 1 year,93.87901824232779,0.6696571262758273,1.3475443396934914,2.5964821376295317,1.9268250113537044,2013-2019,1
1-4 years,20.644428325173138,0.08842018678343994,1.3798033520588282,0.3212253642631385,0.2328051774796986,2020-2022,2
10-14 years,6.936968809882899,0.021486632664595107,1.1539392408073132,0.16106529078913445,0.13957865812453935,2020-2022,4
15-19 years,18.46977637200399,0.05631095306726763,1.2293521058295318,0.3018328019449984,0.24552184887773076,2020-2022,5
20-24 years,18.082186965364514,0.053803107079050894,1.126521576152179,0.47905158022751204,0.42524847314846115,2020-2022,6
25-29 years,39.22757806559105,0.11335181306074699,1.2338142205572211,0.5981461629963898,0.4847943499356428,2020-2022,7
30-34 years,42.0634763478601,0.11990599858108741,1.1575785725099028,0.8808343194259286,0.7609283208448412,2020-2022,8
35-39 years,13.17287847901531,0.03931765811628907,1.035237888640661,1.155095578786607,1.115777920670318,2020-2022,9
40-44 years,-22.77220543328201,-0.07224696154578791,0.9478625124263763,1.3134539018448286,1.3857008633906165,2020-2022,10
45-49 years,43.43162106526495,0.1467599335170382,1.0807927377561355,1.963259009956528,1.8164990764394897,2020-2022,11
5-9 years,4.238622571825864,0.013692916015815765,1.1066015024122997,0.1421424754118554,0.12844955939603964,2020-2022,3
50-54 years,-17.6250397396459,-0.056997219090594076,0.976330315529265,2.3510289276484913,2.4080261467390853,2020-2022,12
55-59 years,73.48487732805324,0.23316755672945222,1.0726483229770611,3.4427056048833746,3.2095380481539224,2020-2022,13
60-64 years,100.24994381799092,0.32752059523509036,1.0735644393212203,4.7796797941241955,4.452159198889105,2020-2022,14
65-69 years,134.92503789947477,0.5186937796916764,1.084271530748604,6.6737235398490675,6.155029760157391,2020-2022,15
70-74 years,178.61233357996207,0.8525309403209018,1.0987142428871282,9.488882852533834,8.636351912212932,2020-2022,16
75-79 years,209.04986144731834,1.5087556344523243,1.11614202914277,14.499364164269352,12.990608529817028,2020-2022,17
80-84 years,316.6992702007251,3.829099996212303,1.2088630995004856,22.162161247194064,18.33306125098176,2020-2022,18
< 1 year,-6.7327188699813405,-0.11995914252235362,0.9492761172429806,2.2449848641695067,2.3649440066918603,2020-2022,1
