agegroup,Year,expected_deaths_male,hypothetical_excess,expected_rate_male
1-4 years,2000,247.10411998027817,11.895880019721831,3.143132109838083
1-4 years,2001,287.83168816485585,-5.831688164855853,3.6821138707773517
1-4 years,2002,259.418893861246,22.58110613875398,3.2783803637706717
1-4 years,2003,277.95390125018776,-2.953901250187777,3.483183100328899
1-4 years,2004,262.23590829975984,55.76409170024015,3.254172244244426
1-4 years,2005,269.3591446146708,-5.359144614670858,3.3140131504666015
1-4 years,2006,283.09328854243785,-39.0932885424378,3.485489303534929
1-4 years,2007,271.70665683018035,14.293343169819641,3.327749540258602
1-4 years,2008,259.18186599054604,13.818134009453955,3.1427038455290095
1-4 years,2009,244.4405715033878,-14.440571503387767,2.9458937514320316
1-4 years,2010,288.2551505534794,-57.25515055347935,3.4707996345097083
1-4 years,2011,236.93148730342412,29.068512696575862,2.869882679954603
1-4 years,2012,235.85266422888503,39.14733577111492,2.8764635280970667
1-4 years,2013,254.80772170203787,-22.807721702037895,3.131973936842462
1-4 years,2014,188.0221193012866,30.977880698713417,2.3104583410241646
1-4 years,2015,217.50120152422517,9.4987984757748265,2.6711953702019935
1-4 years,2016,237.35569385977877,-31.355693859778793,2.910063525276594
1-4 years,2017,208.21530380763056,16.784696192369417,2.5451648454669273
1-4 years,2018,182.1513057215803,27.848694278419718,2.231235501777936
1-4 years,2019,216.50725477071757,-7.507254770717592,2.6815065818032444
1-4 years,2020,193.25581951293964,3.744180487060356,2.4299689515642826
1-4 years,2021,226.9731347004924,-31.97313470049243,2.9088491346173826
1-4 years,2022,241.47071049861958,-31.470710498619592,3.1804986691471804
10-14 years,2000,104.06799675255735,-2.067996752557356,0.9892209884715786
10-14 years,2001,89.28461445761113,19.715385542388873,0.830770244233746
10-14 years,2002,107.10005802483015,8.89994197516984,0.9834716975165025
10-14 years,2003,107.13280494022187,-3.1328049402218805,0.9765554877392022
10-14 years,2004,88.21675140989224,11.783248590107766,0.8043121857317699
10-14 years,2005,95.5358941136885,13.464105886311495,0.8793645228790357
10-14 years,2006,74.5233821194113,16.4766178805887,0.6918767048426693
10-14 years,2007,84.98926164017162,12.01073835982838,0.79645375524012485
10-14 years,2008,83.87561564683254,-2.8756156468325447,0.7914152027299075
10-14 years,2009,73.35195741149631,25.64804258850368,0.693843388842126
10-14 years,2010,71.24957523432923,-4.249575234329238,0.6734452229559255
10-14 years,2011,91.03457344871258,-2.0345734487125826,0.8598688531978522
10-14 years,2012,76.36174188804519,10.638258111954817,0.7226288962071288
10-14 years,2013,85.69150314059385,-6.691503140593853,0.8120475372628314
10-14 years,2014,62.554860351292405,33.445139648707595,0.5928685619291231
10-14 years,2015,69.77529627471628,19.22470372528371,0.6632388109137827
10-14 years,2016,60.40758409747175,27.592415902528245,0.5742857988726374
10-14 years,2017,90.69169564260932,13.308304357390693,0.8551728422269016
10-14 years,2018,86.5581462381149,2.4418537618850857,0.8120784835696465
10-14 years,2019,86.57318830920254,19.426811690797464,0.8153236043943781
10-14 years,2020,71.9578749056913,9.042125094308693,0.6791702901385951
10-14 years,2021,86.14456056042887,10.855439439571116,0.7839717173598395
10-14 years,2022,84.03508210553096,40.96491789446903,0.7852386134020993
15-19 years,2000,93.0327558992952,43.96724410070481,0.8953201817581361
15-19 years,2001,100.05698696837801,60.943013031621994,0.9486424170117016
15-19 years,2002,108.60741569798631,37.39258430201368,1.021851697460969
15-19 years,2003,83.88754280817248,60.112457191827524,0.7832199002891667
15-19 years,2004,118.74622556562454,26.25377443437546,1.0934517567620472
15-19 years,2005,85.78663401818667,86.2133659818133,0.7762495245471663
