Age_groups	Gender	Year	Deaths	Population	Crude Rate
65-69 years	M	2001	36395	4427615	822.000106151958
65-69 years	M	2002	35763	4474667	799.232657983265
65-69 years	M	2003	34820	4577090	760.74536441276
65-69 years	M	2004	33268	4703011	707.376614683657
65-69 years	M	2005	32291	4809127	671.45242785229
65-69 years	M	2006	31951	4943999	646.258221330546
65-69 years	M	2007	31722	5145430	616.50824129373
65-69 years	M	2008	32765	5446439	601.585733357153
65-69 years	M	2009	33014	5684499	580.772377653686
65-69 years	M	2010	33167	5852547	566.710527912036
65-69 years	M	2011	33650	6071930	554.189524582793
65-69 years	M	2012	35785	6606856	541.634326523841
65-69 years	M	2013	37763	6913190	546.245655044921
65-69 years	M	2014	39200	7249106	540.756336022676
65-69 years	M	2015	41495	7596190	546.260691214938
65-69 years	M	2016	44086	7936919	555.454830772495
65-69 years	M	2017	44537	7929868	561.636082719157
65-69 years	M	2018	46040	8034813	573.006490630211
65-69 years	M	2019	46584	8199773	568.113288014193
65-69 years	M	2020	51319	8390351	611.643064753787
65-69 years	M	2021	53408	8748213	610.501824772671
65-69 years	M	2022	53579	8873901	603.781809150226
70-74 years	F	2000	39878	4954529	804.879737307018
70-74 years	F	2001	38052	4908508	775.225384169691
70-74 years	F	2002	36836	4852844	759.060048087266
70-74 years	F	2003	34664	4794496	722.995701737993
70-74 years	F	2004	32420	4739945	683.974181135013
70-74 years	F	2005	30727	4729069	649.747339275447
70-74 years	F	2006	29014	4741436	611.924319973949
70-74 years	F	2007	27389	4770997	574.072882460417
70-74 years	F	2008	26996	4856336	555.892343528125
70-74 years	F	2009	26181	4967279	527.06924656336
70-74 years	F	2010	25664	5034194	509.793623368507
70-74 years	F	2011	25684	5203567	493.584496942194
70-74 years	F	2012	25866	5412033	477.93500150498
70-74 years	F	2013	27052	5723597	472.639845188262
70-74 years	F	2014	27959	5973085	468.083075998416
70-74 years	F	2015	29679	6186891	479.707820939467
70-74 years	F	2016	30444	6356057	478.976195462061
70-74 years	F	2017	32392	6899793	469.463359263097
70-74 years	F	2018	33331	7194151	463.306928086441
70-74 years	F	2019	34399	7528626	456.909401529575
70-74 years	F	2020	37968	7882542	481.672029149987
70-74 years	F	2021	39842	8150929	488.803178140798
70-74 years	F	2022	40087	8120246	493.66731007903
70-74 years	M	2000	55009	3902912	1409.43480150206
70-74 years	M	2001	51766	3913438	1322.77552372109
70-74 years	M	2002	49879	3897210	1279.86431318815
70-74 years	M	2003	47040	3875623	1213.7403457457
70-74 years	M	2004	43239	3854159	1121.87898838631
70-74 years	M	2005	41821	3874001	1079.529922682
70-74 years	M	2006	39507	3908390	1010.82542939676
70-74 years	M	2007	37989	3957495	959.925407359959
70-74 years	M	2008	37789	4054996	931.912139987315
70-74 years	M	2009	37291	4173443	893.53083293578
70-74 years	M	2010	36809	4243972	867.324289604173
70-74 years	M	2011	37076	4404383	841.797818218806
70-74 years	M	2012	37908	4596006	824.803100779242
70-74 years	M	2013	40294	4884452	824.944128839837
70-74 years	M	2014	41915	5099939	821.872575338646
70-74 years	M	2015	43964	5296158	830.111186259926
70-74 years	M	2016	45717	5454190	838.199622675411
70-74 years	M	2017	48945	5947272	822.982369059293
70-74 years	M	2018	50664	6211272	815.678334486076
70-74 years	M	2019	52617	6499806	809.516468645372
70-74 years	M	2020	57662	6793189	848.820782109846
70-74 years	M	2021	60826	7120873	854.193018187517
70-74 years	M	2022	60654	7036771	861.957849701234
75-79 years	F	2000	65428	4371357	1496.74345975403
75-79 years	F	2001	62977	4378159	1438.43565297651
75-79 years	F	2002	60745	4368692	1390.46195062504
75-79 years	F	2003	57994	4365982	1328.31514193141
75-79 years	F	2004	53608	4321319	1240.54715701387
75-79 years	F	2005	51230	4299256	1191.60152361246
75-79 years	F	2006	47780	4269136	1119.19601530614
75-79 years	F	2007	44905	4225224	1062.78389027422
75-79 years	F	2008	43313	4178497	1036.56889068007
75-79 years	F	2009	40710	4135780	984.336691023217
75-79 years	F	2010	39247	4135407	949.048062258443
75-79 years	F	2011	38094	4155949	916.613750553724
75-79 years	F	2012	37531	4198131	893.993065009167
75-79 years	F	2013	37392	4287534	872.109702220437
75-79 years	F	2014	37680	4410758	854.27493414964
75-79 years	F	2015	38768	4512927	859.043365868759
75-79 years	F	2016	39149	4644276	842.951624752706
75-79 years	F	2017	40651	4842445	839.472621785069
75-79 years	F	2018	42040	5122392	820.710324395322
75-79 years	F	2019	43168	5334166	809.273652151058
75-79 years	F	2020	46379	5513149	841.243362005997
75-79 years	F	2021	48293	5432359	888.987638703554
75-79 years	F	2022	51054	5951314	857.860969863126
75-79 years	M	2000	70441	3044456	2313.74669234832
75-79 years	M	2001	68226	3077254	2217.10655019053
75-79 years	M	2002	65967	3101769	2126.75411998766
75-79 years	M	2003	63798	3131860	2037.06423658784
75-79 years	M	2004	59144	3140080	1883.51889123844
75-79 years	M	2005	56957	3164353	1799.95721084215
75-79 years	M	2006	53631	3177898	1687.62496467791
75-79 years	M	2007	50717	3175139	1597.31589703632
75-79 years	M	2008	49187	3167246	1552.98956885572
75-79 years	M	2009	46606	3159284	1475.20767363744
75-79 years	M	2010	45781	3182388	1438.5738005548
75-79 years	M	2011	44945	3232738	1390.307534975
75-79 years	M	2012	44520	3291452	1352.5945388236
75-79 years	M	2013	45965	3390347	1355.76092948598
75-79 years	M	2014	46869	3511566	1334.70366212681
75-79 years	M	2015	48419	3610906	1340.91000984241
75-79 years	M	2016	49046	3723619	1317.15946234027
75-79 years	M	2017	51280	3898816	1315.27109768709
75-79 years	M	2018	53857	4144674	1299.42668591064
75-79 years	M	2019	55337	4318499	1281.39429926926
75-79 years	M	2020	60033	4473684	1341.91418079596
75-79 years	M	2021	60998	4472410	1363.87316905203
75-79 years	M	2022	65070	4909686	1325.33933942008
80-84 years	F	2000	88666	3110470	2850.5659916347
80-84 years	F	2001	88924	3211574	2768.86037811989
80-84 years	F	2002	88670	3295412	2690.71060007064
80-84 years	F	2003	86220	3347175	2575.90356046517
80-84 years	F	2004	82599	3417423	2416.99666678664
80-84 years	F	2005	80777	3454579	2338.25887322305
80-84 years	F	2006	75190	3463549	2170.89465169974
80-84 years	F	2007	71657	3469267	2065.47953789662
80-84 years	F	2008	69379	3477946	1994.82683169894
80-84 years	F	2009	65086	3454860	1883.89688728342
80-84 years	F	2010	62747	3448953	1819.30574293126
80-84 years	F	2011	61227	3446248	1776.6277992762
80-84 years	F	2012	58986	3426353	1721.53890740388
80-84 years	F	2013	58248	3398468	1713.94875573347
80-84 years	F	2014	56811	3378554	1681.51818795852
80-84 years	F	2015	57813	3386676	1707.07206712422
80-84 years	F	2016	55971	3412384	1640.2315800332
80-84 years	F	2017	56139	3456231	1624.28379353116
80-84 years	F	2018	56397	3536942	1594.51300021318
80-84 years	F	2019	56927	3637483	1565.01075056571
80-84 years	F	2020	58925	3715123	1586.08476758374
80-84 years	F	2021	59632	3605202	1654.05433592903
80-84 years	F	2022	61853	3834386	1613.11354673212
80-84 years	M	2000	72828	1834897	3969.05112385055
80-84 years	M	2001	73051	1926631	3791.64458580808
80-84 years	M	2002	73286	1998991	3666.14957245931
80-84 years	M	2003	72507	2051421	3534.4768333755
80-84 years	M	2004	69851	2111081	3308.77877258144
80-84 years	M	2005	68526	2156614	3177.48099567192
80-84 years	M	2006	65169	2184568	2983.15273317196
80-84 years	M	2007	62659	2217809	2825.26583668837
80-84 years	M	2008	61465	2252413	2728.85123642955
80-84 years	M	2009	59058	2272851	2598.41054253006
80-84 years	M	2010	58227	2294374	2537.81641528365
80-84 years	M	2011	57585	2340295	2460.58723366071
80-84 years	M	2012	56283	2356698	2388.21435754602
80-84 years	M	2013	56663	2370170	2390.67239902623
80-84 years	M	2014	56025	2381812	2352.20076143709
80-84 years	M	2015	57257	2412665	2373.18483917162
80-84 years	M	2016	56158	2453255	2289.12200321614
80-84 years	M	2017	57366	2509059	2286.3551634298
80-84 years	M	2018	58033	2590366	2240.33978210029
80-84 years	M	2019	59251	2679724	2211.08591780348
80-84 years	M	2020	62274	2749591	2264.84593526819
80-84 years	M	2021	62540	2696104	2319.64345589043
80-84 years	M	2022	65086	2825159	2303.79953836227
< 1 year	F	2000	306	1856631	16.4814656224096
< 1 year	F	2001	296	1962905	15.0796905606741
< 1 year	F	2002	309	1932939	15.986019217368
< 1 year	F	2003	260	1942634	13.3838901203212
< 1 year	F	2004	268	1962216	13.6580274546737
< 1 year	F	2005	234	1956682	11.9590204233493
< 1 year	F	2006	242	1975919	12.2474656096733
< 1 year	F	2007	270	2027181	13.3189882896495
< 1 year	F	2008	265	2022889	13.1000761781788
< 1 year	F	2009	254	1959169	12.9646804333878
< 1 year	F	2010	221	1929877	11.4515070131413
< 1 year	F	2011	232	1952827	11.880212635323
< 1 year	F	2012	220	1926339	11.4206274181232
< 1 year	F	2013	199	1925056	10.3373616144154
< 1 year	F	2014	197	1930493	10.204647206698
< 1 year	F	2015	202	1942904	10.3968080769817
< 1 year	F	2016	216	1939667	11.1359320955607
< 1 year	F	2017	200	1924145	10.3942270462985
< 1 year	F	2018	204	1879703	10.8527783378544
< 1 year	F	2019	179	1847935	9.68648789053728
< 1 year	F	2020	194	1826869	10.6192616985673
< 1 year	F	2021	180	1742991	10.3270756991861
< 1 year	F	2022	163	1800246	9.0543181320775
< 1 year	M	2000	357	1949017	18.3169259170135
< 1 year	M	2001	326	2049753	15.904355305249
< 1 year	M	2002	358	2018522	17.7357492264142
< 1 year	M	2003	331	2033237	16.2794597973576
< 1 year	M	2004	325	2052042	15.8378824604954
< 1 year	M	2005	295	2047711	14.4063297994688
< 1 year	M	2006	301	2065819	14.5704923809879
< 1 year	M	2007	354	2120816	16.6916884821691
< 1 year	M	2008	329	2109846	15.5935551694294
< 1 year	M	2009	327	2044418	15.9947721062914
< 1 year	M	2010	286	2014276	14.1986500360427
< 1 year	M	2011	268	2043710	13.1134065009223
< 1 year	M	2012	272	2016738	13.4871262404933
< 1 year	M	2013	259	2016727	12.842590990253
< 1 year	M	2014	247	2017857	12.2407088312006
< 1 year	M	2015	226	2035134	11.1049198725981
< 1 year	M	2016	244	2030478	12.0168748442485
< 1 year	M	2017	249	2015150	12.3564002679701
< 1 year	M	2018	224	1968505	11.3791938552353
< 1 year	M	2019	227	1935117	11.7305568603862
< 1 year	M	2020	192	1908141	10.0621494952417
< 1 year	M	2021	222	1821502	12.1877439607533
< 1 year	M	2022	193	1882867	10.2503257001158
