Five-Year Age Groups,Gender,Deaths,Year
30-34 years,Female,2669,2002
30-34 years,Female,2659,2003
30-34 years,Female,2675,2004
30-34 years,Female,2788,2005
30-34 years,Female,2637,2006
30-34 years,Female,2734,2007
30-34 years,Female,2587,2008
30-34 years,Female,2769,2009
30-34 years,Female,2889,2010
30-34 years,Female,3273,2011
30-34 years,Female,3298,2012
30-34 years,Female,3351,2013
30-34 years,Female,3460,2014
30-34 years,Female,4043,2015
30-34 years,Female,4616,2016
30-34 years,Female,4949,2017
30-34 years,Female,4842,2018
30-34 years,Female,4923,2019
30-34 years,Female,5993,2020
30-34 years,Male,8551,1999
30-34 years,Male,8218,2000
30-34 years,Male,8509,2001
30-34 years,Male,8956,2002
30-34 years,Male,8936,2003
30-34 years,Male,8682,2004
30-34 years,Male,9108,2005
30-34 years,Male,9138,2006
30-34 years,Male,9285,2007
30-34 years,Male,9064,2008
30-34 years,Male,8739,2009
30-34 years,Male,9120,2010
30-34 years,Male,9628,2011
30-34 years,Male,10044,2012
30-34 years,Male,10328,2013
30-34 years,Male,10837,2014
30-34 years,Male,12086,2015
30-34 years,Male,14118,2016
30-34 years,Male,15029,2017
30-34 years,Male,14573,2018
30-34 years,Male,14964,2019
30-34 years,Male,19008,2020
35-39 years,Female,3375,1999
35-39 years,Female,3304,2000
35-39 years,Female,3520,2001
35-39 years,Female,3485,2002
35-39 years,Female,3404,2003
35-39 years,Female,3299,2004
35-39 years,Female,3346,2005
35-39 years,Female,3507,2006
35-39 years,Female,3416,2007
35-39 years,Female,3272,2008
35-39 years,Female,3130,2009
35-39 years,Female,3358,2010
35-39 years,Female,3274,2011
35-39 years,Female,3206,2012
35-39 years,Female,3329,2013
35-39 years,Female,3508,2014
35-39 years,Female,3842,2015
35-39 years,Female,4572,2016
35-39 years,Female,4910,2017
35-39 years,Female,4919,2018
35-39 years,Female,5034,2019
35-39 years,Female,6088,2020
35-39 years,Male,9811,1999
35-39 years,Male,9735,2000
35-39 years,Male,9808,2001
35-39 years,Male,9896,2002
35-39 years,Male,9512,2003
35-39 years,Male,9218,2004
35-39 years,Male,9169,2005
35-39 years,Male,9655,2006
35-39 years,Male,9630,2007
35-39 years,Male,9332,2008
35-39 years,Male,8877,2009
35-39 years,Male,8548,2010
35-39 years,Male,8606,2011
35-39 years,Male,8903,2012
35-39 years,Male,8863,2013
35-39 years,Male,9455,2014
35-39 years,Male,10888,2015
35-39 years,Male,12805,2016
35-39 years,Male,13915,2017
35-39 years,Male,13979,2018
35-39 years,Male,14599,2019
35-39 years,Male,17784,2020
40-44 years,Female,3440,1999
40-44 years,Female,3492,2000
40-44 years,Female,3766,2001
40-44 years,Female,4240,2002
40-44 years,Female,4279,2003
40-44 years,Female,4439,2004
40-44 years,Female,4412,2005
40-44 years,Female,4454,2006
40-44 years,Female,4377,2007
40-44 years,Female,4200,2008
40-44 years,Female,3954,2009
40-44 years,Female,3848,2010
40-44 years,Female,4085,2011
40-44 years,Female,3911,2012
40-44 years,Female,3985,2013
40-44 years,Female,4095,2014
40-44 years,Female,4108,2015
40-44 years,Female,4241,2016
40-44 years,Female,4533,2017
40-44 years,Female,4336,2018
40-44 years,Female,4395,2019
40-44 years,Female,5437,2020
40-44 years,Male,9846,1999
40-44 years,Male,10199,2000
40-44 years,Male,10390,2001
40-44 years,Male,10976,2002
40-44 years,Male,11160,2003
40-44 years,Male,10790,2004
40-44 years,Male,11117,2005
40-44 years,Male,11042,2006
40-44 years,Male,10779,2007
40-44 years,Male,10165,2008
40-44 years,Male,9754,2009
40-44 years,Male,9244,2010
40-44 years,Male,9494,2011
40-44 years,Male,9571,2012
40-44 years,Male,9414,2013
40-44 years,Male,9369,2014
40-44 years,Male,9982,2015
40-44 years,Male,11049,2016
40-44 years,Male,11546,2017
40-44 years,Male,11638,2018
40-44 years,Male,12465,2019
40-44 years,Male,15181,2020
45-49 years,Female,2842,1999
45-49 years,Female,2972,2000
45-49 years,Female,3265,2001
45-49 years,Female,3814,2002
45-49 years,Female,4086,2003
45-49 years,Female,4514,2004
45-49 years,Female,4576,2005
45-49 years,Female,4869,2006
45-49 years,Female,5109,2007
45-49 years,Female,5217,2008
45-49 years,Female,5122,2009
45-49 years,Female,4933,2010
45-49 years,Female,5049,2011
45-49 years,Female,4893,2012
45-49 years,Female,4736,2013
45-49 years,Female,4621,2014
45-49 years,Female,4780,2015
45-49 years,Female,5043,2016
45-49 years,Female,5271,2017
45-49 years,Female,4841,2018
45-49 years,Female,4829,2019
45-49 years,Female,5308,2020
45-49 years,Male,8307,1999
45-49 years,Male,8653,2000
45-49 years,Male,9356,2001
45-49 years,Male,9922,2002
45-49 years,Male,10434,2003
45-49 years,Male,10792,2004
45-49 years,Male,11313,2005
45-49 years,Male,11978,2006
45-49 years,Male,11838,2007
45-49 years,Male,11875,2008
45-49 years,Male,11510,2009
45-49 years,Male,11281,2010
45-49 years,Male,11333,2011
45-49 years,Male,10796,2012
45-49 years,Male,10446,2013
45-49 years,Male,10498,2014
45-49 years,Male,10838,2015
45-49 years,Male,11716,2016
45-49 years,Male,12595,2017
45-49 years,Male,12175,2018
45-49 years,Male,12164,2019
45-49 years,Male,13984,2020
50-54 years,Female,2239,1999
50-54 years,Female,2426,2000
50-54 years,Female,2721,2001
50-54 years,Female,2988,2002
50-54 years,Female,3266,2003
50-54 years,Female,3426,2004
50-54 years,Female,3678,2005
50-54 years,Female,4066,2006
50-54 years,Female,4487,2007
50-54 years,Female,4536,2008
50-54 years,Female,4820,2009
50-54 years,Female,4860,2010
50-54 years,Female,5249,2011
50-54 years,Female,5367,2012
50-54 years,Female,5390,2013
50-54 years,Female,5556,2014
50-54 years,Female,5742,2015
50-54 years,Female,5813,2016
50-54 years,Female,5734,2017
50-54 years,Female,5372,2018
50-54 years,Female,5224,2019
50-54 years,Female,5593,2020
50-54 years,Male,6059,1999
50-54 years,Male,6612,2000
50-54 years,Male,7108,2001
50-54 years,Male,7636,2002
50-54 years,Male,8141,2003
50-54 years,Male,8777,2004
50-54 years,Male,9481,2005
50-54 years,Male,10102,2006
50-54 years,Male,10614,2007
50-54 years,Male,10854,2008
50-54 years,Male,10940,2009
50-54 years,Male,10996,2010
50-54 years,Male,11685,2011
50-54 years,Male,11817,2012
50-54 years,Male,11813,2013
50-54 years,Male,12126,2014
50-54 years,Male,12453,2015
50-54 years,Male,13036,2016
50-54 years,Male,13381,2017
50-54 years,Male,12754,2018
50-54 years,Male,12793,2019
50-54 years,Male,14456,2020
55-59 years,Female,1785,1999
55-59 years,Female,1865,2000
55-59 years,Female,1994,2001
55-59 years,Female,2076,2002
55-59 years,Female,2424,2003
55-59 years,Female,2552,2004
55-59 years,Female,2766,2005
55-59 years,Female,3149,2006
55-59 years,Female,3293,2007
55-59 years,Female,3380,2008
55-59 years,Female,3580,2009
55-59 years,Female,3872,2010
55-59 years,Female,3985,2011
55-59 years,Female,4365,2012
55-59 years,Female,4707,2013
55-59 years,Female,5012,2014
55-59 years,Female,5208,2015
55-59 years,Female,5504,2016
55-59 years,Female,5721,2017
55-59 years,Female,5740,2018
55-59 years,Female,5591,2019
55-59 years,Female,5985,2020
55-59 years,Male,4541,1999
55-59 years,Male,4636,2000
55-59 years,Male,4954,2001
55-59 years,Male,5573,2002
55-59 years,Male,6006,2003
55-59 years,Male,6221,2004
55-59 years,Male,6872,2005
55-59 years,Male,7547,2006
55-59 years,Male,7961,2007
55-59 years,Male,8448,2008
55-59 years,Male,8634,2009
55-59 years,Male,9167,2010
55-59 years,Male,9723,2011
55-59 years,Male,10175,2012
55-59 years,Male,10742,2013
55-59 years,Male,10991,2014
55-59 years,Male,11777,2015
55-59 years,Male,12960,2016
55-59 years,Male,13769,2017
55-59 years,Male,13788,2018
55-59 years,Male,14409,2019
55-59 years,Male,15414,2020
60-64 years ,Female,1531,1999
60-64 years ,Female,1660,2000
60-64 years ,Female,1680,2001
60-64 years ,Female,1795,2002
60-64 years ,Female,1828,2003
60-64 years ,Female,2054,2004
60-64 years ,Female,2119,2005
60-64 years ,Female,2235,2006
60-64 years ,Female,2476,2007
60-64 years ,Female,2466,2008
60-64 years ,Female,2536,2009
60-64 years ,Female,2865,2010
60-64 years ,Female,3008,2011
60-64 years ,Female,3096,2012
60-64 years ,Female,3379,2013
60-64 years ,Female,3554,2014
60-64 years ,Female,3792,2015
60-64 years ,Female,4230,2016
60-64 years ,Female,4544,2017
60-64 years ,Female,4582,2018
60-64 years ,Female,4757,2019
60-64 years ,Female,5189,2020
60-64 years ,Male,3604,1999
60-64 years ,Male,3642,2000
60-64 years ,Male,3749,2001
60-64 years ,Male,4050,2002
60-64 years ,Male,4313,2003
60-64 years ,Male,4532,2004
60-64 years ,Male,4989,2005
60-64 years ,Male,4972,2006
60-64 years ,Male,5534,2007
60-64 years ,Male,6038,2008
60-64 years ,Male,6186,2009
60-64 years ,Male,6762,2010
60-64 years ,Male,7245,2011
60-64 years ,Male,7516,2012
60-64 years ,Male,7858,2013
60-64 years ,Male,8442,2014
60-64 years ,Male,9104,2015
60-64 years ,Male,9972,2016
60-64 years ,Male,10770,2017
60-64 years ,Male,11459,2018
60-64 years ,Male,11980,2019
60-64 years ,Male,13329,2020
65-69 years,Female,1799,1999
65-69 years,Female,1704,2000
65-69 years,Female,1764,2001
65-69 years,Female,1751,2002
65-69 years,Female,1774,2003
65-69 years,Female,1828,2004
65-69 years,Female,1931,2005
65-69 years,Female,1900,2006
65-69 years,Female,1926,2007
65-69 years,Female,2034,2008
65-69 years,Female,2206,2009
65-69 years,Female,2283,2010
65-69 years,Female,2448,2011
65-69 years,Female,2677,2012
65-69 years,Female,2713,2013
65-69 years,Female,2935,2014
65-69 years,Female,3129,2015
65-69 years,Female,3446,2016
65-69 years,Female,3655,2017
65-69 years,Female,3817,2018
65-69 years,Female,3847,2019
65-69 years,Female,4023,2020
65-69 years,Male,3644,1999
65-69 years,Male,3298,2000
65-69 years,Male,3545,2001
65-69 years,Male,3658,2002
65-69 years,Male,3621,2003
65-69 years,Male,3737,2004
65-69 years,Male,3865,2005
65-69 years,Male,4032,2006
65-69 years,Male,4230,2007
65-69 years,Male,4450,2008
65-69 years,Male,4713,2009
65-69 years,Male,4767,2010
65-69 years,Male,5052,2011
65-69 years,Male,5594,2012
65-69 years,Male,5993,2013
65-69 years,Male,6301,2014
65-69 years,Male,7090,2015
65-69 years,Male,7632,2016
65-69 years,Male,8080,2017
65-69 years,Male,8768,2018
65-69 years,Male,9189,2019
65-69 years,Male,9851,2020
70-74 years,Female,2355,1999
70-74 years,Female,2273,2000
70-74 years,Female,2237,2001
70-74 years,Female,2218,2002
70-74 years,Female,2250,2003
70-74 years,Female,2161,2004
70-74 years,Female,2225,2005
70-74 years,Female,2199,2006
70-74 years,Female,2123,2007
70-74 years,Female,2271,2008
70-74 years,Female,2200,2009
70-74 years,Female,2224,2010
70-74 years,Female,2406,2011
70-74 years,Female,2417,2012
70-74 years,Female,2522,2013
70-74 years,Female,2859,2014
70-74 years,Female,2859,2015
70-74 years,Female,3089,2016
70-74 years,Female,3498,2017
70-74 years,Female,3638,2018
70-74 years,Female,3911,2019
70-74 years,Female,4023,2020
70-74 years,Male,4064,1999
70-74 years,Male,3917,2000
70-74 years,Male,3887,2001
70-74 years,Male,4051,2002
70-74 years,Male,3874,2003
70-74 years,Male,3836,2004
70-74 years,Male,4048,2005
70-74 years,Male,3718,2006
70-74 years,Male,4004,2007
70-74 years,Male,4203,2008
70-74 years,Male,3973,2009
70-74 years,Male,4262,2010
70-74 years,Male,4502,2011
70-74 years,Male,4587,2012
70-74 years,Male,4920,2013
70-74 years,Male,5336,2014
70-74 years,Male,5559,2015
70-74 years,Male,5994,2016
70-74 years,Male,6563,2017
70-74 years,Male,7089,2018
70-74 years,Male,7604,2019
70-74 years,Male,8013,2020
75-79 years,Female,3195,1999
75-79 years,Female,3038,2000
75-79 years,Female,3203,2001
75-79 years,Female,3152,2002
75-79 years,Female,3118,2003
75-79 years,Female,3156,2004
75-79 years,Female,3157,2005
75-79 years,Female,3092,2006
75-79 years,Female,3059,2007
75-79 years,Female,3054,2008
75-79 years,Female,2852,2009
75-79 years,Female,2997,2010
75-79 years,Female,2958,2011
75-79 years,Female,3069,2012
75-79 years,Female,3073,2013
75-79 years,Female,3304,2014
75-79 years,Female,3371,2015
75-79 years,Female,3436,2016
75-79 years,Female,3749,2017
75-79 years,Female,3952,2018
75-79 years,Female,4317,2019
75-79 years,Female,4342,2020
75-79 years,Male,4499,1999
75-79 years,Male,4432,2000
75-79 years,Male,4667,2001
75-79 years,Male,4615,2002
75-79 years,Male,4550,2003
75-79 years,Male,4521,2004
75-79 years,Male,4689,2005
75-79 years,Male,4629,2006
75-79 years,Male,4649,2007
75-79 years,Male,4571,2008
75-79 years,Male,4512,2009
75-79 years,Male,4543,2010
75-79 years,Male,4538,2011
75-79 years,Male,4585,2012
75-79 years,Male,4804,2013
75-79 years,Male,5118,2014
75-79 years,Male,5480,2015
75-79 years,Male,5712,2016
75-79 years,Male,6153,2017
75-79 years,Male,6704,2018
75-79 years,Male,7166,2019
75-79 years,Male,7131,2020
80-84 years,Female,3684,1999
80-84 years,Female,3554,2000
80-84 years,Female,3825,2001
80-84 years,Female,4045,2002
80-84 years,Female,4077,2003
80-84 years,Female,4194,2004
80-84 years,Female,4297,2005
80-84 years,Female,4299,2006
80-84 years,Female,4251,2007
80-84 years,Female,4245,2008
80-84 years,Female,4155,2009
80-84 years,Female,4314,2010
80-84 years,Female,4338,2011
80-84 years,Female,4483,2012
80-84 years,Female,4378,2013
80-84 years,Female,4220,2014
80-84 years,Female,4505,2015
80-84 years,Female,4562,2016
80-84 years,Female,4670,2017
80-84 years,Female,4690,2018
80-84 years,Female,5002,2019
80-84 years,Female,5111,2020
80-84 years,Male,4341,1999
80-84 years,Male,4130,2000
80-84 years,Male,4473,2001
80-84 years,Male,4544,2002
80-84 years,Male,4692,2003
80-84 years,Male,4920,2004
80-84 years,Male,5072,2005
80-84 years,Male,4871,2006
80-84 years,Male,5015,2007
80-84 years,Male,5081,2008
80-84 years,Male,5062,2009
80-84 years,Male,5067,2010
80-84 years,Male,5462,2011
80-84 years,Male,5404,2012
80-84 years,Male,5523,2013
80-84 years,Male,5538,2014
80-84 years,Male,5674,2015
80-84 years,Male,5788,2016
80-84 years,Male,6203,2017
80-84 years,Male,6228,2018
80-84 years,Male,6637,2019
80-84 years,Male,6845,2020
< 1 year,Female,707,2021
1-4 years,Female,709,2021
5-9 years,Female,436,2021
10-14 years,Female,678,2021
15-19 years,Female,2519,2021
20-24 years,Female,4385,2021
25-29 years,Female,5564,2021
30-34 years,Female,6687,2021
35-39 years,Female,6895,2021
40-44 years,Female,6296,2021
45-49 years,Female,5679,2021
50-54 years,Female,6296,2021
55-59 years,Female,6597,2021
60-64 years ,Female,5867,2021
65-69 years,Female,4726,2021
70-74 years,Female,4593,2021
75-79 years,Female,4815,2021
80-84 years,Female,5489,2021
< 1 year,Female,734,2022
1-4 years,Female,697,2022
5-9 years,Female,397,2022
10-14 years,Female,688,2022
15-19 years,Female,2389,2022
20-24 years,Female,4086,2022
25-29 years,Female,5264,2022
30-34 years,Female,6621,2022
35-39 years,Female,6619,2022
40-44 years,Female,6455,2022
45-49 years,Female,5535,2022
50-54 years,Female,6044,2022
55-59 years,Female,6374,2022
60-64 years ,Female,5878,2022
65-69 years,Female,4866,2022
70-74 years,Female,4525,2022
75-79 years,Female,5150,2022
80-84 years,Female,5739,2022
< 1 year,Male,976,2021
1-4 years,Male,1023,2021
5-9 years,Male,637,2021
10-14 years,Male,1189,2021
15-19 years,Male,7876,2021
20-24 years,Male,14877,2021
25-29 years,Male,19029,2021
30-34 years,Male,21195,2021
35-39 years,Male,19946,2021
40-44 years,Male,17784,2021
45-49 years,Male,15172,2021
50-54 years,Male,16129,2021
55-59 years,Male,16888,2021
60-64 years ,Male,15380,2021
65-69 years,Male,11448,2021
70-74 years,Male,9200,2021
75-79 years,Male,7997,2021
80-84 years,Male,7357,2021
< 1 year,Male,1015,2022
1-4 years,Male,1076,2022
5-9 years,Male,565,2022
10-14 years,Male,1171,2022
15-19 years,Male,7534,2022
20-24 years,Male,13526,2022
25-29 years,Male,17211,2022
30-34 years,Male,20671,2022
35-39 years,Male,19769,2022
40-44 years,Male,18612,2022
45-49 years,Male,15481,2022
50-54 years,Male,16304,2022
55-59 years,Male,17067,2022
60-64 years ,Male,16068,2022
65-69 years,Male,12058,2022
70-74 years,Male,9459,2022
75-79 years,Male,8688,2022
80-84 years,Male,7836,2022
