Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2013	76	7790614	0.975532865573882
1-4 years	F	2014	83	7790662	1.06537801280559
1-4 years	F	2015	87	7786776	1.11727883272872
1-4 years	F	2016	96	7800517	1.23068765826675
1-4 years	F	2017	59	7818747	0.754596612475119
1-4 years	F	2018	85	7798370	1.08997136581106
1-4 years	F	2019	107	7719541	1.38609277416883
1-4 years	M	2013	81	8135691	0.995613033975848
1-4 years	M	2014	73	8137871	0.897040515879399
1-4 years	M	2015	84	8142467	1.03162837503671
1-4 years	M	2016	101	8156375	1.23829519854102
1-4 years	M	2017	92	8180818	1.12458191833628
1-4 years	M	2018	89	8163697	1.09019234790316
1-4 years	M	2019	107	8074090	1.32522674381881
10-14 years	F	2013	20	10097931	0.198060374942154
10-14 years	F	2014	30	10120287	0.296434280964562
10-14 years	F	2015	33	10101942	0.326669862091863
10-14 years	F	2016	33	10099501	0.326748816599949
10-14 years	F	2017	25	10173382	0.245739322478995
10-14 years	F	2018	27	10220687	0.264170109113018
10-14 years	F	2019	31	10180007	0.304518454653322
10-14 years	M	2013	28	10552523	0.265339388504531
10-14 years	M	2014	41	10551219	0.388580693851583
10-14 years	M	2015	41	10520388	0.389719466620433
10-14 years	M	2016	34	10518732	0.323232876358101
10-14 years	M	2017	28	10605072	0.264024610111086
10-14 years	M	2018	32	10658840	0.300220286635319
10-14 years	M	2019	37	10618261	0.348456305604091
15-19 years	F	2013	39	10312774	0.37817177027248
15-19 years	F	2014	43	10283624	0.418140531003467
15-19 years	F	2015	36	10311036	0.349140474342248
15-19 years	F	2016	48	10328153	0.464749118259577
15-19 years	F	2017	38	10331169	0.367818975761601
15-19 years	F	2018	45	10322313	0.435948803335066
15-19 years	F	2019	31	10308963	0.30070919839367
15-19 years	M	2013	57	10846190	0.525530163126407
15-19 years	M	2014	44	10784023	0.408010999234701
15-19 years	M	2015	56	10797867	0.518620946155384
15-19 years	M	2016	44	10801846	0.407337782819714
15-19 years	M	2017	47	10800491	0.435165401276664
15-19 years	M	2018	53	10774908	0.491883550189013
15-19 years	M	2019	48	10745607	0.446694169998959
20-24 years	F	2013	95	11116473	0.854587601661066
20-24 years	F	2014	109	11172747	0.975588187936235
20-24 years	F	2015	108	11071459	0.975481189967826
