Five-Year Age Groups,Gender,Deaths,Year
30-34 years,Male,4,2008
30-34 years,Male,3,2010
30-34 years,Male,8,2012
30-34 years,Male,7,2013
30-34 years,Male,3,2014
30-34 years,Male,7,2015
30-34 years,Male,7,2016
30-34 years,Male,8,2018
30-34 years,Male,7,2019
30-34 years,Male,9,2020
35-39 years,Female,6,2000
35-39 years,Female,7,2001
35-39 years,Female,5,2002
35-39 years,Female,1,2006
35-39 years,Female,8,2007
35-39 years,Female,9,2008
35-39 years,Female,5,2011
35-39 years,Female,1,2013
35-39 years,Female,1,2014
35-39 years,Female,6,2015
35-39 years,Female,8,2016
35-39 years,Female,1,2018
35-39 years,Female,8,2019
35-39 years,Male,6,1999
35-39 years,Male,1,2001
35-39 years,Male,5,2002
35-39 years,Male,1,2003
35-39 years,Male,1,2004
35-39 years,Male,5,2005
35-39 years,Male,9,2006
35-39 years,Male,6,2007
35-39 years,Male,3,2008
35-39 years,Male,1,2010
35-39 years,Male,1,2012
35-39 years,Male,4,2014
35-39 years,Male,9,2015
35-39 years,Male,7,2016
35-39 years,Male,9,2017
35-39 years,Male,6,2018
40-44 years,Female,4,1999
40-44 years,Female,5,2001
40-44 years,Female,9,2002
40-44 years,Female,4,2003
40-44 years,Female,9,2004
40-44 years,Female,4,2005
40-44 years,Female,4,2006
40-44 years,Female,5,2008
40-44 years,Female,1,2010
40-44 years,Female,1,2011
40-44 years,Female,2,2012
40-44 years,Female,1,2016
40-44 years,Female,1,2017
40-44 years,Female,2,2020
40-44 years,Male,8,2000
40-44 years,Male,7,2001
40-44 years,Male,8,2002
40-44 years,Male,9,2004
40-44 years,Male,5,2005
40-44 years,Male,4,2007
40-44 years,Male,5,2008
40-44 years,Male,5,2010
40-44 years,Male,3,2011
40-44 years,Male,8,2012
40-44 years,Male,7,2014
40-44 years,Male,7,2017
40-44 years,Male,6,2018
40-44 years,Male,7,2019
40-44 years,Male,9,2020
45-49 years,Female,8,2003
45-49 years,Female,6,2004
45-49 years,Female,1,2005
45-49 years,Female,2,2006
45-49 years,Female,5,2007
45-49 years,Female,3,2010
45-49 years,Female,2,2011
45-49 years,Female,8,2013
45-49 years,Female,3,2014
45-49 years,Female,3,2015
45-49 years,Female,4,2016
45-49 years,Female,5,2017
45-49 years,Male,6,1999
45-49 years,Male,4,2000
45-49 years,Male,2,2001
45-49 years,Male,6,2002
45-49 years,Male,9,2004
45-49 years,Male,8,2005
45-49 years,Male,4,2006
45-49 years,Male,5,2007
45-49 years,Male,9,2008
45-49 years,Male,9,2009
45-49 years,Male,7,2011
45-49 years,Male,6,2012
45-49 years,Male,8,2013
45-49 years,Male,7,2015
45-49 years,Male,6,2017
45-49 years,Male,3,2018
45-49 years,Male,8,2019
45-49 years,Male,8,2020
50-54 years,Female,8,2004
50-54 years,Female,8,2006
50-54 years,Female,9,2008
50-54 years,Female,5,2010
50-54 years,Female,1,2012
50-54 years,Female,5,2013
50-54 years,Female,4,2014
50-54 years,Female,5,2015
50-54 years,Female,3,2017
50-54 years,Female,5,2018
50-54 years,Female,5,2019
50-54 years,Female,5,2020
50-54 years,Male,4,2000
50-54 years,Male,5,2001
50-54 years,Male,8,2003
50-54 years,Male,3,2005
50-54 years,Male,9,2007
50-54 years,Male,9,2008
50-54 years,Male,6,2009
50-54 years,Male,4,2010
50-54 years,Male,7,2012
50-54 years,Male,9,2013
50-54 years,Male,4,2014
50-54 years,Male,5,2015
50-54 years,Male,3,2016
50-54 years,Male,3,2017
50-54 years,Male,7,2020
55-59 years,Female,7,1999
55-59 years,Female,3,2000
55-59 years,Female,6,2001
55-59 years,Female,1,2010
55-59 years,Female,8,2011
55-59 years,Female,5,2013
55-59 years,Female,8,2014
55-59 years,Female,5,2015
55-59 years,Female,3,2017
55-59 years,Female,2,2018
55-59 years,Female,7,2019
55-59 years,Female,1,2020
55-59 years,Male,4,2001
55-59 years,Male,2,2002
55-59 years,Male,8,2004
55-59 years,Male,6,2005
55-59 years,Male,9,2006
55-59 years,Male,3,2007
55-59 years,Male,4,2008
55-59 years,Male,4,2009
55-59 years,Male,4,2012
55-59 years,Male,3,2013
55-59 years,Male,6,2014
55-59 years,Male,2,2017
55-59 years,Male,6,2018
55-59 years,Male,6,2020
60-64 years ,Female,3,1999
60-64 years ,Female,9,2000
60-64 years ,Female,2,2005
60-64 years ,Female,1,2008
60-64 years ,Female,8,2014
60-64 years ,Female,9,2015
60-64 years ,Female,3,2016
60-64 years ,Female,1,2017
60-64 years ,Female,7,2018
60-64 years ,Female,1,2020
60-64 years ,Male,7,1999
60-64 years ,Male,9,2004
60-64 years ,Male,2,2007
60-64 years ,Male,6,2008
60-64 years ,Male,9,2010
60-64 years ,Male,5,2011
60-64 years ,Male,5,2014
60-64 years ,Male,9,2015
60-64 years ,Male,4,2016
60-64 years ,Male,7,2017
60-64 years ,Male,9,2018
60-64 years ,Male,6,2019
60-64 years ,Male,1,2020
65-69 years,Female,8,1999
65-69 years,Female,7,2001
65-69 years,Female,8,2002
65-69 years,Female,5,2011
65-69 years,Female,3,2013
65-69 years,Female,9,2016
65-69 years,Female,1,2018
65-69 years,Female,9,2020
65-69 years,Male,3,2001
65-69 years,Male,9,2004
65-69 years,Male,4,2009
65-69 years,Male,2,2010
65-69 years,Male,5,2012
65-69 years,Male,2,2014
65-69 years,Male,9,2015
65-69 years,Male,7,2016
65-69 years,Male,8,2017
65-69 years,Male,7,2018
65-69 years,Male,6,2019
65-69 years,Male,9,2020
70-74 years,Female,1,2002
70-74 years,Female,7,2013
70-74 years,Female,1,2019
70-74 years,Female,3,2020
70-74 years,Male,5,1999
70-74 years,Male,3,2001
70-74 years,Male,9,2002
70-74 years,Male,6,2003
70-74 years,Male,8,2007
70-74 years,Male,8,2008
70-74 years,Male,6,2009
70-74 years,Male,5,2011
70-74 years,Male,9,2017
70-74 years,Male,5,2018
75-79 years,Female,5,2012
75-79 years,Male,6,1999
75-79 years,Male,2,2001
75-79 years,Male,3,2004
75-79 years,Male,3,2005
75-79 years,Male,2,2007
75-79 years,Male,8,2008
75-79 years,Male,5,2012
75-79 years,Male,8,2014
80-84 years,Female,2,2002
80-84 years,Female,9,2006
80-84 years,Female,6,2008
80-84 years,Female,4,2010
80-84 years,Female,7,2011
80-84 years,Female,3,2013
80-84 years,Female,7,2016
80-84 years,Female,7,2017
80-84 years,Male,1,2002
80-84 years,Male,4,2006
80-84 years,Male,3,2009
80-84 years,Male,1,2012
80-84 years,Male,4,2013
< 1 year,Female,4242,2021
1-4 years,Female,29,2021
5-9 years,Female,1,2021
10-14 years,Female,2,2021
15-19 years,Female,3,2021
20-24 years,Female,6,2021
25-29 years,Female,6,2021
30-34 years,Female,5,2021
50-54 years,Female,6,2021
75-79 years,Female,9,2021
< 1 year,Female,4452,2022
1-4 years,Female,25,2022
5-9 years,Female,5,2022
10-14 years,Female,5,2022
15-19 years,Female,8,2022
25-29 years,Female,8,2022
40-44 years,Female,8,2022
45-49 years,Female,8,2022
50-54 years,Female,4,2022
60-64 years ,Female,7,2022
70-74 years,Female,3,2022
80-84 years,Female,8,2022
< 1 year,Male,5192,2021
1-4 years,Male,39,2021
5-9 years,Male,12,2021
10-14 years,Male,1,2021
15-19 years,Male,3,2021
20-24 years,Male,2,2021
25-29 years,Male,6,2021
30-34 years,Male,3,2021
35-39 years,Male,9,2021
40-44 years,Male,8,2021
45-49 years,Male,6,2021
50-54 years,Male,8,2021
55-59 years,Male,7,2021
60-64 years ,Male,6,2021
65-69 years,Male,1,2021
< 1 year,Male,5616,2022
1-4 years,Male,37,2022
5-9 years,Male,3,2022
10-14 years,Male,7,2022
15-19 years,Male,8,2022
20-24 years,Male,7,2022
25-29 years,Male,5,2022
30-34 years,Male,7,2022
35-39 years,Male,6,2022
40-44 years,Male,7,2022
45-49 years,Male,3,2022
55-59 years,Male,7,2022
60-64 years ,Male,7,2022
65-69 years,Male,8,2022
70-74 years,Male,6,2022
