agegroup,Year,expected_deaths_male,hypothetical_excess,expected_rate_male
1-4 years,2006,86.70384852037763,16.29615147962236,1.0675114841084838
1-4 years,2007,80.4669714458611,9.533028554138896,0.9855258253842782
1-4 years,2008,91.96775889987117,2.0322411001288216,1.1151529774457776
1-4 years,2009,76.25710136644149,21.742898633558507,0.9190181361305056
1-4 years,2010,78.33020395474983,9.669796045250164,0.9431520745950295
1-4 years,2011,82.45633258577315,-11.45633258577315,0.9987697432441129
1-4 years,2012,88.70564805068685,13.294351949313155,1.0818557517179233
1-4 years,2013,79.36633954653638,1.6336604534636119,0.9755328655738816
1-4 years,2014,86.69908834448215,-13.699088344482139,1.065378012805587
1-4 years,2015,90.9740602529211,-6.974060252921099,1.1172788327287184
1-4 years,2016,100.37950048695491,0.6204995130450838,1.2306876582667534
1-4 years,2017,61.732175500754785,30.26782449924521,0.7545966124751191
1-4 years,2018,88.98195969157658,0.018040308423429786,1.0899713658110606
1-4 years,2019,111.91437806988785,-4.914378069887833,1.386092774168827
1-4 years,2020,62.67756308527772,12.322436914722276,0.7880980383451727
1-4 years,2021,75.30905851813573,13.690941481864266,0.9651480999652144
1-4 years,2022,114.98605261839027,4.013947381609718,1.5145231757843716
10-14 years,2000,52.55959431947341,-4.559594319473409,0.4996065598341306
10-14 years,2001,51.46995421674053,9.530045783259474,0.47891461138180647
10-14 years,2002,69.30003754547833,-0.3000375454783307,0.6363640395695016
10-14 years,2003,50.415437618927946,-2.4154376189279483,0.45955552364197755
10-14 years,2004,43.05817628339978,-3.0581762833997805,0.3925809477976496
10-14 years,2005,46.193179571453776,7.8068204285462315,0.42518724183162154
10-14 years,2006,47.23312951230293,5.766870487697064,0.43851340447774806
10-14 years,2007,35.67450488599797,11.32549511400203,0.33431392195264503
10-14 years,2008,32.50180106314761,2.498198936852396,0.30667339105783914
10-14 years,2009,46.106944658654825,-19.10694465865482,0.4361301301293364
10-14 years,2010,29.338060390606152,7.661939609393851,0.2773009741583222
10-14 years,2011,32.43760663115046,5.562393368849542,0.3063900511394646
10-14 years,2012,25.105230209768283,9.894769790231722,0.2375766234105629
10-14 years,2013,20.90036661965704,7.099633380342961,0.198060374942154
10-14 years,2014,31.277430175646202,9.722569824353805,0.29643428096456154
10-14 years,2015,34.36693697112892,6.633063028871077,0.32666986209186316
10-14 years,2016,34.36983233132013,-0.3698323313201293,0.32674881659994887
10-14 years,2017,26.060832081209576,1.9391679187904254,0.24573932247899472
10-14 years,2018,28.15746925818196,3.8425307418180457,0.2641701091130175
10-14 years,2019,32.33456430825637,4.66543569174363,0.30451845465332195
10-14 years,2020,16.68588403610233,13.314115963897672,0.1574887629306887
10-14 years,2021,35.71847632993393,4.281523670066071,0.3250614437833481
10-14 years,2022,36.7653484211698,0.23465157883020263,0.34354189336341845
15-19 years,2000,67.66018610857833,28.339813891421674,0.6511419503695536
15-19 years,2001,96.86367887364256,9.13632112635744,0.9183665951921793
15-19 years,2002,94.76529408941944,-16.765294089419445,0.891615696804179
15-19 years,2003,79.6400722862397,12.359927713760307,0.7435631964770569
15-19 years,2004,73.1561568216794,-0.15615682167941114,0.6736443858623328
15-19 years,2005,86.84572826532477,-4.845728265324753,0.7858328520107114
15-19 years,2006,75.1078163074287,7.892183692571295,0.6699824190951407
15-19 years,2007,72.89106770216468,-5.891067702164672,0.6429773916103192
15-19 years,2008,73.89081945013618,-5.890819450136182,0.6478393447271615
15-19 years,2009,64.29524864985385,20.704751350146157,0.5645758633082238
15-19 years,2010,56.85166499839755,0.14833500160245328,0.5029489105428058
15-19 years,2011,57.04679814352305,-9.046798143523048,0.5130594045831597
15-19 years,2012,48.49964583993927,-3.4996458399392636,0.44239953274915433
15-19 years,2013,41.01722873011665,15.98277126988335,0.3781717702724795
15-19 years,2014,45.09237103573604,-1.0923710357360465,0.41814053100346726
15-19 years,2015,37.69972406264511,18.300275937354883,0.34914047434224843
15-19 years,2016,50.201484040757336,-6.201484040757344,0.46474911825957654
15-19 years,2017,39.72625537342386,7.27374462657614,0.36781897576160066
15-19 years,2018,46.973082486454345,6.026917513545654,0.43594880333506647
15-19 years,2019,32.313028672234054,15.686971327765942,0.30070919839366966
15-19 years,2020,33.33489546217675,16.665104537823247,0.31169847224890057
15-19 years,2021,35.552286587824156,8.447713412175846,0.32252893037074704
15-19 years,2022,40.95224142624578,-0.9522414262457815,0.3695369294835418
20-24 years,2000,137.857445952739,33.142554047260994,1.4229984798710937
20-24 years,2001,169.79469440267852,1.205305597321463,1.6844150274621652
20-24 years,2002,140.59910782761014,24.400892172389856,1.361402426019123
20-24 years,2003,159.1274740747294,7.8725259252705895,1.5157935283145771
20-24 years,2004,142.19605852075446,53.80394147924557,1.3345578555853352
20-24 years,2005,135.49041437350957,31.509585626490413,1.261884457163718
20-24 years,2006,157.1285514959589,21.871448504041087,1.4552509360486559
20-24 years,2007,143.11999682965111,47.88000317034888,1.3242243574907235
20-24 years,2008,142.59614533143846,10.403854668561543,1.3153356726965133
20-24 years,2009,115.9379306467772,51.062069353222775,1.0612450239798352
20-24 years,2010,112.51900528414069,73.48099471585931,1.02158350551272
20-24 years,2011,116.87178054837815,43.128219451621845,1.0331024472352148
20-24 years,2012,104.67392446101945,43.326075538980554,0.9063104310802124
20-24 years,2013,99.80698689233536,73.19301310766464,0.8545876016610663
20-24 years,2014,114.52846314339706,35.471536856602945,0.9755881879362346
20-24 years,2015,113.81772104290862,31.18227895709138,0.9754811899678263
20-24 years,2016,104.46458220289638,26.535417797103623,0.9090939978400294
20-24 years,2017,83.25203591292552,40.74796408707449,0.7335535665420833
20-24 years,2018,79.77089761350041,31.229102386499584,0.7121417926782828
20-24 years,2019,72.24208047775078,42.75791952224922,0.6529028438933903
20-24 years,2020,82.52247145852138,31.477528541478627,0.7479708450432588
20-24 years,2021,80.08327419856714,4.91672580143286,0.7298053154280181
20-24 years,2022,74.18557752032616,38.81442247967384,0.6394212571184021
25-29 years,2000,375.2795615709179,107.7204384290821,3.8298678768631733
25-29 years,2001,329.3765590077214,123.6234409922786,3.461207017478988
25-29 years,2002,330.80216759621413,91.19783240378582,3.503238224740517
25-29 years,2003,284.73461562264697,94.26538437735309,3.008454617032323
25-29 years,2004,301.6652011587623,54.33479884123775,3.1332154597281594
25-29 years,2005,263.9458133728918,114.05418662710825,2.6872465133748684
25-29 years,2006,270.17214293545845,104.8278570645415,2.6761404702138574
25-29 years,2007,272.22192047341844,101.77807952658158,2.639487376358346
25-29 years,2008,232.55821793784827,145.4417820621518,2.2129147242727494
25-29 years,2009,243.31299009990664,113.68700990009332,2.2929488669536484
25-29 years,2010,197.13871509760222,90.8612849023978,1.8535755568035872
25-29 years,2011,182.11626350660597,98.88373649339403,1.6922920565236956
25-29 years,2012,174.69475545414576,149.30524454585424,1.6108491638745281
25-29 years,2013,169.24351857980915,161.75648142019088,1.5442097360728995
25-29 years,2014,171.13399422105786,133.86600577894214,1.533267895430021
25-29 years,2015,161.0424613118437,145.95753868815632,1.4114894335086687
25-29 years,2016,176.65064634825447,143.3493536517455,1.5187296670074184
25-29 years,2017,195.11461140908403,99.88538859091592,1.6393113845815788
25-29 years,2018,164.5144151591478,130.4855848408522,1.3688046644704572
25-29 years,2019,163.82514116716268,114.17485883283734,1.3646897903645252
25-29 years,2020,172.54100059025458,115.45899940974537,1.452961430390335
25-29 years,2021,167.3783042305028,94.62169576949724,1.4709328683490566
25-29 years,2022,171.75066505713522,91.24933494286478,1.5128562338255835
30-34 years,2000,713.2002262524489,709.799773747551,6.909670486255301
30-34 years,2001,622.448776930474,632.5512230695261,5.991856920302457
30-34 years,2002,604.866098816254,507.133901183746,5.82267538691824
30-34 years,2003,516.2478576721696,452.75214232783037,5.0226519641610246
30-34 years,2004,529.0369673976425,339.96303260235754,5.228487388639444
30-34 years,2005,502.72639350639554,226.2736064936044,5.083804483386839
30-34 years,2006,423.6863287847441,217.31367121525585,4.3799791051068055
30-34 years,2007,416.2562406544222,159.74375934557781,4.33084564259393
30-34 years,2008,395.16577322445045,138.83422677554952,4.0827440278441065
30-34 years,2009,361.6160874088917,163.38391259110833,3.6732598620139933
30-34 years,2010,320.99224542348134,147.00775457651858,3.21104632044697
30-34 years,2011,324.72400463978687,155.2759953602131,3.1579803630328187
30-34 years,2012,262.92464871904235,189.07535128095762,2.5054984170721784
30-34 years,2013,261.41886085287445,169.58113914712558,2.447372745357858
30-34 years,2014,286.36011821554274,131.63988178445732,2.6493177400461447
30-34 years,2015,268.56063536230465,125.43936463769536,2.466180643652751
30-34 years,2016,279.8312331330054,138.1687668669946,2.551280978767519
30-34 years,2017,249.63859912464125,167.36140087535875,2.251200739937523
30-34 years,2018,264.8625415027777,157.13745849722233,2.3665617795521205
30-34 years,2019,276.77431761008137,155.2256823899186,2.4375501898355063
30-34 years,2020,251.52447034603318,208.4755296539668,2.1740770155690536
30-34 years,2021,262.53159500903195,253.468404990968,2.2487986864915626
30-34 years,2022,257.9656074333581,257.0343925666419,2.1793489081810664
35-39 years,2000,1014.789347493776,1596.2106525062238,8.965602994318214
35-39 years,2001,985.8146624649622,1475.185337535038,8.885689641709249
35-39 years,2002,969.0266662484503,1399.9733337515497,8.932955691255774
35-39 years,2003,954.9530234282021,1161.0469765717978,9.005543193258676
35-39 years,2004,860.3589029131415,913.6410970868586,8.255750326212151
35-39 years,2005,770.1769250126301,765.82307498737,7.414792318582507
35-39 years,2006,760.2604021679692,641.7395978320308,7.2739766668369965
35-39 years,2007,712.1552734455893,538.8447265544107,6.807683141672456
35-39 years,2008,607.5957697635587,384.40423023644144,5.853718917447139
35-39 years,2009,570.723773093893,382.276226906107,5.586771845662463
35-39 years,2010,468.5395986434686,252.4604013565315,4.665789406191986
35-39 years,2011,458.6318111729505,170.36818882704947,4.698465310376347
35-39 years,2012,394.6045352238165,169.39546477618345,4.061968657154089
35-39 years,2013,406.61907067076737,175.3809293292326,4.155420465914298
