Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2006	88	7775092	1.13181940483791
1-4 years	F	2007	63	7813088	0.806339311678046
1-4 years	F	2008	70	7891294	0.887053504786414
1-4 years	F	2009	57	7943260	0.717589503553956
1-4 years	F	2010	66	7952058	0.829973825643626
1-4 years	F	2011	61	7909731	0.771201953644188
1-4 years	F	2012	51	7856870	0.649113451030754
1-4 years	M	2006	70	8122053	0.861851061548109
1-4 years	M	2007	85	8164877	1.04104446398886
1-4 years	M	2008	91	8247098	1.10341843882539
1-4 years	M	2009	75	8297671	0.903868085394082
1-4 years	M	2010	68	8305151	0.818768978432782
1-4 years	M	2011	67	8255790	0.811551650417465
1-4 years	M	2012	84	8199397	1.02446557960299
10-14 years	F	2006	47	10261944	0.458002889121204
10-14 years	F	2007	42	10170082	0.41297602123562
10-14 years	F	2008	48	10108474	0.474849121637945
10-14 years	F	2009	61	10088732	0.604634953133853
10-14 years	F	2010	50	10097332	0.495180310997004
10-14 years	F	2011	51	10117822	0.504061051874603
10-14 years	F	2012	41	10102004	0.405860064993045
10-14 years	M	2006	50	10771194	0.464201090426929
10-14 years	M	2007	47	10670960	0.440447719792783
10-14 years	M	2008	68	10598181	0.641619538296242
10-14 years	M	2009	65	10571832	0.614841401187609
10-14 years	M	2010	69	10579862	0.652182419770693
10-14 years	M	2011	54	10587030	0.510058061609347
10-14 years	M	2012	43	10567214	0.40691898545823
15-19 years	F	2006	80	10597293	0.754909767994525
15-19 years	F	2007	85	10731326	0.792073598360538
15-19 years	F	2008	77	10805148	0.712623279199878
15-19 years	F	2009	91	10804571	0.842236123951613
15-19 years	F	2010	84	10736677	0.782364971955476
15-19 years	F	2011	86	10525097	0.817094607299106
15-19 years	F	2012	87	10397841	0.836712159764705
15-19 years	M	2006	99	11210416	0.883107281656631
15-19 years	M	2007	99	11336490	0.873286175879836
15-19 years	M	2008	99	11405732	0.867984623871576
15-19 years	M	2009	98	11388239	0.860536910052555
15-19 years	M	2010	84	11303666	0.743121744750774
15-19 years	M	2011	97	11118946	0.872384846549304
15-19 years	M	2012	86	10962861	0.784466755530331
20-24 years	F	2006	165	10238784	1.61151949293979
20-24 years	F	2007	142	10270163	1.3826460203212
20-24 years	F	2008	152	10339566	1.47008104595493
20-24 years	F	2009	167	10459413	1.59664791896065
20-24 years	F	2010	164	10571823	1.55129347133413
20-24 years	F	2011	152	10841132	1.40206760696208
20-24 years	F	2012	161	11033747	1.45915979403914
20-24 years	M	2006	182	10797351	1.68559862507017
20-24 years	M	2007	202	10807836	1.86901429666401
20-24 years	M	2008	246	10841046	2.2691537329516
20-24 years	M	2009	192	10924709	1.75748388355241
20-24 years	M	2010	194	11014176	1.76136644266444
20-24 years	M	2011	190	11312700	1.6795283177314
20-24 years	M	2012	208	11549456	1.8009506248606
25-29 years	F	2006	236	10014422	2.35660130959131
25-29 years	F	2007	231	10229259	2.25822808866214
25-29 years	F	2008	230	10393532	2.21291472427275
25-29 years	F	2009	238	10466871	2.27384095972903
25-29 years	F	2010	260	10466258	2.48417342664398
25-29 years	F	2011	249	10518279	2.36730742738427
25-29 years	F	2012	252	10553440	2.38784699586107
25-29 years	M	2006	278	10095589	2.75367786862163
25-29 years	M	2007	298	10313439	2.88943387360899
25-29 years	M	2008	281	10509136	2.67386395989166
25-29 years	M	2009	330	10611357	3.10987557953238
25-29 years	M	2010	278	10635591	2.61386508751606
25-29 years	M	2011	316	10761515	2.93638953251471
25-29 years	M	2012	311	10844886	2.8677111036483
30-34 years	F	2006	317	9611918	3.29798901738446
30-34 years	F	2007	292	9559334	3.05460610540441
30-34 years	F	2008	306	9625879	3.17893046442824
30-34 years	F	2009	296	9800559	3.02023588654484
30-34 years	F	2010	325	9965599	3.26121891920395
30-34 years	F	2011	347	10228056	3.39262905873804
30-34 years	F	2012	354	10417089	3.39826222085652
30-34 years	M	2006	420	9673250	4.34187062259323
30-34 years	M	2007	426	9611431	4.4322224234872
30-34 years	M	2008	393	9678926	4.06036785486324
30-34 years	M	2009	436	9844555	4.42884416817215
30-34 years	M	2010	424	9996500	4.24148451958185
30-34 years	M	2011	500	10282648	4.86256069448259
30-34 years	M	2012	437	10493906	4.16432165487284
35-39 years	F	2006	464	10489448	4.42349301888908
35-39 years	F	2007	464	10502839	4.41785311571471
35-39 years	F	2008	465	10437809	4.45495793226337
35-39 years	F	2009	460	10292169	4.46941747652997
35-39 years	F	2010	471	10137620	4.64606090975988
35-39 years	F	2011	468	9832998	4.75948434038123
35-39 years	F	2012	470	9773586	4.80887977043431
35-39 years	M	2006	680	10451785	6.5060657103069
35-39 years	M	2007	753	10461052	7.19812883063768
35-39 years	M	2008	704	10379654	6.78249968640573
35-39 years	M	2009	677	10215627	6.62710179218564
35-39 years	M	2010	660	10042022	6.57238153829976
35-39 years	M	2011	671	9761311	6.87407664810598
35-39 years	M	2012	669	9714613	6.88653269049421
