Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
80-84 years	F	2017	36070	3456231	1043.62237362028
80-84 years	F	2018	36143	3536942	1021.87143583355
80-84 years	F	2019	36226	3637483	995.908434486154
80-84 years	M	2013	41090	2370170	1733.63092098879
80-84 years	M	2014	40675	2381812	1707.73343991885
80-84 years	M	2015	40337	2412665	1671.88565341645
80-84 years	M	2016	39995	2453255	1630.28303213486
80-84 years	M	2017	40412	2509059	1610.64367159162
80-84 years	M	2018	40840	2590366	1576.61118158592
80-84 years	M	2019	41133	2679724	1534.97151199153
< 1 year	F	2013	57	1925056	2.96095282422953
< 1 year	F	2014	62	1930493	3.21161485693033
< 1 year	F	2015	48	1942904	2.47052865195604
< 1 year	F	2016	58	1939667	2.99020398862279
< 1 year	F	2017	55	1924145	2.85841243773208
< 1 year	F	2018	49	1879703	2.60679479683759
< 1 year	F	2019	48	1847935	2.59749395947368
< 1 year	M	2013	59	2016727	2.92553231052096
< 1 year	M	2014	41	2017857	2.03185855092804
< 1 year	M	2015	52	2035134	2.55511430696947
< 1 year	M	2016	62	2030478	3.05346819812872
< 1 year	M	2017	43	2015150	2.13383619085428
< 1 year	M	2018	43	1968505	2.18439882042464
< 1 year	M	2019	49	1935117	2.53214663506134
