Age_groups	Gender	Year	Deaths	Population	Crude Rate
75-79 years	F	2016	102	4644276	2.19625190234172
75-79 years	F	2017	85	4842445	1.75531162460286
75-79 years	F	2018	95	5122392	1.85460230298657
75-79 years	F	2019	132	5334166	2.47461365094375
75-79 years	F	2020	132	5513149	2.39427593921369
75-79 years	F	2021	131	5432359	2.41147538297819
75-79 years	F	2022	147	5951314	2.47004275022289
75-79 years	M	2000	99	3044456	3.25181247487236
75-79 years	M	2001	110	3077254	3.57461555009759
75-79 years	M	2002	105	3101769	3.3851650461398
75-79 years	M	2003	86	3131860	2.74597204217302
75-79 years	M	2004	114	3140080	3.63048075208275
75-79 years	M	2005	86	3164353	2.717775166045
75-79 years	M	2006	94	3177898	2.95793005313575
75-79 years	M	2007	94	3175139	2.96050031195485
75-79 years	M	2008	78	3167246	2.46270734890817
75-79 years	M	2009	77	3159284	2.437261100933
75-79 years	M	2010	77	3182388	2.41956669017103
75-79 years	M	2011	70	3232738	2.16534714536099
75-79 years	M	2012	78	3291452	2.369774798478
75-79 years	M	2013	90	3390347	2.65459553255168
75-79 years	M	2014	76	3511566	2.16427656492858
75-79 years	M	2015	105	3610906	2.90785747399683
75-79 years	M	2016	73	3723619	1.96045836053581
75-79 years	M	2017	86	3898816	2.20579786273576
75-79 years	M	2018	98	4144674	2.36448029446948
75-79 years	M	2019	102	4318499	2.36193177305355
75-79 years	M	2020	122	4473684	2.7270589518616
75-79 years	M	2021	129	4472410	2.88435094278029
75-79 years	M	2022	158	4909686	3.21812840984128
80-84 years	F	2000	148	3110470	4.75812337042312
80-84 years	F	2001	128	3211574	3.98558463856041
80-84 years	F	2002	161	3295412	4.88558031590587
80-84 years	F	2003	148	3347175	4.4216391434568
80-84 years	F	2004	159	3417423	4.6526286034828
80-84 years	F	2005	123	3454579	3.56049174154072
80-84 years	F	2006	99	3463549	2.85833981271811
80-84 years	F	2007	135	3469267	3.89131191113281
80-84 years	F	2008	97	3477946	2.789002474449
80-84 years	F	2009	88	3454860	2.54713649757154
80-84 years	F	2010	94	3448953	2.72546480047713
80-84 years	F	2011	92	3446248	2.66956992067895
80-84 years	F	2012	96	3426353	2.80181288968183
80-84 years	F	2013	109	3398468	3.20732753699608
80-84 years	F	2014	100	3378554	2.9598461353585
80-84 years	F	2015	85	3386676	2.50983560281527
80-84 years	F	2016	112	3412384	3.28216285154309
80-84 years	F	2017	103	3456231	2.98012488169917
80-84 years	F	2018	97	3536942	2.74248206501548
80-84 years	F	2019	92	3637483	2.52922144240949
80-84 years	F	2020	113	3715123	3.04162204050848
80-84 years	F	2021	108	3605202	2.99567125503647
80-84 years	F	2022	134	3834386	3.49469250096365
80-84 years	M	2000	98	1834897	5.34089924393576
80-84 years	M	2001	93	1926631	4.8270789787977
80-84 years	M	2002	96	1998991	4.80242282231386
80-84 years	M	2003	92	2051421	4.48469621788994
80-84 years	M	2004	81	2111081	3.83689683152849
80-84 years	M	2005	105	2156614	4.86874331707019
80-84 years	M	2006	97	2184568	4.44023715443969
80-84 years	M	2007	84	2217809	3.78752182897626
80-84 years	M	2008	68	2252413	3.01898452903619
80-84 years	M	2009	77	2272851	3.38781556732052
80-84 years	M	2010	85	2294374	3.7047142270615
80-84 years	M	2011	71	2340295	3.03380556724686
80-84 years	M	2012	76	2356698	3.22485104158445
80-84 years	M	2013	69	2370170	2.9111835859875
80-84 years	M	2014	76	2381812	3.19084797624666
80-84 years	M	2015	75	2412665	3.10859568153888
80-84 years	M	2016	89	2453255	3.62783322565326
80-84 years	M	2017	93	2509059	3.70656887701724
80-84 years	M	2018	82	2590366	3.16557582982482
80-84 years	M	2019	91	2679724	3.3958721122026
80-84 years	M	2020	92	2749591	3.34595217979692
80-84 years	M	2021	82	2696104	3.04142570167916
80-84 years	M	2022	120	2825159	4.24754854505534
< 1 year	F	2000	2715	1856631	146.232611649811
< 1 year	F	2001	2559	1962905	130.368000489071
< 1 year	F	2002	2681	1932939	138.700703953927
< 1 year	F	2003	2601	1942634	133.890377703674
< 1 year	F	2004	2724	1962216	138.822637263176
< 1 year	F	2005	2587	1956682	132.213614680362
< 1 year	F	2006	2721	1975919	137.708074065789
< 1 year	F	2007	2719	2027181	134.127145035396
< 1 year	F	2008	2671	2022889	132.038881026097
< 1 year	F	2009	2553	1959169	130.310350970233
< 1 year	F	2010	2489	1929877	128.971950025831
< 1 year	F	2011	2383	1952827	122.028218577478
< 1 year	F	2012	2382	1926339	123.654247772588
< 1 year	F	2013	2196	1925056	114.074603544001
< 1 year	F	2014	2302	1930493	119.244151623445
< 1 year	F	2015	2274	1942904	117.041294886417
< 1 year	F	2016	2274	1939667	117.236618450487
< 1 year	F	2017	2193	1924145	113.972699562663
< 1 year	F	2018	2117	1879703	112.624175202146
< 1 year	F	2019	2053	1847935	111.096981224989
< 1 year	F	2020	1903	1826869	104.167293878215
< 1 year	F	2021	1956	1742991	112.220889264488
< 1 year	F	2022	1971	1800246	109.485037044937
< 1 year	M	2000	3028	1949017	155.360368842345
< 1 year	M	2001	2954	2049753	144.114925066581
< 1 year	M	2002	2942	2018522	145.750207329918
< 1 year	M	2003	3020	2033237	148.531627154139
< 1 year	M	2004	2898	2052042	141.225179601587
< 1 year	M	2005	2965	2047711	144.795823238729
< 1 year	M	2006	3098	2065819	149.964735535882
< 1 year	M	2007	3066	2120816	144.566996854041
< 1 year	M	2008	2967	2109846	140.626377470204
< 1 year	M	2009	2766	2044418	135.295228275235
< 1 year	M	2010	2618	2014276	129.972258022237
< 1 year	M	2011	2630	2043710	128.687533945618
< 1 year	M	2012	2557	2016738	126.788903665226
< 1 year	M	2013	2562	2016727	127.037521687368
< 1 year	M	2014	2444	2017857	121.118592645564
< 1 year	M	2015	2551	2035134	125.348011482291
< 1 year	M	2016	2542	2030478	125.192196123277
< 1 year	M	2017	2387	2015150	118.452720641143
< 1 year	M	2018	2356	1968505	119.684735370243
< 1 year	M	2019	2248	1935117	116.168686441182
< 1 year	M	2020	2140	1908141	112.151041249048
< 1 year	M	2021	2007	1821502	110.183793374918
< 1 year	M	2022	1999	1882867	106.167881215189
