Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
80-84 years	F	2016	174053	3412384	5100.62759642526
80-84 years	F	2017	177095	3456231	5123.93413518946
80-84 years	F	2018	178244	3536942	5039.49456903732
80-84 years	F	2019	179930	3637483	4946.55232752978
80-84 years	M	2013	169174	2370170	7137.63147791087
80-84 years	M	2014	167171	2381812	7018.64798733065
80-84 years	M	2015	170127	2412665	7051.41410017553
80-84 years	M	2016	167968	2453255	6846.74035108458
80-84 years	M	2017	173166	2509059	6901.6312490061
80-84 years	M	2018	175216	2590366	6764.14066583641
80-84 years	M	2019	178604	2679724	6665.01475525091
< 1 year	F	2013	10321	1925056	536.140247348649
< 1 year	F	2014	10329	1930493	535.044675116667
< 1 year	F	2015	10447	1942904	537.700267228849
< 1 year	F	2016	10294	1939667	530.709652739362
< 1 year	F	2017	9867	1924145	512.799191329136
< 1 year	F	2018	9399	1879703	500.025801948499
< 1 year	F	2019	9247	1847935	500.396388401107
< 1 year	M	2013	13119	2016727	650.509464097025
< 1 year	M	2014	12886	2017857	638.598275298993
< 1 year	M	2015	13008	2035134	639.171671251131
< 1 year	M	2016	12867	2030478	633.693150085842
< 1 year	M	2017	12468	2015150	618.713247152817
< 1 year	M	2018	12068	1968505	613.054068950803
< 1 year	M	2019	11674	1935117	603.27101668788
