Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2006	2	7775092	0.0257231682917707
1-4 years	F	2007	5	7813088	0.0639951834665116
1-4 years	F	2008	3	7891294	0.0380165787765606
1-4 years	F	2009	8	7943260	0.100714316288275
1-4 years	F	2010	8	7952058	0.100602887956803
1-4 years	F	2011	5	7909731	0.0632132748888679
1-4 years	F	2012	9	7856870	0.114549432534839
1-4 years	M	2006	9	8122053	0.110809422199043
1-4 years	M	2007	7	8164877	0.0857330735049652
1-4 years	M	2008	1	8247098	0.0121254773497296
1-4 years	M	2009	8	8297671	0.0964125957753688
1-4 years	M	2010	2	8305151	0.0240814405421407
1-4 years	M	2011	8	8255790	0.0969016896020853
10-14 years	F	2006	15	10261944	0.146171134825916
10-14 years	F	2007	17	10170082	0.167156960976323
10-14 years	F	2008	12	10108474	0.118712280409486
10-14 years	F	2009	6	10088732	0.0594722904721822
10-14 years	F	2010	16	10097332	0.158457699519041
10-14 years	F	2011	10	10117822	0.0988355003675692
10-14 years	F	2012	19	10102004	0.188081493533362
10-14 years	M	2006	6	10771194	0.0557041308512315
10-14 years	M	2007	2	10670960	0.018742456161395
10-14 years	M	2008	10	10598181	0.0943558144553296
10-14 years	M	2009	1	10571832	0.00945909847980936
10-14 years	M	2010	7	10579862	0.0661634338897804
10-14 years	M	2011	8	10587030	0.0755641572754587
10-14 years	M	2012	11	10567214	0.104095554419547
15-19 years	F	2006	46	10597293	0.434073116596852
15-19 years	F	2007	32	10731326	0.298192413500438
15-19 years	F	2008	36	10805148	0.333174520145397
15-19 years	F	2009	12	10804571	0.111064104257356
15-19 years	F	2010	27	10736677	0.251474455271403
15-19 years	F	2011	28	10525097	0.266030802376453
15-19 years	F	2012	20	10397841	0.192347622934415
15-19 years	M	2006	18	11210416	0.160564960301206
15-19 years	M	2007	19	11336490	0.167600377189059
15-19 years	M	2008	10	11405732	0.0876752145324824
15-19 years	M	2009	21	11388239	0.184400766439833
15-19 years	M	2010	20	11303666	0.176933748750184
15-19 years	M	2011	14	11118946	0.125911214965879
15-19 years	M	2012	20	10962861	0.1824341291931
20-24 years	F	2006	76	10238784	0.742275645232871
20-24 years	F	2007	78	10270163	0.75948161679615
20-24 years	F	2008	71	10339566	0.686682593834209
20-24 years	F	2009	68	10459413	0.650132086762422
20-24 years	F	2010	53	10571823	0.501332646223835
20-24 years	F	2011	49	10841132	0.451982320665407
20-24 years	F	2012	64	11033747	0.580038675891336
20-24 years	M	2006	36	10797351	0.333415112651242
20-24 years	M	2007	32	10807836	0.296081472738854
20-24 years	M	2008	29	10841046	0.267501862827628
20-24 years	M	2009	37	10924709	0.33868179005958
20-24 years	M	2010	30	11014176	0.272376254020273
20-24 years	M	2011	25	11312700	0.220990568122553
20-24 years	M	2012	22	11549456	0.190485162244871
25-29 years	F	2006	114	10014422	1.13835825971783
25-29 years	F	2007	100	10229259	0.977587917169758
25-29 years	F	2008	94	10393532	0.904408626441906
25-29 years	F	2009	86	10466871	0.821640010658391
25-29 years	F	2010	76	10466258	0.726143001634395
25-29 years	F	2011	69	10518279	0.656000853371545
25-29 years	F	2012	77	10553440	0.729619915401992
25-29 years	M	2006	38	10095589	0.376402010818784
25-29 years	M	2007	44	10313439	0.426627820264414
25-29 years	M	2008	39	10509136	0.371105674148665
25-29 years	M	2009	36	10611357	0.339259154130805
25-29 years	M	2010	31	10635591	0.291474164435244
25-29 years	M	2011	26	10761515	0.24160167039678
25-29 years	M	2012	33	10844886	0.304290888811556
30-34 years	F	2006	107	9611918	1.1132013402528
30-34 years	F	2007	112	9559334	1.17162973905923
30-34 years	F	2008	104	9625879	1.08042081143966
30-34 years	F	2009	100	9800559	1.02034996167055
30-34 years	F	2010	117	9965599	1.17403881091342
30-34 years	F	2011	101	10228056	0.987479927759488
30-34 years	F	2012	106	10417089	1.01755874409828
30-34 years	M	2006	44	9673250	0.454862636652624
30-34 years	M	2007	58	9611431	0.603448123385581
30-34 years	M	2008	50	9678926	0.516586241076748
30-34 years	M	2009	60	9844555	0.609473968097085
30-34 years	M	2010	35	9996500	0.350122542890012
30-34 years	M	2011	43	10282648	0.418180219725503
30-34 years	M	2012	43	10493906	0.40976162736735
35-39 years	F	2006	162	10489448	1.54440920056041
35-39 years	F	2007	143	10502839	1.36153662833449
35-39 years	F	2008	152	10437809	1.456244313342
35-39 years	F	2009	151	10292169	1.46713486729571
35-39 years	F	2010	133	10137620	1.31194501273474
35-39 years	F	2011	128	9832998	1.30173930677094
35-39 years	F	2012	138	9773586	1.4119689538722
35-39 years	M	2006	65	10451785	0.621903339955807
35-39 years	M	2007	69	10461052	0.659589494440903
35-39 years	M	2008	66	10379654	0.635859345600537
35-39 years	M	2009	51	10215627	0.499235142395078
35-39 years	M	2010	61	10042022	0.607447384600432
35-39 years	M	2011	67	9761311	0.686383212254993
35-39 years	M	2012	55	9714613	0.566157396079494
40-44 years	F	2006	247	11238163	2.19786810353258
40-44 years	F	2007	207	10999163	1.88196138197061
40-44 years	F	2008	191	10757924	1.77543548364908
40-44 years	F	2009	200	10549441	1.89583504945902
40-44 years	F	2010	181	10496987	1.72430431703878
40-44 years	F	2011	169	10571486	1.59863996414506
40-44 years	F	2012	154	10569227	1.45706019938828
40-44 years	M	2006	110	11064405	0.994179081477947
40-44 years	M	2007	116	10833176	1.07078478185899
40-44 years	M	2008	108	10617099	1.01722702218374
40-44 years	M	2009	101	10430574	0.968307209171806
40-44 years	M	2010	90	10393977	0.865886079986515
40-44 years	M	2011	89	10462159	0.850684834745868
40-44 years	M	2012	92	10458994	0.879625707787957
45-49 years	F	2006	321	11505455	2.78998092643881
45-49 years	F	2007	301	11542213	2.6078187952345
45-49 years	F	2008	319	11556983	2.76023595431437
45-49 years	F	2009	293	11576574	2.53097332595982
45-49 years	F	2010	267	11499506	2.32183886855661
45-49 years	F	2011	262	11205304	2.3381784197912
45-49 years	F	2012	253	10962854	2.30779320786357
45-49 years	M	2006	199	11209831	1.77522747666758
45-49 years	M	2007	192	11257548	1.70552237485463
45-49 years	M	2008	167	11263990	1.48260074804754
45-49 years	M	2009	159	11285671	1.40886616311959
45-49 years	M	2010	157	11209085	1.40064956238623
45-49 years	M	2011	144	10952701	1.31474418958392
45-49 years	M	2012	132	10726625	1.23058277883304
5-9 years	F	2006	1	9555173	0.0104655352655572
5-9 years	F	2007	8	9640683	0.0829816725640704
5-9 years	F	2008	7	9748488	0.0718060072495345
5-9 years	F	2009	10	9874744	0.101268448073185
5-9 years	F	2010	1	9959019	0.0100411496353205
5-9 years	F	2011	2	9950009	0.0201004843312202
5-9 years	F	2012	6	10016343	0.05990210199471
5-9 years	M	2006	4	9989515	0.0400419840202452
5-9 years	M	2007	5	10073928	0.0496330726207295
5-9 years	M	2008	9	10181114	0.0883989708788252
5-9 years	M	2009	2	10307755	0.0194028670646518
5-9 years	M	2010	3	10389638	0.0288749232648914
5-9 years	M	2011	9	10384187	0.0866702419746486
5-9 years	M	2012	4	10459193	0.0382438683366872
50-54 years	F	2006	374	10506120	3.55982988962624
50-54 years	F	2007	396	10795749	3.66811047570669
50-54 years	F	2008	368	11040553	3.33316637309743
50-54 years	F	2009	418	11221280	3.72506523319978
50-54 years	F	2010	396	11364851	3.48442755650734
50-54 years	F	2011	381	11493652	3.31487328831602
50-54 years	F	2012	374	11499014	3.25245277551623
50-54 years	M	2006	230	10064753	2.28520262742662
50-54 years	M	2007	228	10344429	2.2040849233921
50-54 years	M	2008	223	10598921	2.10398775497996
50-54 years	M	2009	250	10783563	2.31834320437503
50-54 years	M	2010	235	10933274	2.14940190833962
50-54 years	M	2011	257	11066546	2.32231447824823
50-54 years	M	2012	225	11080245	2.03064101921934
55-59 years	F	2006	515	9473065	5.43646644459845
55-59 years	F	2007	433	9509473	4.55335432363076
55-59 years	F	2008	464	9702238	4.78240175101868
55-59 years	F	2009	458	9946217	4.6047658119665
55-59 years	F	2010	465	10141157	4.58527562486213
55-59 years	F	2011	480	10439497	4.59792267769223
55-59 years	F	2012	499	10704108	4.66176163394465
55-59 years	M	2006	307	8923795	3.44024039099957
55-59 years	M	2007	307	8945299	3.43197024492977
55-59 years	M	2008	302	9112330	3.31419077228327
55-59 years	M	2009	319	9334386	3.41747170087031
55-59 years	M	2010	280	9523648	2.94004986324568
55-59 years	M	2011	318	9816051	3.23959197033512
55-59 years	M	2012	363	10068409	3.60533625521172
60-64 years	F	2006	534	7058989	7.56482266794862
60-64 years	F	2007	584	7639198	7.6447815595302
60-64 years	F	2008	599	7979525	7.50671249228494
60-64 years	F	2009	554	8383324	6.60835725781325
60-64 years	F	2010	610	8740424	6.97906646176433
60-64 years	F	2011	609	9264438	6.57352340206713
60-64 years	F	2012	584	9279200	6.29364600396586
60-64 years	M	2006	311	6474264	4.80363482242924
60-64 years	M	2007	323	7034464	4.59167891114376
60-64 years	M	2008	340	7362970	4.61770182412804
60-64 years	M	2009	335	7741673	4.32723004446197
60-64 years	M	2010	380	8077500	4.70442587434231
60-64 years	M	2011	392	8542154	4.58900647307459
60-64 years	M	2012	395	8534485	4.62828161277453
65-69 years	F	2006	574	5609202	10.2331846847377
65-69 years	F	2007	672	5824805	11.5368668994069
65-69 years	F	2008	669	6147908	10.8817503449954
65-69 years	F	2009	638	6407878	9.95649417794783
65-69 years	F	2010	658	6582716	9.99587404347993
65-69 years	F	2011	654	6801858	9.61501989603429
65-69 years	F	2012	702	7370497	9.52445947674899
65-69 years	M	2006	381	4943999	7.70631223833176
65-69 years	M	2007	373	5145430	7.2491511885304
65-69 years	M	2008	410	5446439	7.52785443846888
65-69 years	M	2009	404	5684499	7.10704672478612
65-69 years	M	2010	409	5852547	6.98841034510274
65-69 years	M	2011	406	6071930	6.6865065967493
65-69 years	M	2012	466	6606856	7.05327919966774
70-74 years	F	2006	825	4741436	17.3997919617601
70-74 years	F	2007	768	4770997	16.0972643663368
70-74 years	F	2008	767	4856336	15.7938000994989
70-74 years	F	2009	770	4967279	15.5014445534467
70-74 years	F	2010	778	5034194	15.4543110575397
70-74 years	F	2011	763	5203567	14.663018656241
70-74 years	F	2012	767	5412033	14.1721234885301
70-74 years	M	2006	444	3908390	11.3601764409386
70-74 years	M	2007	417	3957495	10.5369684611099
70-74 years	M	2008	456	4054996	11.2453871717753
70-74 years	M	2009	445	4173443	10.6626591042456
70-74 years	M	2010	440	4243972	10.3676461578917
70-74 years	M	2011	470	4404383	10.6711882231859
70-74 years	M	2012	471	4596006	10.2480283968298
